,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Gm20604,-0.266721,,,0.5415796033179305,0.9995071032895373,,-0.266721
Erich1,-0.19262426,,,0.5412434266790176,0.9995071032895373,,-0.19262426
Alb,-0.73402965,,,0.540459420056673,0.9995071032895373,,-0.73402965
Eaf1,-0.33664384,,,0.5402355225173348,0.9995071032895373,,-0.33664384
Cttn,-0.12502225,,,0.5402355225173348,0.9995071032895373,,-0.12502225
Itm2c,-0.05334693,,,0.5402355225173348,0.9995071032895373,,-0.05334693
Crlf2,-0.461009,,,0.5402355225173348,0.9995071032895373,,-0.461009
Cryba2,-0.110072196,,,0.5401235911498201,0.9995071032895373,,-0.110072196
Mon2,-0.26002657,,,0.5401235911498201,0.9995071032895373,,-0.26002657
Rnf215,-0.22762318,,,0.5398997632291136,0.9995071032895373,,-0.22762318
Snx10,-0.121135384,,,0.5397878666799254,0.9995071032895373,,-0.121135384
Usp33,-0.14223005,,,0.5392285581256175,0.9995071032895373,,-0.14223005
Bloc1s1,-0.36221048,,,0.5388931124182404,0.9995071032895373,,-0.36221048
