,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Ntrk1,-0.43962577,,,0.4436047666539451,0.9997855060172393,,-0.43962577
Nudt8,-0.83142,,,0.443112154657478,0.9997855060172393,,-0.83142
Cxx1a,-0.63966286,,,0.443112154657478,0.9997855060172393,,-0.63966286
Gabpb1,-0.45778036,,,0.443112154657478,0.9997855060172393,,-0.45778036
Esyt2,-0.4093082,,,0.443112154657478,0.9997855060172393,,-0.4093082
Atp11a,-0.7532173,,,0.443112154657478,0.9997855060172393,,-0.7532173
Gatad2b,-0.2205765,,,0.44212786925021574,0.9997855060172393,,-0.2205765
Akap13,-0.67727524,,,0.44212786925021574,0.9997855060172393,,-0.67727524
Ly96,-1.0143443,,,0.4416361961166023,0.9997855060172393,,-1.0143443
E330009J07Rik,-0.3452246,,,0.4416361961166023,0.9997855060172393,,-0.3452246
Ythdf3,-0.29390034,,,0.4411448362135928,0.9997855060172393,,-0.29390034
Nubp1,-0.2986827,,,0.4411448362135928,0.9997855060172393,,-0.2986827
Homer1,-0.88699394,,,0.4411448362135928,0.9997855060172393,,-0.88699394
Arpc4,-0.21233705,,,0.4411448362135928,0.9997855060172393,,-0.21233705
Lrrc45,-0.6694281,,,0.4411448362135928,0.9997855060172393,,-0.6694281
Sec23ip,-0.53128207,,,0.4406537896784847,0.9997855060172393,,-0.53128207
Vegfb,-0.6779204,,,0.4406537896784847,0.9997855060172393,,-0.6779204
Zbtb33,-0.48646215,,,0.44016305664805766,0.9997855060172393,,-0.48646215
Rhobtb2,-0.91676503,,,0.44016305664805766,0.9997855060172393,,-0.91676503
Atf2,-0.29172507,,,0.44016305664805766,0.9997855060172393,,-0.29172507
Cpn1,-0.2798072,,,0.43967263725857453,0.9997855060172393,,-0.2798072
Bnip1,-0.3852236,,,0.43918253164578047,0.9997855060172393,,-0.3852236
Afg3l2,-0.36865646,,,0.43918253164578047,0.9997855060172393,,-0.36865646
Sigirr,-0.47851455,,,0.43918253164578047,0.9997855060172393,,-0.47851455
Lamc1,-1.3069618,,,0.438692739944904,0.9997855060172393,,-1.3069618
Krt18,-0.13442084,,,0.438692739944904,0.9997855060172393,,-0.13442084
Tmed5,-0.36275712,,,0.43820326229065576,0.9997855060172393,,-0.36275712
Cd1d1,-0.33955586,,,0.43820326229065576,0.9997855060172393,,-0.33955586
Pex11g,-0.69535434,,,0.43820326229065576,0.9997855060172393,,-0.69535434
Atpaf2,-0.5359776,,,0.4372252496583038,0.9997855060172393,,-0.5359776
Grpel2,-0.27246633,,,0.4372252496583038,0.9997855060172393,,-0.27246633
Scpep1,-0.2882005,,,0.4372252496583038,0.9997855060172393,,-0.2882005
9530068E07Rik,-0.22845529,,,0.4372252496583038,0.9997855060172393,,-0.22845529
Cptp,-0.6633929,,,0.4372252496583038,0.9997855060172393,,-0.6633929
Gm26917,-0.26464838,,,0.4372252496583038,0.9997855060172393,,-0.26464838
Uspl1,-1.0258548,,,0.4372252496583038,0.9997855060172393,,-1.0258548
Wbscr27,-0.41427734,,,0.4372252496583038,0.9997855060172393,,-0.41427734
Ccni,-0.24001747,,,0.43624849481607164,0.9997855060172393,,-0.24001747
Mier3,-0.90313685,,,0.43624849481607164,0.9997855060172393,,-0.90313685
Cdk5rap2,-0.82132477,,,0.43624849481607164,0.9997855060172393,,-0.82132477
Bysl,-0.52193004,,,0.43624849481607164,0.9997855060172393,,-0.52193004
Odc1,-0.22789277,,,0.43624849481607164,0.9997855060172393,,-0.22789277
Pknox1,-0.61766946,,,0.43624849481607164,0.9997855060172393,,-0.61766946
Tkfc,-0.47459093,,,0.43576058939753515,0.9997855060172393,,-0.47459093
Cpox,-0.30943096,,,0.4352729988230364,0.9997855060172393,,-0.30943096
