gene,p.value,logfc
Ring1,0.716975317577875,0.106170505
Padi2,0.31858908922888307,21.204912
Ak4,0.7170358864324606,0.7870519
Gm5449,0.31858908922888307,21.204912
C030034I22Rik,0.7174218799349081,0.26073185
Sla2,0.31858908922888307,21.204912
Calr,0.7176382184992576,0.06503741
Gm14097,0.31858908922888307,21.204912
Tonsl,0.717625603636229,0.06373483
Tsx,0.31858908944255887,22.534033
Mtfr1l,0.717779137834974,0.093180336
Ncf1,0.31858908963635924,21.179743
Lst1,0.7178559213052513,0.31785178
Slc46a3,0.31858908963635924,21.179743
Ranbp3,0.7181469138803895,0.110919565
Gm15987,0.31858908963635924,21.179743
Arhgap6,0.7182934136664971,0.72293174
Gm15226,0.31858908963635924,21.179743
Cdc5l,0.7183258827709881,0.07973971
Stk26,0.31858908963635924,21.179743
Atg14,0.7184303556065978,0.20497863
Col12a1,0.31858908963635924,21.179743
Vps37c,0.7186748580583238,0.30433732
Clca4a,0.31858908963635924,21.179743
Naa16,0.7187314217416285,0.15924326
Bmp8a,0.31858908968932087,21.025303
Ralgapb,0.7191577029247093,0.15161826
Gpx5,0.31858908968932087,21.025303
Ap1m1,0.7193616674605509,0.14877011
Spag6l,0.31858908968932087,21.025303
Pla2g16,0.7193947770892183,0.05506517
Gm42884,0.31858908968932087,21.025303
Hmx3,0.7197884380129835,0.08943329
Gm13481,0.31858908968932087,21.025303
Zranb3,0.7200412371104938,0.31046915
B230312C02Rik,0.31858908968932087,21.025303
Ghrl,0.7202392268125715,0.18697692
Mmp28,0.3185890897066839,21.009932
Usp20,0.7203050010974414,0.19780429
Hist1h3f,0.3185890897066839,21.009932
Myh7b,0.7204630982735947,0.77588356
Gm42555,0.3185890897066839,21.009932
Pomc,0.7204870972941422,0.23238279
Cd8b1,0.3185890897066839,21.009932
4632411P08Rik,0.7209726518188679,0.2703152
0610033M10Rik,0.3185890897066839,21.009932
Lppos,0.7209394779045248,0.114598304
Tmprss6,0.3185890897066839,21.009932
Mertk,0.7213725643793927,0.2937401
Cxcl16,0.3185890897066839,21.009932
Mpzl3,0.7214714383884728,0.19183229
Pdzd4,0.3185890897066839,21.009932
Fbxo36,0.721611916788131,0.14288864
Trpm3,0.3185890897066839,21.009932
Gm27200,0.7216986929802943,0.77263314
Plaur,0.3185890897066839,21.009932
Nt5m,0.7216996952158738,0.11747578
Gm44040,0.3185890897317671,21.09648
Phtf1,0.7222011813184013,0.16619737
Asz1,0.3185890897317671,21.09648
Pramef8,0.7223136052876274,0.27775756
Dab2,0.3185890897317671,21.09648
Ctnnd1,0.7223435777110971,0.07279588
Ifit1,0.3185890897317671,21.09648
Akr1c14,0.7230223496445035,0.40040362
Polh,0.3185890897317671,21.09648
E4f1,0.7233830636387775,0.17264713
RP23-216D14.4,0.31858908974784467,23.001488
Ada,0.7235380100074733,0.278172
Gm43159,0.3185890898227004,21.837282
C2cd4a,0.7236103455692586,0.478707
Nrn1l,0.3185890898227004,21.837282
L3mbtl2,0.723553497076191,0.1456178
1700011I03Rik,0.31858908991883883,21.571722
Mlh3,0.7239961524181825,0.18740991
9330175E14Rik,0.31858908991883883,21.571722
Lmf2,0.7240691471313904,0.14956166
Wfdc12,0.31858908991883883,21.571722
Siah1a,0.7241849561592443,0.13108113
Prr18,0.31858908991883883,21.571722
Dis3,0.7242854336944764,0.16053171
Fndc5,0.31858908991883883,21.571722
Cnksr3,0.7243167735105559,0.20532294
Nlrp1b,0.31858908991883883,21.571722
Gm29394,0.724482805983024,0.70508397
Ly6a,0.31858908998924035,21.410099
Ptch1,0.7244842100696942,0.1517325
Plat,0.31858908998924035,21.410099
Dhrs7,0.7246303192389745,0.09330372
9430020K01Rik,0.31858908998924035,21.410099
Tecpr1,0.724768966526603,0.12264378
Fn3k,0.31858908998924035,21.410099
Ilf2,0.7248170942884543,0.06922201
Gm43194,0.31858908998924035,21.410099
Exosc1,0.7248514728474793,0.09143666
Drd4,0.31858908998924035,21.410099
Gnaq,0.7250520157025979,0.10281233
Ascl4,0.31858908998924035,21.410099
Apbb2,0.7250985030642986,0.15220468
Gabrr2,0.31858908998924035,21.410099
Caskin1,0.7252529955299016,0.70261663
Krt4,0.31858908998924035,21.410099
Mrpl1,0.7255471245295462,0.095305555
Gnao1,0.3185890900340238,22.16957
Asxl2,0.7256949328292357,0.09484513
Cxcr3,0.3185890900340238,22.16957
Chrna10,0.7258054177458719,0.4080476
Cml5,0.3185890900340238,22.16957
Gnpnat1,0.7258635920507732,0.10676238
Fkbp1b,0.318589090097216,22.528524
Pnpla2,0.7264017751975094,0.079165846
Ccdc40,0.318589090097216,22.528524
Hcst,0.7267041578282213,0.48559675
Far2os2,0.318589090097216,22.528524
Pipox,0.7269798592636298,0.117023155
Ankrd23,0.318589090097216,22.528524
Supt3,0.7271202310325822,0.17473845
Zfp37,0.3185890901405956,22.405045
Scpep1,0.7272528899013257,0.1728408
Cecr2,0.3185890901405956,22.405045
Gm42722,0.7279205139394316,0.6996333
Lca5l,0.3185890901405956,22.405045
Sec16a,0.7277953306176286,0.12338725
A430106G13Rik,0.3185890904360469,21.883863
Ube3a,0.7280243836908022,0.06223112
Chil6,0.3185890904360469,21.883863
Mbp,0.7281701932285222,0.09933737
Lrrc25,0.31858909055911144,21.100159
Qrich1,0.7282451695722646,0.11359462
Epgn,0.3185890909272335,21.03704
Ddit4l,0.7284528268413786,0.69992244
Pcdhga11,0.3185890909272335,21.03704
Sorcs3,0.7284676869519761,0.6969824
Gm20939,0.3185890909272335,21.03704
Jakmip1,0.7284518892770531,0.10579538
4930432B10Rik,0.3185890909272335,21.03704
Mro,0.7286404718261228,0.36427864
Matn4,0.31858909098219607,21.439587
Gm15892,0.7286995756912313,0.6915667
Scg2,0.31858909098219607,21.439587
Pcna-ps2,0.7288783120170542,0.33879808
Acap1,0.31858909098219607,21.439587
Ndor1,0.7288260627579404,0.20527093
4632428C04Rik,0.31858909098219607,21.439587
Ifi27,0.7293817431635705,0.0828517
Prx,0.31858909098219607,21.439587
Fam19a1,0.7295522342509413,0.69515145
Tlr12,0.3185890910277404,21.589634
Tmem69,0.729746336094778,0.24680816
Crb1,0.3185890910277404,21.589634
Tgfb1,0.7299047376036638,0.6911473
Rnase6,0.3185890910277404,21.589634
Phactr2,0.7298685071099609,0.235656
Gm21807,0.3185890910277404,21.589634
Hk2,0.7301159971885856,0.14181554
Zcwpw1,0.3185890910277404,21.589634
Spaca6,0.730349353219897,0.48738652
Gltpd2,0.3185890910277404,21.589634
Unc13a,0.730289369253962,0.7445904
Aire,0.31858909135051267,22.35726
Tfcp2l1,0.7305530238974266,0.29693064
Gm26511,0.31858909158604465,22.057783
Ccdc97,0.7305721592855547,0.1643232
Rasal3,0.31858909171411026,20.944408
Ppfia3,0.7307724129628144,0.66347635
Rgs1,0.31858909171411026,20.944408
Trim30d,0.7306351480840401,0.3206712
Lsp1,0.31858909171411026,20.944408
Rint1,0.7307411586795691,0.13088135
Lrch4,0.31858909171411026,20.944408
1700030L20Rik,0.7308405915764236,0.49733678
Gata1,0.31858909171411026,20.944408
Baiap2l1,0.7309599232689076,0.11469837
Cd34,0.31858909171411026,20.944408
Nudt13,0.7309814508538531,0.16745462
Gm38025,0.31858909171411026,20.944408
1500035N22Rik,0.7311416153238659,0.6850174
Cntnap1,0.31858909171411026,20.944408
Ifnar1,0.731210970668231,0.13465013
Mesp1,0.31858909171411026,20.944408
Zmym2,0.7312211928982659,0.11382571
Gm10550,0.31858909171411026,20.944408
Dbr1,0.7313308066251551,0.1796413
Thsd4,0.31858909171411026,20.944408
Zfp420,0.7313494976745936,0.29759565
Rgs18,0.31858909171411026,20.944408
4930532G15Rik,0.7316577879083134,0.73943967
Zfp354c,0.31858909171411026,20.944408
Sh3bp4,0.7317472570839907,0.1872824
Selplg,0.31858909171411026,20.944408
Rcor2,0.7321855027503006,0.22244714
Prkcq,0.31858909171411026,20.944408
Zfr2,0.7323032687692748,0.23228821
Tspan32,0.31858909171411026,20.944408
Nr1h4,0.7325262238361432,0.1816627
St6galnac4,0.31858909171411026,20.944408
Commd2,0.7325174839081752,0.079601824
Oit3,0.31858909171411026,20.944408
Ppp4r1,0.7331771131634957,0.12535696
Spi1,0.31858909171411026,20.944408
Naip1,0.7333264160366023,0.2007164
Ikzf1,0.31858909171411026,20.944408
Angptl8,0.7335335075832297,0.28147608
Cd244,0.31858909171411026,20.944408
Pacrgl,0.7335503533678789,0.15877217
Cd86,0.31858909171411026,20.944408
Rwdd2b,0.7335919405713629,0.16709353
Il2rg,0.31858909171411026,20.944408
Arl16,0.7335621112537835,0.17923965
Lcp2,0.31858909171411026,20.944408
Inpp5b,0.7336814239415523,0.072191894
Zmat4,0.31858909171411026,20.944408
1600002H07Rik,0.7337045667448068,0.21737479
Gm28959,0.31858909171411026,20.944408
Tagln2,0.7338256033743432,0.06888026
Relt,0.31858909171411026,20.944408
Gtf2b,0.7346301299647098,0.07727562
Lmx1a,0.31858909171411026,20.944408
Gm4799,0.7348338502568033,0.13179363
Mndal,0.31858909171411026,20.944408
H2-K1,0.7349789362217856,0.05226214
Sh2d1b1,0.31858909171411026,20.944408
Gm14198,0.7349642607599982,0.5075105
Rcn3,0.31858909171411026,20.944408
Ovol3,0.7351665978358906,0.73072976
1810011H11Rik,0.31858909171411026,20.944408
Stx3,0.7351662881425234,0.08550942
Gm42846,0.31858909171411026,20.944408
Cfp,0.7354781763240922,0.6496847
Cd93,0.31858909171411026,20.944408
Sf3a2,0.7353041132559381,0.10304473
Cnrip1,0.31858909171411026,20.944408
P2rx4,0.7354310478373343,0.104107
Hmha1,0.31858909171411026,20.944408
Gm15559,0.7360580422243309,0.4761108
Fcer1a,0.31858909171411026,20.944408
Muc3a,0.736298320704702,0.16832271
Fcgr3,0.31858909171411026,20.944408
Ghr,0.7367821542494156,0.19638246
Gm20548,0.31858909171411026,20.944408
Ppp3ca,0.7367957133839741,0.06415203
Arap3,0.31858909171411026,20.944408
Rapgef2,0.7371171770440188,0.32297415
Gm11992,0.31858909171411026,20.944408
Rbm43,0.7377634411373065,0.19027072
Ppm1j,0.31858909199588115,21.401329
Klhl26,0.7379848799972837,0.2522503
Prkcg,0.31858909199588115,21.401329
Tmem203,0.7382918206223911,0.14143032
Cxcr2,0.31858909199588115,21.401329
Hdgf,0.7382544733901167,0.030815884
E130309D14Rik,0.31858909199588115,21.401329
Gm8994,0.738702310029046,0.67949873
4933427J07Rik,0.31858909199588115,21.401329
Cenpp,0.739053172792841,0.16717237
Ccdc142-1,0.31858909224232335,21.978983
Ehbp1l1,0.7395584251945764,0.31894475
Il22ra1,0.31858909224232335,21.978983
Hnrnpa2b1,0.7396429360590817,0.029805452
Kif27,0.3185890923552142,22.348963
Cc2d2a,0.7398593701043223,0.18118727
Nr1i3,0.3185890923552142,22.348963
Gm16062,0.7400292594666944,0.3489077
Nkx6-2,0.3185890923552142,22.348963
Rad51d,0.7407480787408793,0.11080443
Cd7,0.3185890923552142,22.348963
Hectd1,0.7409987532102378,0.07186891
Prr36,0.31858909269194524,20.854155
Rtcb,0.7413301967815247,0.062814094
Tmem255a,0.31858909269194524,20.854155
Prmt7,0.7414660757537748,0.0898853
Slc2a6,0.31858909269194524,20.854155
Arfgap2,0.7415604454862366,0.09435912
A330094K24Rik,0.31858909269194524,20.854155
Eefsec,0.7419520481039901,0.12718087
Utf1,0.31858909269194524,20.854155
Hinfp,0.7423800985122739,0.4333764
Sncb,0.31858909269194524,20.854155
Duoxa2,0.7423506904175299,0.2691785
Hsf4,0.31858909269194524,20.854155
Mdk,0.7424021233848863,0.43374953
Gm3252,0.31858909269194524,20.854155
Fam149a,0.7424000494438749,0.27247283
Nova2,0.31858909269194524,20.854155
4833420G17Rik,0.7425417999366222,0.12006937
Fhl1,0.3185890929693311,21.380247
Abce1,0.7428059246180418,0.08389699
Appbp2os,0.3185890929693311,21.380247
Gbe1,0.743293285508206,0.16381742
RP24-174G2.4,0.3185890929693311,21.380247
Gm26935,0.7436524091852066,0.345246
Gm6086,0.3185890929693311,21.380247
Nmrk1,0.7436834903114699,0.16881566
Slc6a19,0.3185890929693311,21.380247
Cep83os,0.7437163511545781,0.2849484
Cd8a,0.3185890931864823,22.456295
Med17,0.7438060373699722,0.11862962
Gm3512,0.3185890931864823,22.456295
Tcf7l2,0.7441539238708079,0.08090757
Mkx,0.3185890931864823,22.456295
Yrdc,0.7441769080890097,0.08219087
Cd28,0.3185890933835205,22.44017
Gucd1,0.7442363728953425,0.10353612
Gm27022,0.31858909520106754,21.841785
Dscr3,0.7443891629592192,0.11365753
Cpne1,0.31858909520106754,21.841785
2510017J16Rik,0.7445749178395138,0.33714584
Mecp2,0.3188645080619633,0.3048946
Arhgdia,0.744615068403392,0.052587833
Hyou1,0.31873630019501,0.5694213
Dtx2,0.7451663046827837,0.23871069
Trim38,0.3188082551385101,0.97296065
Sepp1,0.7452763722510807,0.087764956
Anxa5,0.31932577758481406,0.8306603
Ppp1r14d,0.7453544927159546,0.054308217
Mien1,0.32005612210872386,0.18512577
Kdm2b,0.7457056249438508,0.12224377
Ctnnal1,0.3199218633716429,0.42274687
Aoah,0.7457738090271988,0.43985605
Sdc1,0.3202567615825817,0.2676441
Gm16279,0.7457911756724802,0.38982552
Idh2,0.32057020873534825,0.20348509
Slc2a4,0.7460372015185066,0.6437061
Rusc1,0.32065604671613374,0.59718066
Abhd3,0.7460201427478039,0.24061108
Acp5,0.3206400752218732,0.3711501
Anapc1,0.7459735810410977,0.103573956
Pik3cb,0.3211067233954161,0.9620696
Taf1a,0.746491413545237,0.20610747
Fam53a,0.3214371010836151,0.25102898
Gmpr,0.7465413590150809,0.15579358
Maob,0.3213229994142816,0.60502666
Samd8,0.7465880304806157,0.20435882
Magt1,0.32160078308795165,0.18383884
Fbxo6,0.7466472715137131,0.14453873
Grpel2,0.321730029855413,0.25217688
Zfp526,0.7467292484511355,0.4682747
Stip1,0.3217582741015218,0.19210796
Nelfb,0.7468136606831823,0.07816836
Rbm48,0.32172650417168513,0.6031644
Ube2g1,0.7469035180130169,0.09294694
Nt5dc1,0.32168969912049195,0.5856536
Synj2,0.7470074777336018,0.27425775
Plcg2,0.3221882226092917,0.21014388
Zfp97,0.7471992362999247,0.34656358
Ppp1r12a,0.3222960662562302,0.31368557
Fam64a,0.7475684270737389,0.3761551
Cldn3,0.32242188552226425,0.13420695
Prrt4,0.7475588130888737,0.6895601
Tnfrsf10b,0.32197954186090505,1.2787509
Sdhaf1,0.7476726252744104,0.071003176
Arhgef5,0.32239059990184804,0.2883584
Proser1,0.7479379271681244,0.11748142
Tmtc3,0.3224217676605554,0.6216553
Zbtb16,0.7480375924662661,0.63310885
Ehmt1,0.32318546514301205,0.2390785
Cyp2c40,0.7481327204388768,0.6318193
Fgfr3,0.32281553146608133,0.68513656
Ilvbl,0.7480533410351264,0.09506624
Mfsd11,0.32321341738993437,0.5177471
Golim4,0.7480847196401409,0.104004756
9130204K15Rik,0.322893515639317,1.3141648
Gm26825,0.7481508690274123,0.34977442
Tec,0.3233411014035342,0.4436814
Map3k8,0.7482521537957585,0.43481737
Ccnd2,0.32353976526408834,0.27034748
Dbp,0.7482207252259783,0.26433364
Aff4,0.3233674339418965,0.28259966
Hnrnpab,0.748131435425415,0.03577568
Eml3,0.3234574056411249,0.44002384
Xylb,0.7485034310259302,0.17280506
Dars2,0.32351930206407487,0.4205533
Mri1,0.748678320056215,0.08468899
Zbtb38,0.3236996310753809,0.29171196
Zbtb1,0.7487722253116758,0.13467968
Ino80,0.3239005955739853,0.4406932
Rab3ip,0.7491218081921893,0.07004241
Kmt2b,0.32399003402296944,0.34067556
Nsmce4a,0.7491448116316601,0.070480466
Plcd1,0.3238923663406965,1.2840953
1810062G17Rik,0.7492738503147489,0.6845942
Ell,0.32420517006557936,0.5243342
Efna4,0.7494118389391852,0.0862235
Med11,0.3243900709979809,0.3597897
Snrpn,0.7496204596686824,0.12197405
Mcm10,0.32489105716343736,0.41846803
Apobec1,0.74987076394329,0.09752925
Myd88,0.32474358482090193,0.43743122
Myrfl,0.7501493117225152,0.10581822
Zfp943,0.32514193962466176,0.50880945
Ppm1m,0.7502297636172367,0.31097695
Prkdc,0.3252855312623174,0.4665658
Dnase2a,0.7504129274410823,0.09799212
Pparg,0.3252312532227112,0.46893224
Renbp,0.7504548213820073,0.4454441
2010308F09Rik,0.3247784049548331,1.4259998
Snx24,0.7505301848257541,0.18654583
Kansl3,0.3254612141900671,0.33668432
Nolc1,0.7509397189717956,0.07306588
Ccdc32,0.3254484399672122,0.38563773
Pigg,0.7510906046041347,0.17468794
Zc3h10,0.32523090775282226,0.43866992
Bbox1,0.7512554272189371,0.44204244
Fzd3,0.3248728768961531,1.4445183
Taf2,0.7513896254739345,0.12961012
Gramd1c,0.32548746421881547,0.48476726
Zfp748,0.751595694757582,0.24378169
N4bp2l1,0.3257077426553071,0.5960734
Celf4,0.751769340796353,0.67734635
Gm7879,0.3257567952816136,0.7125254
Hsd17b10,0.7518556402165525,0.044654816
Nsun4,0.3258215402734296,0.42820528
Ell3,0.7520089686189564,0.24961036
Tmem135,0.3260086948396198,0.40230718
Ovol2,0.752139821338245,0.16283531
Sae1,0.3262974023066624,0.21601653
Micu2,0.7524325266765882,0.09466144
Ptp4a2,0.3264826773433419,0.15910918
Iba57,0.7524573048760455,0.1498072
Jmy,0.3263864497414384,0.28724486
Gar1,0.7526530121548561,0.071020015
Ivd,0.32681907420832124,0.36147663
Eya3,0.7529351937955266,0.14541227
Phf2,0.3268646771624283,0.49054572
Crtc2,0.7530381506941795,0.20126562
Nnt,0.3271254970824141,0.29845637
Nr6a1,0.7534237705289566,0.21596478
Rgp1,0.3270534422000374,0.52271193
2310036O22Rik,0.7536769939851612,0.04389376
Ndfip1,0.3271406331961536,0.3818188
Gcdh,0.7537568982981827,0.11283256
Parp4,0.326985249323409,0.45311132
Tmem167b,0.7538819928680834,0.15784757
Rps20,0.32744533554197575,0.084759444
Fbrs,0.7544293117731028,0.13000548
Plcb4,0.3272901604004135,0.59304094
Rnd3,0.7545124178726929,0.14318807
Vipr1,0.3274572204104065,0.379579
Cndp2,0.7548195953359924,0.104863696
Ska3,0.3274150758400368,0.68794364
Pou5f2,0.7552624502012664,0.21368515
Lrpprc,0.3277981866448879,0.31526467
Fhl2,0.7552928946342369,0.1005029
Vcpkmt,0.32785581896172544,0.32328242
Paf1,0.7552990411997769,0.11887958
Cotl1,0.32809412944285166,0.21453287
Nkain4,0.7558028089377536,0.609981
BC031181,0.3282894647070427,0.16302389
Syt7,0.7558149494731582,0.60949314
Pde3b,0.32831365785704614,0.5043414
Srprb,0.7559874407274263,0.09919534
Arhgef2,0.32859306293613777,0.3068901
Zkscan17,0.7560393510214132,0.14584085
Bcl2l12,0.32892044938212917,0.3550397
Zc3h4,0.7563418185804065,0.11916808
Pfkp,0.3289774309406872,0.37162545
Gm15713,0.7563546627656357,0.66293114
Rab9,0.3290132884906989,0.22691487
Slain2,0.7563631750292227,0.09675045
Bod1l,0.32924940828815763,0.23523216
Ramp1,0.7565832489806337,0.27340984
Mcm5,0.3292573858899408,0.31411543
Ogfod1,0.7566799094106634,0.19253324
Baz1b,0.3292504635782081,0.21835028
Fancg,0.7572124446034991,0.21963981
Habp2,0.32896472292275303,0.92548376
Dynll1,0.7572764779533275,0.05611972
Dnajb14,0.32947298041244844,0.3335591
Rpl6,0.7572264403144837,0.016818302
Cenpt,0.3293338070616968,0.52873087
Igsf23,0.7572676025279541,0.07738742
Rad1,0.32954312642790606,0.45823103
Immp2l,0.757995475319184,0.08731778
Dalrd3,0.329610854459943,0.25503403
Tmprss4,0.758435969171644,0.05119788
Pqbp1,0.32965549559262297,0.24802783
Cep170,0.7585849210080275,0.27162513
Erlec1,0.3297065302620913,0.31496447
Fundc1,0.7586435689706712,0.08452821
Ikbke,0.32958169151947425,0.57420665
Sphk1,0.7586790098134106,0.43312252
Hic2,0.32971091034424993,0.6277542
Gprasp1,0.7591367342488271,0.19706169
Dut,0.3301101214991291,0.21693577
Lgals9,0.7590973664861892,0.05257794
Sec22b,0.3304847926942024,0.2361337
Bap1,0.7593777315609799,0.15395115
Hs3st3b1,0.3300470400136116,1.3881394
Smg8,0.7595430947952839,0.17784247
Itga1,0.330388309301171,0.81968915
Gm43568,0.7597059810971089,0.3502985
Nxt1,0.3307258643835518,0.2537048
Ift57,0.7600946664573767,0.5870164
Rpl13,0.3309174829650465,0.06002749
5330417C22Rik,0.760194169665082,0.12361591
Mxd1,0.3307833429862598,0.53374785
Gm16863,0.7602555325241818,0.2663032
Slc23a3,0.3310372173410958,0.26146373
Pcyox1l,0.7603451366457935,0.17378221
Ercc1,0.33094501171930313,0.34663516
Acer2,0.7605142119176682,0.06893805
Zbtb18,0.3309171547070341,0.40729883
Il3ra,0.7608346701252044,0.4202371
Tdrkh,0.330921544103285,0.7343953
Mterf4,0.7610587340395071,0.103455596
Deptor,0.3312034945198228,0.25370863
Myo7a,0.7612269487689095,0.2756587
Trappc9,0.3316796172807426,0.4295968
A730056A06Rik,0.7612010169193532,0.39524066
Gm36520,0.3312286549006084,1.3849443
Chrac1,0.7613364524509758,0.07023668
Ralgps2,0.3318227074706428,0.2785447
Cox16,0.7614661121657815,0.14168628
Megf9,0.3317046840882606,0.8315445
Txndc11,0.7616944052582573,0.13678804
2810021J22Rik,0.3323924226512418,1.129814
Ankrd28,0.7617850651518043,0.29604933
Itgb4,0.3330279444450781,0.30428565
Mapk1ip1,0.7618435399973805,0.15194994
Axin2,0.33301910248546496,0.211449
Rapgef6,0.7622312192050799,0.09950003
Rcc1,0.3332650599157173,0.32061225
Gm12689,0.7625001698613026,0.40678763
Mylk,0.33307601446987056,0.5993501
Slc27a3,0.7626225736686015,0.40840554
Myo1d,0.3334556809995427,0.27571622
Ptprm,0.7628115185631381,0.5883628
Gstz1,0.3339953399213176,0.2913357
Cidea,0.762721011822423,0.6433342
Steap2,0.3343436775370473,0.5385464
9530053A07Rik,0.7628114444360987,0.64312845
Ids,0.3342931736721312,0.5996627
Cstf1,0.7628791822082684,0.115338236
BC004004,0.3344400854541306,0.23378435
Bahcc1,0.7631340008100427,0.2414279
Ptprs,0.3342467144741461,0.5204901
Clcn2,0.7633596682843999,0.14178313
Smarcd1,0.3346926962503811,0.3631914
Pfdn1,0.7638023174444086,0.052460518
Rpl36-ps3,0.33527387652845797,0.26651034
Cmip,0.7639911682322327,0.056551635
Ncapg,0.33489078954661833,0.514739
Mbtps1,0.7642854122492659,0.10144786
Gip,0.3351675362091949,0.30473128
Tmc4,0.7644771669560498,0.04416918
Dck,0.33539303727492753,0.5520541
Gm31363,0.7646051060916184,0.5639599
Ccnk,0.3358841104123593,0.33393198
Deb1,0.7647475348616647,0.065718554
Kcnj2,0.3358441502205708,1.2947042
Parl,0.7647855240572552,0.05665046
Ddx59,0.3367396037103668,1.2259966
Fam8a1,0.7650482244016328,0.11187842
Zbtb6,0.3371389590974305,0.46226746
Maged1,0.7652218821948378,0.09076374
Fabp6,0.33730164007932184,0.7113852
Plekhm1,0.7653052338078409,0.1773672
Epb41l3,0.33762494330644865,0.30803624
Hyal1,0.7655641398376516,0.1503682
Abcc5,0.3376962136535342,0.3918479
Fermt3,0.7659408816744439,0.31377304
Grk6,0.338012417549028,0.26091754
Apoo-ps,0.7660769988102378,0.21840562
Sdr42e1,0.33780380962780043,0.6767151
Gm4952,0.7662169310878694,0.20630807
Stau1,0.33820702911004674,0.29401228
Hdhd3,0.766540202716861,0.12561709
Fam89b,0.33775662424194275,1.0196974
Cped1,0.7667972999232566,0.38118035
Zfp141,0.33815198400854474,0.7173954
Rasa1,0.7669473038181475,0.09447337
Ift80,0.3380407600672285,1.1913912
Txnl4b,0.7673892774351212,0.2116249
Dusp4,0.3380366471927606,1.2108855
Ube4a,0.7674904997830846,0.10109354
Zcchc6,0.3384210746199672,0.29200482
Itgb3bp,0.767812068971715,0.09984975
Neil2,0.3382653351602959,1.2509439
Nmb,0.7678376189863902,0.4007397
Tnfrsf18,0.3385061430737829,0.97321075
Zfp273,0.7678535031365492,0.2787534
H2afv,0.3387287035610639,0.11733923
Echdc1,0.7680068730108249,0.10165275
Mrpl50,0.3392352019737641,0.2091693
Hgfac,0.7682010964715841,0.16140082
Rpl21,0.33938691821002154,0.059109166
Ythdc2,0.7686523449817443,0.15108411
Eepd1,0.3389961365756825,0.7554769
Hcn1,0.7687822034740754,0.28367665
Gdpd5,0.33973429830596114,0.54583275
Braf,0.768942625490187,0.16175741
Luzp1,0.340284400530124,0.21102749
Zfp472,0.7691796112564709,0.14894892
Plaa,0.3403519879218262,0.282569
B230217C12Rik,0.7692952794878658,0.6236204
Gm43672,0.3401733515949201,0.6612803
Aim1l,0.7693950874070206,0.28195742
Fkbp15,0.34031310836938344,0.4434906
Muc4,0.7697963162339984,0.13284631
Asb6,0.34041574723298407,0.584101
Il18bp,0.7700721630568426,0.39574236
Slc30a1,0.3405022201572442,1.1749816
Tef,0.7702556579683839,0.1766881
Usp50,0.3408142933688111,0.2743994
Rel,0.770716239941962,0.24984488
Cdk11b,0.34081782438822583,0.19841096
Lmf1,0.7707554036712145,0.099788114
Creld1,0.3407196257341887,0.47547385
N6amt1,0.770826273249247,0.08954747
Pdcd6,0.34096368780196695,0.16089232
A430105J06Rik,0.7709349291903456,0.4104689
Mybbp1a,0.34116042644505185,0.25534594
Gm13822,0.7712943641830146,0.40459344
1700040L02Rik,0.34076689439446717,0.61437863
Ttll7,0.7713761617182656,0.13958721
Myh9,0.34188150727840083,0.22472711
Nit1,0.7716437575482299,0.08796106
Fam161b,0.3416222935296426,1.2008611
Nfxl1,0.7718351945475236,0.16246139
Ugt2a3,0.3420705492209609,0.8021926
Maml3,0.7720918283094513,0.13506024
Siae,0.3421869422630026,0.44432607
Pex2,0.772124557752944,0.072006695
Mex3c,0.3423752092078941,0.35494107
Sigmar1,0.7721993407154563,0.08498272
Fam234b,0.3425149364007052,0.24716218
C1galt1c1,0.7723218939670498,0.09528356
Mctp2,0.34247985173681006,0.86012894
Ppp1r12c,0.772444248162621,0.13414703
Gm5617,0.34303361635212537,0.25360453
Tmem150a,0.7724669486490539,0.33089393
Fuca2,0.3429910015886156,0.33362472
Mrpl57,0.7725766291337929,0.049074948
F11r,0.3432962491580559,0.21074738
Dcaf11,0.7728218678255223,0.060840696
Ssr2,0.3434246790714893,0.12962174
Gnat3,0.7728840555471391,0.27557933
Esco1,0.34343848955099776,0.34651133
Tmco4,0.772993528255398,0.16457981
Ap3m1,0.3435485135575549,0.33291432
C1qtnf6,0.7734468694616611,0.54167086
Ssc4d,0.34367179930283775,0.79582167
Cpsf2,0.7734200870751582,0.08240666
2610524H06Rik,0.3440736374494845,0.6017712
Rufy1,0.7734792008879668,0.15653437
Sertad3,0.3440055350257337,0.4234752
Pde6a,0.7740427336846701,0.6094827
Ugdh,0.3442313613278172,0.36233234
Ssbp2,0.7745824369284918,0.5365162
Pard3b,0.34433658147375323,0.48396727
Mapre2,0.7748179217094661,0.082187116
Vangl1,0.3440627528149557,0.9928239
Wdpcp,0.7749243070021838,0.31533015
Tmf1,0.34445707771133516,0.27827376
Zfp780b,0.7750278710759065,0.14683798
Cfdp1,0.34490356025227586,0.17805095
Hps5,0.7753808558661329,0.1369726
Glg1,0.3448259903855311,0.25019488
Alyref2,0.77580769866391,0.13342088
2700038G22Rik,0.34459585662364034,0.3905304
Fam221a,0.7759105788995873,0.085641965
Syne2,0.34474816218582516,0.2602889
Zfp949,0.7763228087608263,0.15105401
Clpb,0.3450311639070659,0.35183632
Clk2,0.7763431569484807,0.12828168
Tm7sf3,0.34508421270170464,0.32448488
Prpf38b,0.7766038720565649,0.059330694
Dcp1b,0.34516452599584946,0.30617702
