,logFC,P.Value,adj.P.Val
Csnk1e,0.21991503,0.055085803631857555,0.2891301200493143
Larp4b,0.28131622,0.0021729404713196013,0.03448065077194751
Sppl2b,0.3922355,0.05512403868363312,0.2891301200493143
Arid1b,0.4515908,0.0021730204641734066,0.03448065077194751
Rpl18,0.028636226,0.05513429877000241,0.2891301200493143
Bloc1s6,0.4824187,0.002173315984497433,0.03448065077194751
Gm9844,0.35217252,0.05544792427611009,0.2901879157827516
Krt23,0.81659067,0.0021905245790513972,0.034679358943847036
Eif3h,0.062233675,0.05576252484827118,0.2915545519662807
Atp5c1,0.12240255,0.0021977361741755846,0.034762212231131906
Msantd4,0.27668703,0.05594916811274936,0.2919519084452765
Ccl5,1.869295,0.0022094806359803268,0.03491654965475026
Dctn2,0.14971851,0.05616622925997535,0.2927003666316124
Dnm1,1.3350809,0.0022141946075326904,0.03493313562536409
Arf5,0.10744377,0.05619143188555835,0.2927003666316124
Apc,0.4384181,0.002228252481466864,0.035086990015069174
Oraov1,0.42483827,0.05624917004237893,0.2927055567529538
2010320M18Rik,0.41529304,0.002231363790009397,0.03510452630423915
Chst12,2.8867676,0.0570750280337579,0.29503488225650526
Naip6,0.7009325,0.0022479964976555057,0.03527146647616089
Mprip,0.23651093,0.057068831616211194,0.29503488225650526
Pum1,0.28910974,0.0022687880128147084,0.035502592830982074
Wbscr22,0.20153666,0.05722618045563636,0.29551444876488325
Galnt7,0.34472537,0.002316882151409436,0.03619791844421318
Sf3b4,0.16618209,0.05737384332171583,0.29591146847821137
Pank2,0.4046485,0.0023173424144847113,0.03619791844421318
H2-K1,0.13473926,0.0576483691241111,0.29699642058575326
Atp5j,0.13415793,0.0023212014208625373,0.03621944497873298
Cenpf,0.37815097,0.0576879674193456,0.2971133210610083
Pde9a,0.6041894,0.0023763011594177892,0.03695463741101664
Rcan3,0.36602172,0.057785431223830265,0.2973538456504742
Ugcg,0.51537955,0.0023856961277472838,0.03704298290460969
Gna12,0.48103887,0.05784589473457224,0.2975778419703273
Atad3a,0.38089803,0.0023861979541352166,0.03704298290460969
B230398E01Rik,3.0808358,0.05849192127707403,0.2993867912534392
Mbnl2,0.27252007,0.0023957217893291896,0.03715800441648883
Aifm3,1.1913997,0.0584610063298883,0.2993867912534392
Oit1,0.3656729,0.0024394665033847175,0.037803125982345365
Hist1h4i,0.3388575,0.0587225910079944,0.29984869290100563
Psme2b,0.3891903,0.0024443619807018183,0.0378456150545137
Rtfdc1,0.19183205,0.05872606300298639,0.29984869290100563
Pura,0.24360421,0.0024575742798753518,0.037949870668057606
Lcmt2,0.38976046,0.05879921446178031,0.29984869290100563
Gnl3,0.36901468,0.0024977239294312857,0.038502195273592964
D430042O09Rik,0.25223714,0.05879098807413091,0.29984869290100563
Gna13,0.38354126,0.0024975863855204506,0.038502195273592964
Steap2,0.3046784,0.05895848157078145,0.30031228888212824
Lcor,0.46322808,0.002530901950151858,0.03894530645360648
Zmat2,0.13494092,0.0593661020453274,0.3019711144221537
Cpped1,0.41735888,0.002536504523794188,0.03896599383789557
Ppm1d,0.36171684,0.059451316842377214,0.3022858134387537
Gigyf1,0.5303222,0.0025404553902974194,0.03898988871065201
Micalcl,0.33177793,0.060054727405631406,0.3041447207312879
Serbp1,0.107472025,0.002565647451035777,0.03934216636740987
Shf,0.46669927,0.06031086995571179,0.305166403032457
Vsig10,0.50119406,0.002574949594106575,0.039450382926970215
Bco1,0.32394305,0.06034299529407962,0.30524106399046086
Cdkn1b,0.4344539,0.002584106973301719,0.03955619498417343
Tomm20,0.07733362,0.060423417682315676,0.3055599191169305
Dsg2,0.42617425,0.0026017432996989264,0.03979150131036487
Rbm17,0.15387747,0.06052773899748522,0.3059994123713486
Gm42722,2.9889057,0.002635638148043247,0.04017005132312574
Exosc9,0.23583397,0.06061933435929755,0.3062862457435123
Tcf7l2,0.37573373,0.0026436503339293104,0.04025725070895995
Wbp5,0.11734649,0.06082422168639001,0.30714484129164704
Slc22a5,1.2838253,0.002654647965021331,0.040319903793707736
1810034E14Rik,0.38570002,0.060849718402281885,0.30718147209825936
Tinag,0.83050007,0.0026636988283934154,0.04042243481118954
Ilf2,0.15625842,0.06088124288310043,0.30718147209825936
Wfs1,0.87438256,0.002675129179182694,0.04056086718358713
Mapk7,0.43575266,0.061284560572771,0.30858268852300996
Alkbh2,0.63794106,0.002682167886283714,0.04063253126350319
Speer4c,2.520336,0.06163749786972973,0.31011337910557113
Wfdc10,1.2104545,0.0027052595950290224,0.04088188494589358
Ift22,0.25562298,0.06165048495318766,0.31011337910557113
Arsa,1.2639939,0.002705607021685212,0.04088188494589358
St6galnac2,0.1490688,0.06189810613891422,0.31094688133485593
Matr3,0.25682598,0.0027219508657251247,0.04109350735686221
Ang,0.16359884,0.06191334079500716,0.31094688133485593
Cox6b1,0.101289876,0.0027489102347048513,0.041400111736018624
Hist1h2ag,0.8482215,0.06197301140597611,0.31115763698206234
S100a11,0.27899805,0.0027516832929875236,0.041400111736018624
Mbd1,0.29610577,0.062061006209830974,0.3114214911837121
Rbp7,0.60437524,0.002755789004163892,0.04142641588551931
Csnk2b,0.122834034,0.06262425663084474,0.31317474723216693
Kmt2e,0.25739554,0.0027608567657116056,0.041467124738333375
Slc16a5,0.54166394,0.0628509361620329,0.3137446337822089
Hnf1b,0.8924664,0.00276823600149194,0.04153791955556355
Hras,0.17782399,0.06286319100592713,0.3137446337822089
Aig1,0.27952075,0.0027702977134877647,0.04153791955556355
Golga1,0.27973694,0.06325639077001183,0.3153036743067139
Tstd1,0.33746296,0.002775984274085415,0.04158769961509207
Map3k15,0.3174748,0.06334117296173222,0.3155924106766431
Coa5,0.430113,0.002787323097610187,0.04170309209408303
Ctnnbip1,0.19120482,0.06348765569556429,0.3160153815229685
Parp2,0.37552533,0.0027884330057786127,0.04170309209408303
Lamp3,1.4815403,0.06363593998279812,0.31614769220374683
Cldn2,0.50104725,0.0027967600833117986,0.0417920620272434
Sdccag3,0.24834463,0.06377921547007676,0.316429179405889
Nars,0.26570892,0.002813806685152887,0.04193980057522619
Lrp8,0.7169459,0.06406964077321338,0.31751150516291
Zbtb40,0.80739963,0.0028219167637144526,0.042015641347988464
Echdc2,0.23504595,0.06425346273562235,0.31815331097579364
Zan,1.2031212,0.0028278592775243445,0.04204227672075745
Hnrnpa2b1,0.06690397,0.06445308690383766,0.3184239798035252
Fam213b,0.43354848,0.002823676801455322,0.042015641347988464
Mad2l1,0.33623648,0.06448878014998996,0.3185107739111224
Cep112,1.4717469,0.00284384871103896,0.04211596675149359
Plekhm2,0.6183529,0.06452681934712172,0.318519605726677
Ppm1f,1.2649082,0.0028441416370850693,0.04211596675149359
Gm20512,2.972428,0.06483353496656821,0.318779997192922
Suclg2,0.31410062,0.0028443111708022603,0.04211596675149359
BC022687,0.73816025,0.06479392060002392,0.318779997192922
Sema4a,0.5048762,0.002844798983327997,0.04211596675149359
Rhd,0.49759683,0.0647931138156138,0.318779997192922
AU020206,0.7241338,0.0028621896684874848,0.042266604238933254
Ddt,0.17145953,0.06481749876679947,0.318779997192922
Ndufb4,0.18334734,0.0028742251251535193,0.04237311923181442
1700008O03Rik,1.576983,0.06522617163504643,0.32017304864320417
Pof1b,0.89127237,0.002891620828146096,0.042522554655239624
Zfp930,0.5745941,0.06530585530421071,0.32029958014939885
App,0.25600818,0.0028913515683463187,0.042522554655239624
Rnaseh1,0.321364,0.06570198571177513,0.32143123466398227
Gm13212,0.93473524,0.0028974049761493026,0.04257198799822048
Rfxap,0.2629697,0.06599493374353926,0.32241158832810146
Zfp788,0.7936479,0.002906014332306823,0.04265322597288012
Zfand6,0.13619934,0.0660124563139196,0.32241158832810146
Mep1a,1.1978121,0.002915119926562929,0.04271576341649085
Cdr2,0.5966836,0.06607670178284179,0.32256904960046007
Ctps,0.48120397,0.002919343985842231,0.04271576341649085
Med27,0.28793025,0.06626008045351023,0.3230181793119261
Trim37,0.5667714,0.0029322758246627754,0.042869287077203784
2900009J06Rik,1.0540124,0.06634009659383908,0.3232929887530599
Cdx1,0.21563661,0.0029472286048429514,0.043052076702331826
Sox5,2.5284677,0.06644078707682075,0.3234249172578867
Prr15,1.0432055,0.0029809808258491714,0.04350895020984011
Dnajb3,0.61000985,0.06642610833716499,0.3234249172578867
Csnk1g1,0.47787482,0.002983475863706553,0.04350922933851889
Tnnc1,0.48438966,0.06652954088654159,0.323761152429075
Scai,0.8150827,0.003036457199504422,0.04420850237522055
Cdc123,0.16398315,0.06654670702633693,0.323761152429075
Efcab14,0.31200692,0.0030589611628243107,0.04446246858090291
Stx19,3.2640028,0.06689747816265133,0.3246726990797179
Ak2,0.22501785,0.003062620229005065,0.04447886387132728
4833439L19Rik,0.16918911,0.06685959950231231,0.3246726990797179
Dapk1,1.5806038,0.0030784833368505287,0.044654332054170076
Serpinb1a,0.16095805,0.0673262241188328,0.3260459014725872
Unc5cl,0.76644844,0.003079784353818593,0.044654332054170076
9030612E09Rik,1.7235087,0.06753680651137375,0.3264093236590679
Psmg4,0.29695246,0.003086514712792704,0.0447150231227586
Ggps1,0.4181702,0.06753078771585802,0.3264093236590679
Zfp335,0.87408596,0.0030900524733251805,0.04472940042318237
Faap20,0.19463094,0.06765829171784077,0.32681670158263215
Pgap2,0.37550992,0.0031022423715608006,0.04486889316496951
Fuca1,0.12360944,0.06772770689248094,0.32706162146504375
Fnip1,0.64467824,0.0031347572467108446,0.04522800838733453
Pgrmc1,0.16076234,0.06800703884104368,0.32787042347151185
Clic5,1.6569172,0.003161103099085581,0.04549554853417765
Gpr27,1.5535741,0.0681446474535639,0.32826367590501054
Cpsf7,0.46123683,0.0031489795134620594,0.045358210647597354
Ano7,0.53357095,0.06817921334663965,0.3283401798137842
Phactr2,1.5650642,0.0031711522197183776,0.04556554207449799
Mboat2,0.50031364,0.06834283740966647,0.32882566191316026
Abhd2,0.55993223,0.003166611639729402,0.04553753383385007
Sc5d,0.3311892,0.06845989452536867,0.32897066625493676
Lrp1,0.75047743,0.003189798462412237,0.045796019918276344
Gm766,1.2494165,0.06870393401162897,0.32951261800937665
Clca1,0.70551753,0.003196358971644709,0.045852747925479574
Faap24,0.44122308,0.06863396555289863,0.32931268513776574
Sdc1,0.40872863,0.0032068444445562914,0.045965642270952456
Coro2b,1.2474762,0.06878533055887777,0.3297230261623456
Rras,0.96950233,0.0032192216403300823,0.046067900558241476
Ctr9,0.22968224,0.06881962204989571,0.3297974415824427
4932438A13Rik,0.4881294,0.0032188487724969994,0.046067900558241476
Limd2,0.28223985,0.06886767090769122,0.3299377265160463
Gm26808,2.069147,0.0032317955935961306,0.046135129135877175
Zscan20,0.7306291,0.06906654540537367,0.3307101913919977
Rnaset2b,0.29971606,0.0032260661666193586,0.04612828376403742
Gsdma2,2.4030406,0.06945418079841151,0.3320650075648966
Tpm3,0.20165119,0.003231591001302871,0.046135129135877175
Ubc,0.12027725,0.06945053026336265,0.3320650075648966
Arrdc1,0.4055117,0.0032508681593213192,0.04636863581179781
Psmd6,0.14412503,0.06956627005817045,0.33219784340549713
Slc12a6,0.6864224,0.0032644001907244534,0.046487280835981214
Ppp1r11,0.13206668,0.06970911720104701,0.33269916256762605
Tomm5,0.22635776,0.00327174764960638,0.046518999754906684
Klhl36,0.47984824,0.06993136363108993,0.33366925144967235
Cops7a,0.2995599,0.0032719219084427625,0.046518999754906684
Sf3b1,0.11552082,0.0700106572504328,0.3337264572788697
E130311K13Rik,1.3211229,0.003288043686036102,0.046672691191205505
Chordc1,0.19500993,0.07020817011987497,0.3338117352588103
Fbxl4,0.9664155,0.0033000549285881987,0.0467676332742584
Adcy8,1.1721523,0.07035493091592615,0.33422227374185665
Nudt13,0.56695276,0.0033233506304077972,0.04702193287291161
Aqp7,0.89867824,0.07040904685451786,0.33424283906701574
Gnl2,0.42750677,0.003331560093571478,0.047071404807181964
Map2k2,0.11348905,0.07053275120704738,0.33463067952522774
Card19,0.5106211,0.0033322043805914963,0.047071404807181964
Psmc3ip,0.4702272,0.07089526295731413,0.3353546314801834
Mief1,0.59386975,0.0033406156803006412,0.047152320762990495
Actrt3,2.7702382,0.07144711952657877,0.33723884809040255
Myo19,1.0870972,0.0033462357868805307,0.04719374115798681
Cbr3,0.6832123,0.07158913303213364,0.33736546923402644
Plpp2,0.27596074,0.0033649966270712095,0.04741684488825616
Slc15a4,0.3812691,0.07237475252124018,0.3397920187164717
Smc6,0.30446297,0.0033674513412931028,0.04741684488825616
Uchl5,0.20130505,0.0723991377698595,0.33981571795666154
Six5,1.6711628,0.003375617600415487,0.047417848195124984
Crabp2,0.808144,0.072740349941129,0.34105287340327106
Chchd7,0.2735558,0.0033713389689970638,0.047417848195124984
Pde1b,1.0082889,0.07273566562654332,0.34105287340327106
Sfxn1,0.23767963,0.0033745053849548413,0.047417848195124984
Etfdh,0.20740138,0.07292478429398733,0.3415531008524092
Rgs17,1.1573445,0.003384623888716978,0.047506386259124164
Mcpt2,3.238288,0.07333540428908575,0.34273997297332925
Fam83h,0.63266426,0.003390985056565349,0.047537905319667166
Ostm1,0.48752633,0.07445729227778404,0.3466979324847639
Ppp2cb,0.45967343,0.0033949849869790187,0.047537905319667166
Pcsk2os1,2.1049223,0.0745773019172578,0.3469490437575595
Sec24a,0.5160116,0.0034131272356460927,0.047753889261153495
Rrp1,0.12634417,0.07457540236963384,0.3469490437575595
Gm15879,22.881042,0.003481730761339703,0.04842112942638386
Cldn23,0.40825084,0.07486118530089203,0.34757311188430207
Abcd4,0.69032365,0.0034353828446664447,0.048008510402354494
Apex2,0.48889273,0.07493745207609966,0.3476268192311848
Rragd,0.7265262,0.003436789739154496,0.048008510402354494
Atp5b,0.06337226,0.07495350925095084,0.3476268192311848
Cnpy3,0.4685579,0.003467365756995204,0.0483630749756266
Agmo,0.4303654,0.07502505329710035,0.34772294583153346
Nit2,0.3331366,0.003470428358519612,0.0483630749756266
Cdc20,0.35967234,0.07520614437829919,0.3484306815607307
Uvssa,0.6150084,0.003482860501618915,0.04842112942638386
Ppdpf,0.11318118,0.07527530677159608,0.34865918974624616
Tnrc6b,0.30564317,0.0034912398941769496,0.04849581215905052
1700048O20Rik,1.6515726,0.07538322828874953,0.3489750976602201
Rnf139,0.6208048,0.0034978051223182984,0.04849581215905052
Hist2h3c2,0.8537097,0.07543661393334386,0.3491302651173694
Rcor3,0.54271376,0.003498881011924618,0.04849581215905052
Ebpl,0.26026055,0.07576052600088125,0.35010627276063055
Btg1,0.23470925,0.003512514248191011,0.04860268730981152
Ddx3x,0.1326052,0.07582780667447173,0.35010627276063055
Pprc1,0.58611,0.003529948229874345,0.048767122833004606
Gla,0.47912398,0.07584380813163329,0.35010627276063055
Rin2,0.6496832,0.0035364131800967712,0.048779740042261044
Ctcf,0.16410814,0.07602163875888057,0.3506905852256712
Smim19,0.4279793,0.003546389882299146,0.048878987765994426
Pdia3,0.117714,0.07607309570820342,0.3506905852256712
Gss,0.38738337,0.003552132296687637,0.04889889481059223
Rsad2,0.79070145,0.07614888561189476,0.35069959620810004
Clint1,0.30811828,0.0035533994578686784,0.04889889481059223
Hpca,0.49573714,0.07620559253563793,0.3508412045136928
Fgfr1op2,0.28071898,0.0035632326151898873,0.04899584252482934
Gm10116,0.1591293,0.07624734470707165,0.3508601730302274
AI661453,0.72581065,0.0035854221699283427,0.04922392483761778
Tsga10ip,0.511846,0.07629564103814078,0.3508880659417032
Sult1b1,0.5581284,0.003584085923390636,0.04922392483761778
Kif9,2.2315981,0.07703609578147766,0.3534156021422353
Tfam,0.2874632,0.00359212663358745,0.04927455443632665
Dgkeos,2.704065,0.07712717907155663,0.3536018569852504
Atp5g3,0.15729818,0.0035947179643413627,0.04927455443632665
Slc22a18,0.2887342,0.07706512114651061,0.3534156021422353
Krtcap2,0.20193787,0.003597592074497735,0.049275514828642786
Cbfa2t3,0.17447816,0.07750627931531266,0.3548769792621129
Plbd1,0.54873943,0.0036192192664331545,0.049533130972764655
Gstz1,0.19363402,0.07761718570769376,0.35529221267030536
Il10rb,0.3671808,0.003627357732834012,0.049567307495405985
Gpr155,1.3678163,0.07769656621768158,0.35547038743642756
Gab2,0.94811183,0.0036306603218773693,0.049573887984732716
Cd9,0.13464919,0.0778129902851446,0.35565594650546295
Lrrk1,0.61152226,0.003633800416836634,0.049578241246172494
Vps37b,0.2504585,0.0778383184578621,0.35565594650546295
1500011K16Rik,0.2900996,0.003641468697220745,0.049644320726346114
Tead1,0.25311995,0.07792391931927044,0.35576955941739136
Gcsh,0.33746487,0.00365374292904799,0.049773042241984755
Tmem184a,0.1750615,0.07803853325265615,0.35601535432215126
Mafg,0.36967802,0.003671403828655169,0.049974887281918894
Efr3b,1.7459124,0.078136506200849,0.35636979586491546
Itga6,0.25371924,0.003698115284773884,0.05029952004592218
Srsf3,0.07771527,0.07839116960736205,0.35725311813023164
Tff2,1.676297,0.0037135711488848256,0.050392730346990766
St6galnac6,1.5467731,0.07852805108946767,0.3575890643754979
Pdcd11,0.39952073,0.003701909735231441,0.05031218853613466
Tmlhe,0.9945624,0.07853194468825667,0.3575890643754979
Smek1,0.36121607,0.003713069957536223,0.050392730346990766
Gm4262,0.63440645,0.07895186109089454,0.35890391290256535
Smad4,0.34609774,0.0037177428884019514,0.05039397572391587
Sema6b,1.4317234,0.07912613731162826,0.35914994530720734
Dag1,0.31641215,0.003719398310699305,0.05039397572391587
4631405K08Rik,2.4336402,0.07917168229422752,0.35914994530720734
Wiz,0.46415442,0.003722757738591049,0.0504006330818648
Lyz2,1.0784233,0.07927769276614666,0.3593865191557519
Zak,0.5064147,0.003741435594109696,0.05061450938821377
Vwa8,0.42048603,0.07935500781121654,0.3595013024662305
Cldn8,1.6553111,0.0037909327128031658,0.05120527329906997
Ccdc68,0.6404229,0.07947268933041858,0.3596175179509261
Paqr4,0.5783596,0.003789503621121044,0.05120527329906997
Pla2g5,0.7187047,0.0795648386611962,0.3596175179509261
Rexo1,0.34500405,0.003817902824324811,0.05149041161309279
Fam83d,0.7326499,0.07973986936721252,0.3599818883290379
Dbp,0.9900687,0.003839313366405274,0.05169981133167807
Slc25a4,0.17102553,0.07987961429311377,0.3603721914898564
1700016K19Rik,1.5211242,0.0038553905160366164,0.05179723053387727
Cycs,0.09537546,0.07989586627465319,0.3603721914898564
Mipep,0.5489777,0.0038508041099780494,0.05177519558121214
Erich5,1.5379237,0.08085176446791478,0.3631922436080436
Prpf19,0.24534988,0.003862881334421523,0.05185822283406373
Atf4,0.13119839,0.08094814790974757,0.3634393978584553
Uqcr10,0.12641543,0.0038689269449510145,0.05187926978648605
Cdca5,0.44874674,0.08134775198113459,0.3643827183953184
Ipo7,0.2815601,0.0038799287336424614,0.051967978381325435
Dnajc8,0.14339282,0.08143606474837667,0.36460534161101227
Fosl2,0.5848134,0.003885982474781261,0.052009421195225516
Rpn2,0.1342066,0.08173162475058021,0.3650914696852938
Immp2l,0.4904221,0.0039022034504121185,0.052186774150755066
Bend3,0.5880411,0.08200391991076883,0.36574997070861437
Tnpo2,0.6219295,0.003924218572572321,0.05240143843146915
B230303O12Rik,1.9250859,0.08217404826134073,0.3662299137957242
Sbf2,0.514168,0.003934118203091119,0.05249374273570253
Kdm5b,0.17438838,0.08237737297911986,0.36685696283884267
Emc1,0.5772532,0.003945653480331282,0.0526077151819891
Acbd3,0.2074322,0.08250916351185553,0.36723889086139355
Ephx2,0.7421435,0.0039632933718679155,0.052772621556660584
Odc1,0.1341077,0.08291696454949682,0.3680474407750209
Chd9,0.5262099,0.003964027795754394,0.052772621556660584
Rasd1,0.42229044,0.08328063628389422,0.368951657142279
1810043H04Rik,0.2738343,0.003997866405537312,0.05307586907707948
Mrps10,0.16632557,0.0833021267354433,0.368951657142279
Setx,0.5736549,0.0039988875353128795,0.05307586907707948
Klk1b26,22.1333,0.08362442443783742,0.36935190973826454
Gsr,0.2974128,0.004002050668984883,0.053077763325336876
Trib3,0.840466,0.08343607268229719,0.3692558503213825
Gpd2,0.31907037,0.004011233197811896,0.05315942759060968
Dpcd,0.18771224,0.0834339441652539,0.3692558503213825
Pvrl2,0.33012232,0.004045971464060743,0.053545085712916794
Cstb,0.12505454,0.0834865186114453,0.3692558503213825
2700097O09Rik,0.53327286,0.004046427691728988,0.053545085712916794
Gm26911,22.039547,0.08384939102686485,0.36951383359454576
Hist3h2ba,0.7133693,0.004090037418563372,0.054081435332140056
Acot7,0.17588249,0.0837104098842797,0.36942316245516005
Gamt,1.217683,0.004131501750165291,0.05454761852415827
Zswim4,0.6479611,0.08381037760058226,0.36951383359454576
Pnisr,0.22721295,0.004152551698395336,0.05478437762455048
Casc1,2.4254186,0.08410491199191095,0.36977123303323767
Slc35a3,0.37777865,0.004181344629613175,0.055122857596543375
Emc4,0.14251699,0.08419105993128409,0.3699620304111689
Dcps,0.32555825,0.004189823886453271,0.05519323475010744
Tek,21.643368,0.08487132342424358,0.3717775250286193
Efhd2,0.3154935,0.004221227994363072,0.05552368229411846
Gm11827,22.085558,0.08487858819864684,0.3717775250286193
Tgs1,0.42687458,0.004225942915180002,0.05552577021297298
Rai14,0.7317715,0.08473483210763715,0.3715182646276216
Coro7,0.862632,0.004228750281203424,0.05552577021297298
BC049762,1.1557094,0.08500893115856789,0.371977576506353
Hdgf,0.18872567,0.0042308658917185925,0.05552577021297298
Ckmt2,21.63165,0.0852206568951397,0.37246262195870516
Ipo5,0.32676673,0.004254072666277062,0.055788670869020014
Gm11586,20.77291,0.08525032384596683,0.3724773597576268
Pan3,0.46275613,0.0042666463705730686,0.05591183942586169
Hoxb2,0.7805751,0.0853818394817439,0.37268133760871475
Cpm,0.648244,0.00428447810548467,0.056014111143467916
Rmdn2,1.4410793,0.08608173354261511,0.37406387328001367
Cbl,0.41169453,0.004283571970055393,0.056014111143467916
Csf3,1.0990784,0.086177659591544,0.3743881364653159
Commd10,0.5751297,0.004285439716817043,0.056014111143467916
Agxt2,2.71559,0.0864718872793942,0.3751099667145876
Ap1b1,0.406936,0.004287200790301277,0.056014111143467916
Chmp5,0.1312963,0.08658965962592001,0.3753658070844979
Pink1,0.36420664,0.0042941664221095455,0.05606343724794283
Gm36186,21.883867,0.08692399070742775,0.3761426468115311
Hbegf,0.8900884,0.004308134253084658,0.05616234660938924
U2af1l4,0.56418085,0.08679609561327165,0.3757742764749994
Fat1,0.3490809,0.004304974131394125,0.05616234660938924
Wfdc3,1.7116412,0.08699310386023053,0.3762564149977433
Arhgdig,0.7387964,0.004312295798517123,0.05617492517964522
Chchd1,0.109844595,0.08747889293321061,0.37761235123950576
Ikbke,0.8558644,0.004330650273171783,0.05637223500033166
Cyp3a59,3.390037,0.08774728136846179,0.37793201670619175
Slc12a7,0.4651212,0.004341602255421912,0.056472965532590125
Pde6g,21.676033,0.08778913629970266,0.37793201670619175
Car8,0.5289249,0.004419132696035693,0.05731174824164961
Gtf2b,0.17616238,0.08775875225571265,0.37793201670619175
Rrn3,0.5770117,0.00445281037972486,0.05770592684580012
Gm26786,21.847506,0.08830526197162673,0.3794103590776031
2010107G12Rik,0.90326995,0.004461008115100281,0.05776956197985058
Sema4c,0.37975028,0.08837001357611682,0.3795957586343439
Sephs2,0.22829503,0.0044743989903501934,0.05783763197390806
Map2k1,0.22777916,0.08842780911500506,0.37975119491153075
Paox,0.6382548,0.004479429643002838,0.05783763197390806
Sphk1,0.652013,0.08853401730503066,0.38011441145890634
Utp14a,0.32832268,0.004483545556900094,0.057848271711751366
Cyct,21.81914,0.08932910102788175,0.3824096348367937
Capn13,0.9377583,0.004498410525735809,0.057947159696686644
C330021F23Rik,0.579429,0.08936486458983198,0.3824096348367937
Degs2,0.31779218,0.004495323344224518,0.057947159696686644
Mrps34,0.13827802,0.08939357905200564,0.3824096348367937
Uhrf1,0.60446143,0.0045018698516416196,0.057947159696686644
Tmem183a,0.13790263,0.08970837121391838,0.38305336371137055
Rnf170,0.54397607,0.00450439994000307,0.057947159696686644
Dync1i1,1.2850139,0.08989785712131265,0.3833474989548234
Slc9a3r1,0.31909776,0.004517745362184074,0.05801324906619831
Prickle4,21.784195,0.09014275609145819,0.3836470459663828
Arhgef28,0.47689188,0.004519441072760796,0.05801324906619831
Vpreb1,1.1251942,0.09010670051975557,0.3836347738131473
Mum1,0.47156125,0.0045329233842270784,0.058143841336512736
Gm29395,22.138666,0.0903043967360784,0.38387014122958535
Uggt1,0.34521496,0.004561283860404757,0.05842233329365365
Socs3,0.41066277,0.09059415056162827,0.3846366290938617
Pcm1,0.30503675,0.004570544221659467,0.05845573042738124
Ttn,21.32455,0.09118255427231013,0.38629484721005447
AA986860,0.7234622,0.004578765526806985,0.05851828843823937
Spcs2,0.10347931,0.09131387431997284,0.3865382261368898
Galnt11,0.5980396,0.004628715407844158,0.05902787798406777
Sod2,0.1271009,0.0915527132465572,0.387116417199651
Rpl3,0.06861765,0.004632322747679625,0.05903104252717481
Tcaim,0.60293955,0.09196467393015549,0.3883910634401881
Rassf7,0.39313525,0.0046637234026320985,0.059388124169894106
Xrcc2,1.184849,0.0921834932624559,0.3886613548707144
Misp,0.29223216,0.004711808530138724,0.05995699587264866
A930041C12Rik,21.354433,0.0925551423449094,0.38924993517511325
Ttll3,1.076812,0.004725666385814914,0.06008982300862914
Zfp94,0.5649143,0.0923585704645828,0.3889211342611538
Rhoq,0.7259082,0.004748245463321368,0.06024614983895047
2010106E10Rik,1.4683199,0.09268054524177682,0.38938950734386063
Tff1,22.808832,0.004816364038611656,0.06080313595583522
Abhd10,0.2791672,0.09266074485839675,0.38938950734386063
Api5,0.34486082,0.004760208670679643,0.0603543628931121
Gm42670,0.7103097,0.09275257263297818,0.3895652387378885
Ydjc,0.48599482,0.004777095129479679,0.060443910352044126
Acacb,0.96895164,0.09278182409862082,0.38959498085664607
Nudt19,0.29704,0.004777590137084692,0.060443910352044126
Clic4,0.29574245,0.09298988971290106,0.3902181013312406
Chst2,2.184833,0.004806247521024103,0.060719042190479196
Sh3glb1,0.122255534,0.09326794137148417,0.39074740775280203
Tspan17,0.57206947,0.004843760211972721,0.06110509562454891
Aldh1a7,1.0316832,0.09342022035975403,0.39095223320554656
Yy1,0.26855856,0.004878246078047014,0.061495995932223955
Gm20498,0.7068169,0.09339721937359875,0.39095223320554656
mt-Nd4l,0.27055693,0.0049149805585562995,0.06191466190359129
Ttll2,21.703043,0.09360586795589768,0.3910356776326223
Mob3b,0.5455751,0.004926211696677871,0.06200093411731607
Dgke,0.46416232,0.09341693386963341,0.39095223320554656
Rpl6,0.04593002,0.004928885504005608,0.06200093411731607
Crem,0.45116305,0.09351943492885852,0.3910073520032187
Mgat4b,0.30390677,0.004966013679759231,0.06233411313886354
Syce2,0.24480647,0.09356318870844674,0.3910073520032187
Ifnlr1,1.6497116,0.004979465282738784,0.062458346476494404
Zfp518b,0.6469228,0.09361447082458556,0.3910356776326223
Fancf,1.4208239,0.005005551168410686,0.06274076368222609
Odf3l2,21.193098,0.09389487959595172,0.3915554625390744
Lamtor4,0.20303631,0.005061067372923604,0.06334625138489067
Cbr4,0.23433161,0.09384097294395827,0.391423550330923
Gtf2h3,0.4014694,0.005145425512349356,0.06426479213114089
Tmem147os,1.4468158,0.09394225524962355,0.39165037321486385
Tkfc,0.35412604,0.00515105679050253,0.06428943251385011
Impa1,0.14540823,0.09401242119633374,0.39165037321486385
Qdpr,0.30255815,0.005170717150586377,0.06448900815277103
Sh3pxd2a,0.47531417,0.09402907440923636,0.39165037321486385
Adam9,0.7222852,0.005183551851994352,0.06460323169865018
Dpf1,21.691631,0.09443010222470534,0.39257633934108044
5330426L24Rik,2.8729625,0.0052418454130210386,0.06509890420001323
Fam72a,0.7696304,0.09437401539589978,0.3925288929117507
2810004N23Rik,0.2838394,0.005218623493924551,0.06496122212864061
