gene,p.value,logfc
Gtf2a2,3.985288793829267e-07,0.16878267
Fndc8,1.3430864890333473e-07,1.7424594
Matr3,4.293960660352431e-07,0.29765683
Slc39a5,1.3608457479411695e-07,0.44212556
Msl2,4.3683465498165695e-07,0.33519155
Dnajc21,1.4053653062946274e-07,0.3435486
Pde4d,4.553316370519246e-07,0.52933073
Copz1,1.4095531383172696e-07,0.18828522
Rps4x,4.897839761069744e-07,0.07313278
Gm6086,1.44554523022205e-07,1.3490155
Thra,4.927215202990155e-07,0.46302602
Ccl9,1.5034414659679801e-07,0.27693644
Gpi1,4.957663828066196e-07,0.18016504
Pon2,1.5559269878034162e-07,0.24167767
Ndufv3,5.066612841430282e-07,0.14380819
Psmd3,1.629356387983669e-07,0.2590508
Hdac11,5.878809489372641e-07,0.75526625
Pomp,1.6491986858469964e-07,0.14704357
Atxn2l,5.989813314066647e-07,0.38739872
Scgb2b20,1.6803442303513406e-07,2.0073023
Mrpl23,6.326917173295763e-07,0.19461142
Tmem97,1.7956934800795465e-07,0.21844089
Cyba,6.341802572254161e-07,0.27276185
Acox2,1.81115653891167e-07,1.6108031
Ppfibp2,6.388997361555359e-07,0.36838824
H2afz,2.0197299192074443e-07,0.18590552
Uqcc3,6.45228473034298e-07,0.18720257
H2-Q7,2.0749147168029446e-07,1.0787066
Mboat1,6.670652856986633e-07,0.69848305
Tmem41b,2.1889147254253637e-07,0.29921013
Creb3l1,6.777044047755504e-07,0.17529969
Tmem54,2.3261911375486326e-07,0.21873441
Rreb1,7.292828585270773e-07,0.41740638
Spsb1,2.376168141839713e-07,1.9108953
Vdac1,8.017490407696884e-07,0.18804969
Klhl22,2.3818142840906177e-07,0.42487282
Fam57a,8.775600374794338e-07,0.49341673
Bpgm,2.458948865802127e-07,0.3296741
Igf2bp2,9.936703737856236e-07,0.5430589
Mrpl20,2.476895060334543e-07,0.17748562
Usmg5,1.009191084735318e-06,0.14190999
Srrt,2.5998608312124024e-07,0.30539164
Ctdsp2,1.0189915316828589e-06,0.3309469
Angptl4,2.692012394625167e-07,1.3281935
2010300C02Rik,1.0419589370055925e-06,0.42692897
1110008F13Rik,2.6990788341177163e-07,0.16492735
Smim5,1.0554454066399688e-06,0.32068312
Letm1,2.808082667434739e-07,0.30056095
Cd164,1.0628618903697424e-06,0.18197767
Prdx4,2.9572534276189026e-07,0.25230902
Ktn1,1.0639801465558079e-06,0.26122558
Psph,3.36171387256591e-07,0.45314464
Tab2,1.067514111077183e-06,0.33708563
Senp6,3.4600661643845577e-07,0.24811283
Csf2ra,1.1256983339111576e-06,0.61523616
Tmem208,3.512789471752144e-07,0.16466227
Rpl10,1.1523109179338168e-06,0.06545327
Atp2a2,3.594223539169505e-07,0.21018058
Serpina9,1.1850901892564892e-06,0.55719584
Atf3,4.0244441303232713e-07,0.7889799
Erbb2ip,1.1914790730623702e-06,0.27438968
Tmem165,4.186168038403006e-07,0.23756938
Adh6a,1.1973444570594723e-06,0.6264318
Guk1,4.250439532702641e-07,0.16131058
Gm10020,1.2555880591787662e-06,0.19918293
Acp5,4.4197180836776405e-07,0.31194797
Pnkd,1.2674199780795006e-06,0.2277511
Gars,4.897638414659382e-07,0.27108556
Mbnl1,1.327194922730383e-06,0.3247936
Dhrs1,5.169929564469509e-07,0.28697807
Tln2,1.3585196916802295e-06,0.5492871
Lsr,5.367955646104684e-07,0.15327235
Ppargc1a,1.364958009829803e-06,0.88851976
C1galt1c1,5.375752657414627e-07,0.1950741
Rgs2,1.3824925639401296e-06,0.3319526
Psma3,5.513959505048806e-07,0.15794478
Smpd3,1.4048590536300785e-06,0.25574788
Cldn3,5.593688853124128e-07,0.11635753
Gm17669,1.4436311583003308e-06,0.51337147
Tnnt1,5.590453565694749e-07,0.5949913
Gls,1.4559790988160708e-06,0.4053381
Mid1ip1,6.137150991597772e-07,0.19937052
2610507B11Rik,1.472283909053804e-06,0.4045071
Stard3nl,6.648539793973385e-07,0.20306826
Rpsa,1.4848452251616745e-06,0.079280816
Srp9,6.776847721406748e-07,0.11425594
Marcksl1,1.5563673768456464e-06,0.39025834
Mars,6.797153639383408e-07,0.39393315
Rph3al,1.5577292268461506e-06,0.5046958
Aadac,6.830941026281294e-07,0.71246654
Trim2,1.8486883040856972e-06,0.2839314
Tbcb,6.913420660343791e-07,0.22399412
Cox17,1.8479584821600453e-06,0.17545374
Upk1b,7.578567460398772e-07,1.2368891
Romo1,1.858337190832206e-06,0.15896027
Ndufs4,9.147743535663705e-07,0.1609482
Tnpo2,1.8682552891702228e-06,0.5821869
Psmc2,9.887434128256476e-07,0.22903341
Akap9,1.9068487233619994e-06,0.19256529
Ssr4,1.0217864426122306e-06,0.08838626
Scamp1,1.9165846536359508e-06,0.25476742
Alyref,1.0387250286842422e-06,0.2795638
Arl4a,1.9418982881003663e-06,0.36043566
Fads3,1.0831494274385635e-06,0.8340097
Adck3,1.9569689877178845e-06,0.8431825
Tnk2,1.0921920601679201e-06,0.49842817
Aff1,1.963767655343704e-06,0.5545196
Fth1,1.0934618611685155e-06,0.05933643
Lgals3,2.0187001190521035e-06,0.7498
Selk,1.1138466460165485e-06,0.13675168
Blnk,2.0853051459457467e-06,0.39880487
Ormdl2,1.1466881804325302e-06,0.18065533
Xlr3a,2.1117376350947198e-06,0.8040324
Slc23a3,1.3092175041027242e-06,0.3766686
Nedd4,2.2081427408727143e-06,0.21373434
Coq10b,1.3154265525446148e-06,0.4143859
Soat1,2.210957256292469e-06,0.35322157
Plgrkt,1.3180970133302736e-06,0.1689646
Aim2,2.2185830364836716e-06,0.78085226
Enpp3,1.3463041368960456e-06,0.6422126
Hoxb3,2.348811744413009e-06,1.604571
Degs2,1.4981352416650508e-06,0.17307395
Toporsos,2.4208797080483783e-06,0.34161216
Baz1a,1.4989240237900918e-06,0.33481783
Wls,2.653515642467787e-06,0.33371916
Rangap1,1.5005045726334724e-06,0.2941294
Cdx1,2.9175107902630346e-06,0.15880017
Gm26802,1.5384933833489422e-06,0.8060759
Hck,3.397960164802128e-06,1.7371926
Sptssb,1.5894900649484704e-06,1.3564441
Csrp2,3.4441120127935375e-06,0.16694587
Gnas,1.6209018430128898e-06,0.10879071
Tmem171,3.587036325501801e-06,0.36137214
Chpt1,1.7612218395081883e-06,0.17353077
Kcnh3,3.6978169568298895e-06,0.5692116
Mkrn2os,1.8262663472886172e-06,0.25340024
Eif3h,3.7978327469314646e-06,0.116635144
Cmpk1,2.2368003699071586e-06,0.10901812
Oat,3.823948835853819e-06,0.15237337
Nipal2,2.475508773980332e-06,0.31300366
Tifa,3.932469174642734e-06,0.42780086
Dynll1,2.6131074066638176e-06,0.11621707
Tmem161b,3.97916540413388e-06,0.9597769
St3gal6,2.7129642516994744e-06,0.22193798
Kcne3,4.239637573600245e-06,0.28842786
Cyp4f14,2.726836997447054e-06,0.71036977
Coro1b,4.338411816107118e-06,0.22423188
Lyz2,2.743892702180706e-06,1.0205454
Ndufa13,4.531716071250928e-06,0.10215266
Tmed2,2.7892132677663665e-06,0.11355128
Pyurf,4.7014104985104095e-06,0.2869078
Arhgap24,2.9028266325709146e-06,0.43769145
Sema5a,4.712995874331004e-06,0.6255647
Sf3b1,2.923856242400737e-06,0.18204276
2310022B05Rik,4.842825583456799e-06,0.4236922
Vwa8,3.1889543748097154e-06,0.61027646
Sdhd,4.849244304846495e-06,0.14521568
Zfp36,3.1995560024683903e-06,0.35092622
Hint2,4.875226488907834e-06,0.19997397
Slc7a9,3.3352575634024897e-06,0.974573
Sigmar1,4.9262405866992325e-06,0.27147484
Acot2,3.348913472866149e-06,0.6991566
Cox7a2l,4.934798147791465e-06,0.11303789
Ctsz,3.37130850086255e-06,0.20846966
Aspg,5.03418185697872e-06,0.83100754
Kctd14,3.5214009844628756e-06,0.22901739
Il6ra,5.189432554571753e-06,1.5068401
Ube2f,3.899732690155781e-06,0.22728689
Eps15,5.2628880872414515e-06,0.36908826
Cdc42,3.986332496656011e-06,0.14514212
Tmem258,5.526732051787491e-06,0.11308856
Aldh3b2,4.02062627788333e-06,0.5523438
Naca,5.778425751848196e-06,0.08764497
H3f3b,4.053955585233562e-06,0.09073621
Mcf2l,6.242943465193584e-06,0.24980508
Lmcd1,4.0838834067144555e-06,0.85021675
Fut2,6.51400452622333e-06,0.90604156
Tmem246,4.165049154861861e-06,0.23641714
Hadh,6.608037392528517e-06,0.18754946
Rcn1,4.224717833191331e-06,0.256433
Xlr4a,6.9286571683116386e-06,3.0907934
Snf8,4.316753965257064e-06,0.1853647
Hoxb6,7.032326848754528e-06,1.2026845
Adrm1,4.996374134997853e-06,0.24350803
Fzd3,7.412154356628318e-06,2.7473316
Psmc6,5.272143650905165e-06,0.20616683
Sv2c,7.667640059046366e-06,0.87782043
Ppp1r14d,5.4032127578033055e-06,0.17427962
Mgam,7.725055611311097e-06,0.28981963
Selm,5.719038524304634e-06,0.0698028
Tff1,7.860351013294581e-06,3.0025675
Acot4,5.720690876867649e-06,0.7671693
PISD,8.245026860168235e-06,0.22318132
Siah2,5.7272727458791075e-06,0.34750012
mt-Nd4l,8.292446839217889e-06,0.24728818
Slc25a47,5.8511515231405825e-06,0.9825749
Pfdn5,8.78550473887384e-06,0.0993482
Jtb,5.953434289982725e-06,0.1538112
Sept8,8.89107618064014e-06,0.58398247
Erh,6.188922850807921e-06,0.1349448
Tspan17,9.003452732790974e-06,0.56675136
Tmem248,6.280884645021675e-06,0.24016693
Snrpg,1.003855610347845e-05,0.16154541
Rhou,6.415577006115543e-06,0.49101338
Gkn1,1.0738741654926508e-05,22.50252
Srsf7,6.844468054967285e-06,0.18757524
Kcnq1,1.0542109368166421e-05,0.8864316
Sep15,7.352381144550667e-06,0.10615666
1810058I24Rik,1.0770546384428106e-05,0.20148532
Blvrb,7.374436748843329e-06,0.24633554
Ccl27a,1.0914364120204932e-05,0.49473643
Psmc5,7.452267079177204e-06,0.19635664
Amotl1,1.101214176243656e-05,1.295562
Amn,7.782130457418278e-06,0.5572806
Mptx1,1.1125586051707915e-05,0.45654923
Clcn5,8.191522089293801e-06,0.6007777
Eif3k,1.1183637215784271e-05,0.108056776
H2-Q10,9.050661248940227e-06,0.69446784
Tmco6,1.1211973195965463e-05,0.748459
Mocs2,9.764579879944779e-06,0.19394541
Prkca,1.1360045380309585e-05,0.1996838
Tst,1.0268512335209528e-05,0.21821609
Klhl24,1.1430223548637481e-05,0.8020388
Gm10104,1.0313314646187483e-05,1.1795763
Srpk2,1.1703931822208947e-05,0.51762336
Capg,1.0322975954432877e-05,1.0933406
Vwa5a,1.1826507635185208e-05,0.51314574
Idh2,1.040839040222087e-05,0.19085778
Tspan12,1.2006654332420663e-05,0.3352295
Psmd7,1.0813110498690259e-05,0.18688457
Copz2,1.2435842400879937e-05,0.56269985
Anxa3,1.09113684708079e-05,0.38301492
Sdf2,1.2640024688726957e-05,0.20093563
Bysl,1.1177291009561178e-05,0.3621313
Malrd1,1.2702214693469447e-05,0.43601695
Akr1b8,1.149218734382422e-05,1.2273813
Nme2,1.2939534708881116e-05,0.2914806
Zfp667,1.2340065135730176e-05,0.8027962
Lppos,1.305544728731835e-05,0.34152544
Rdh7,1.293681001538257e-05,0.9344996
Jade2,1.3148983610580331e-05,0.70344186
Rbm8a,1.3471077429186611e-05,0.1643832
Ddx17,1.372433692565469e-05,0.21213701
Slc3a2,1.3763822810734548e-05,0.26979184
Msi2,1.41350147654458e-05,0.36335343
Txnl1,1.4446410220160287e-05,0.15358521
Prss8,1.4387157498478899e-05,0.27808654
Zg16,1.4450180698659827e-05,0.44182587
Tgm2,1.4621746170472426e-05,0.5070354
Crls1,1.452738356042554e-05,0.24130738
Hmga1,1.4865844878974461e-05,0.41099924
U2af1,1.4569020082584017e-05,0.17538294
Rorc,1.5384199823400086e-05,0.53870267
Pelo,1.4983480546211166e-05,0.2710514
Wtap,1.5608706113821765e-05,0.28934756
Crabp2,1.5053284211499431e-05,1.1158142
Cln6,1.5849048263591915e-05,0.37874195
Ubxn4,1.521370412568025e-05,0.15792428
App,1.7350259873924322e-05,0.18678331
Cers2,1.5730723033887784e-05,0.2621198
Lyplal1,1.75708768610808e-05,0.46655682
Clpb,1.637591280858037e-05,0.35907838
Gm13212,1.8421196375863977e-05,1.0139402
Ceacam10,1.650359382392721e-05,0.49105558
Psap,2.1102916681224223e-05,0.16555315
Psmb7,1.6556138498489355e-05,0.16086261
Ly6g6f,2.1636578137473094e-05,3.8000906
Atp6v0a2,1.7204908072975196e-05,0.22836204
Sox9,2.2502465583964915e-05,0.22908169
Ly6a,1.752381636904976e-05,0.866624
Kri1,2.2550897753711654e-05,0.4733413
Gm12511,1.7981981165913774e-05,0.3973453
Cobl,2.260158234315866e-05,0.50448847
Apobec1,1.9460304464693725e-05,0.387405
Neo1,2.279757628235898e-05,0.44837198
Ubfd1,2.029829448735859e-05,0.23278034
Gsdmd,2.2912521363934925e-05,0.41958982
Phf5a,2.1062972276349424e-05,0.14929487
Zbtb20,2.3577124714035433e-05,0.38853246
Sel1l,2.2308109096094497e-05,0.21431665
Apopt1,2.402619229677567e-05,0.29808542
Samhd1,2.259092324815443e-05,0.19378212
Ttyh3,2.4651934093367483e-05,0.33282292
Kti12,2.316865374005094e-05,0.2748933
Gm10263,2.5527659497110874e-05,0.38762206
Gstk1,2.3613607876212785e-05,0.59456915
Rpl14,2.573394683418304e-05,0.06546461
Cox5a,2.3749838501025763e-05,0.089584984
AA467197,2.6029576253466285e-05,0.24752113
Ube2l3,2.4279668503056882e-05,0.14511393
mt-Nd5,2.6050084225437713e-05,0.1259678
Eif3b,2.4429966113055793e-05,0.17957956
Vps13c,2.6623168190375522e-05,0.5149821
Mrfap1,2.5345480973144507e-05,0.1097898
Mmp7,2.68742344852266e-05,0.301379
Slc31a1,2.6612887965050995e-05,0.20173806
Mrpl24,2.6943743593854808e-05,0.16481665
Proc,2.6777032767790083e-05,0.7161782
Golph3l,2.7751492733283905e-05,0.18707268
Pcyox1l,2.7750548581318386e-05,0.4417752
Rrbp1,2.826039676064565e-05,0.09072191
Pgd,2.824087708303135e-05,0.1871954
Igfbp4,2.8356224651433823e-05,0.44282085
Noct,2.873958644920565e-05,0.4404169
Commd6,2.8886788711761365e-05,0.18292361
Ttc39c,2.876670949684501e-05,0.5529479
Sgms2,2.928215816667915e-05,0.316287
Upp1,2.8984726784786486e-05,0.5874073
Ndufc1,3.0253171381615398e-05,0.12180662
Ociad2,2.984888956852588e-05,0.16658029
Higd2a,3.1115355076222103e-05,0.119340986
Elf3,2.9912954411069196e-05,0.13868937
Pxn,3.122617072348455e-05,0.24616408
Copb2,3.0637969895861634e-05,0.15690084
Ttc3,3.1582230712077145e-05,0.26664913
Bin1,3.2743615309607046e-05,0.729591
Cox20,3.195807670166458e-05,0.16469756
Sec14l1,3.277660806478628e-05,0.3360218
Ecscr,3.3146696303305356e-05,1.3811817
Mphosph10,3.423920448009939e-05,0.27624086
Pcsk9,3.327915382058463e-05,0.3904706
Atp5g1,3.580935624311454e-05,0.081187814
Greb1,3.386171192773761e-05,0.55947495
Slc25a34,3.650658746089272e-05,1.8986084
Pigr,3.501269511780866e-05,0.09741945
Dnajc10,3.7131227961401215e-05,0.15261763
Prkch,3.5583947937336816e-05,2.3231068
Mrpl46,3.7127117359966674e-05,0.22110671
Rnf5,3.5620761514406845e-05,0.16322221
Krt20,3.776322172183502e-05,0.22664051
2200002D01Rik,3.6560018414409824e-05,0.21271473
Agmat,3.8365654542734726e-05,0.4640695
Armcx3,3.696201741958993e-05,0.31289372
Grpel2,3.932717439467017e-05,0.22891939
Zfp397,3.813000281298187e-05,0.45489544
Ube2k,4.08424884625318e-05,0.16993187
Btg1,3.85515342782606e-05,0.16626102
Ankrd54,4.164828879243034e-05,0.31637082
Limk2,3.929427498463259e-05,0.22682332
Fmo5,4.230792853663212e-05,0.32495898
Btf3,3.9739988543781365e-05,0.08094796
Cd177,4.3050278586255284e-05,0.5574011
Atp8b1,4.031890248305515e-05,0.21205433
Tnfaip8,4.312230542222408e-05,0.17922138
C1qtnf6,4.116853201729527e-05,0.76954633
Egr1,4.4147447164429944e-05,0.2964682
Arid5b,4.141319882362243e-05,0.60923815
Abcb9,4.5495466469302655e-05,0.4273781
Hist3h2ba,4.236532520000995e-05,0.91719615
Hnrnpf,4.5875329759292244e-05,0.12413306
Chmp4c,4.257227034191693e-05,0.22998503
Pex11a,4.6690484867909605e-05,0.35959923
Vamp2,4.302630036140331e-05,0.30100334
Cgref1,4.673890369523571e-05,0.17121443
Nfkbia,4.3185862713739254e-05,0.3065403
Phgdh,4.677705904864504e-05,0.3420026
St6galnac2,4.35921442719395e-05,0.21583457
Mpi,4.872624742743125e-05,0.20420296
Lyst,4.442548265263917e-05,0.9202477
Pfn1,5.0877206256685696e-05,0.07317526
Gzma,4.4610064341556004e-05,2.37118
Mrps18b,5.171199643789922e-05,0.19878535
Prdm14,4.649233208070207e-05,1.0306907
Zwint,5.382566680912659e-05,0.28497627
Zfp950,4.64551695613252e-05,0.27343845
Mdp1,5.6260459993045655e-05,0.18372339
Pbx1,4.835574974621342e-05,0.32751444
Rars,5.701720638044457e-05,0.22273633
Acyp1,4.8978491356717274e-05,0.28681996
Lyar,5.969159153543104e-05,0.23089232
Stard10,4.909286588945664e-05,0.080773175
Clic4,6.03323769273783e-05,0.33395
Ap2b1,4.9246654866485816e-05,0.21358961
Gltpd2,6.070351414674471e-05,1.8077934
Fam234a,4.978473492632733e-05,0.35749948
Snrpa1,6.0949312182185324e-05,0.20073575
Sgk1,5.217099206052843e-05,1.3494313
Mad2l1bp,6.344817238861242e-05,0.3767038
Polr2f,5.43957154030164e-05,0.12413418
Tmem160,6.403735736517937e-05,0.1976702
Tmem59,5.479595823104856e-05,0.11986127
Tmed9,6.788424748561165e-05,0.111682646
Hnrnpa1,5.599934266486558e-05,0.18200672
Gstm3,6.798859021492724e-05,0.4921724
Eif2a,5.6210088305493227e-05,0.21492901
Gm7849,6.985416446535244e-05,1.7826341
Mageh1,5.6565695755479324e-05,0.56763464
Maoa,6.990702366351156e-05,0.35003996
Papss2,5.692739314639331e-05,0.45119864
Rhobtb1,7.05545226919841e-05,0.5225775
Zfp395,5.7664329231291835e-05,0.37426108
Dgat2,7.227041630278899e-05,0.35810623
Celsr1,5.884415919771388e-05,0.6651682
Mrpl16,7.793606085082023e-05,0.23432617
Abcc4,6.07417551127058e-05,1.3646535
Lsm6,7.85244450620492e-05,0.14943705
Sult1c2,6.166161136511622e-05,0.62297165
Sod1,7.942941877039349e-05,0.16978635
Rad23a,6.198675912445263e-05,0.24671517
Uchl5,8.008535225833695e-05,0.23022817
Suv420h1,6.547674994855399e-05,0.33272022
Ttc19,8.155751192499856e-05,0.3203451
Cldn8,6.602484269394936e-05,1.6244072
H2-DMa,8.340709662335494e-05,0.90805435
Tpd52,6.692386341597523e-05,0.07809257
P4ha1,8.46249011322968e-05,0.6156377
Sytl1,6.819817255412924e-05,0.380966
Cldn15,8.973924858079868e-05,0.11646207
Papss1,6.817960970593527e-05,0.17103595
Tex30,9.076591068517979e-05,0.2519023
Mpv17,6.843969615309387e-05,0.32681197
Mrps22,9.094345464171533e-05,0.3200079
St3gal4,6.865925752424323e-05,0.22199588
Yars,9.194954670747422e-05,0.27193925
Aip,7.078624280934728e-05,0.2913723
Mgat4a,9.254920210137783e-05,0.28720105
H1f0,7.350914659295577e-05,0.17159021
Derl2,9.527184188599896e-05,0.18844551
Ddah1,8.288417513623478e-05,0.73312795
Nupr1,9.597720095410263e-05,0.24497195
Taf6l,8.315711867236301e-05,0.19672553
Oasl1,9.695282845892284e-05,0.4725899
Reg1,8.420776311543203e-05,0.59311414
Ftl1,9.738574751438319e-05,0.060114004
Bloc1s1,8.44762186226198e-05,0.36824408
Stk16,9.752140856957447e-05,0.17111586
Klhl9,8.488012913878361e-05,0.2844771
Gimd1,9.842536665241701e-05,0.20511553
Stambpl1,8.730310650081647e-05,0.547762
Grwd1,0.00010464276322212842,0.3890674
Ptma,8.84727333835807e-05,0.12550758
Nfkbiz,0.00010482252376334305,0.4238119
Rps3a1,8.902928291190502e-05,0.057489198
Ube2d3,0.0001103854619392337,0.1078322
Hoxb4,8.956866171137644e-05,0.8796688
Txnl4a,0.00011441590459082784,0.17485447
Commd4,9.47386909489994e-05,0.21169712
Fbp2,0.00011740881399953242,0.16638158
Kif1c,9.664117370867072e-05,0.24504094
Lsm12,0.00012331289141456804,0.19518873
Nr1d2,9.699706267820642e-05,0.58284706
Snx15,0.00012407565184670974,0.29609582
Rmnd5a,9.847672779036818e-05,0.3016014
Tmsb4x,0.0001250229974946096,0.078013994
Hnrnpa0,9.870801862219724e-05,0.22752741
Fam183b,0.00012520353483969377,0.54431635
Cftr,0.00010166561072848945,0.60567015
Tmed3,0.0001286433689343746,0.11321157
Lars2,0.00010188624780119376,0.39893675
Creld1,0.00012984440318974456,0.46629155
Hoxaas3,0.0001027189596633996,1.5699204
Tmem33,0.00013362394096189445,0.18647994
Msto1,0.00010434586441612985,0.61963695
Dus1l,0.00013610381709955883,0.22854395
Golgb1,0.00010451497992050712,0.14055878
Gch1,0.00014209538696027354,0.43341494
Mplkip,0.00010598265496105179,0.22194561
Ces2g,0.00014564520512814458,0.6709268
Anxa4,0.0001069800315730425,0.106099226
Pgp,0.00015177194319396996,0.15612662
Gsdmc2,0.00011337327871216694,1.6359615
Hadha,0.0001533369354513666,0.17801942
Tceal1,0.00011617166924898736,1.4508668
Mlec,0.00015438506424421007,0.120447524
Setd7,0.00011667481596924837,0.4021021
Aimp2,0.0001563674110789844,0.22401798
Larp1,0.0001178447566467969,0.20083669
Chst4,0.0001585873666368612,0.1854828
Nmt1,0.00011786624313838245,0.2350882
Ube2n,0.00016219690864191603,0.14041176
Polr3gl,0.00011950665434482743,0.32831424
Mrpl54,0.00016413430356144882,0.13070679
Tacc1,0.00012112041500446205,0.70040935
Slc25a4,0.0001642527263461338,0.36608455
Trmt112,0.00012325238246216805,0.17108656
Nolc1,0.0001657673469174678,0.22968225
Scnn1a,0.00012600390228052844,0.24471106
Lmna,0.0001671751177293888,0.19124165
D630039A03Rik,0.00012748268835651778,0.20721306
Tuba1b,0.00016752170612941632,0.25646493
Fut8,0.00012771365380819191,0.1775659
Gstt2,0.00017134081350750143,0.17105462
Bnip3l,0.00013327928151051356,0.1658548
Pnliprp2,0.0001735550501269804,0.40532127
Stra6l,0.00013523833195793709,0.5404847
Prdm10,0.00018380941956999585,0.89080566
C330006A16Rik,0.00013855189730082015,0.27847534
Psmd1,0.00018495570624607594,0.21498798
1110001J03Rik,0.00013925342369919754,0.16866972
Fam63b,0.00019153772523523805,0.37013957
Fundc2,0.0001403194072831894,0.1728482
Slc16a12,0.00019512293521971378,0.65313256
Atrx,0.00014101476435697568,0.19503519
Tpm4,0.0001960308758731328,0.14750166
Wtip,0.0001417797910441691,0.69871014
P2ry1,0.00019786912698793594,0.31565905
Btf3l4,0.0001428562243208317,0.18883131
Cd59a,0.0001988236232703992,0.35482988
Glce,0.0001430214940663231,0.38136464
Wdr74,0.00020229313277363658,0.22518165
Pdk2,0.00014311505477316523,0.39314547
Foxa3,0.0002027901504687824,0.11766429
Setbp1,0.00014480398619388045,1.7918884
Srp54b,0.00020602476323747695,0.15219341
Deptor,0.00014577473916395014,0.17915408
Eif4a1,0.00020624842494951527,0.09637766
Chst11,0.00014832427300297293,1.673969
Spcs1,0.0002124762998351769,0.08958124
Clec2d,0.00014805299505397595,0.33049425
Id3,0.00021593912689833787,0.24918893
Dlg1,0.00014959984825305253,0.36163354
Spc24,0.00021966197800326584,0.28525808
Ndufa2,0.0001509568365580633,0.09498628
Cebpb,0.00022232236811578116,0.3912185
Ahnak,0.00015621936474243743,0.42757285
Btg2,0.0002323151680670245,0.1589947
Xiap,0.00016164809272211343,0.28425378
Decr1,0.0002335591918579214,0.20117219
Lad1,0.00016607150080790622,0.32698098
Ccdc117,0.00023970780030757097,0.41509897
Notch1,0.00016811565097299481,1.1620295
Abcd3,0.0002470019442688266,0.19155353
Slc2a12,0.00016948569082722814,3.2734857
Sar1a,0.00024802373532787264,0.14579023
Dcaf8,0.0001682693444634418,0.2696902
Lgals2,0.0002489360419685524,0.055638175
Unc5b,0.00017309844648879312,1.1028919
Rab14,0.00025200477049897203,0.12846802
Cat,0.00017418619273143178,0.25593412
Dek,0.0002548363080762882,0.21500443
Hspb11,0.00017470027128955142,0.2571776
Gemin6,0.0002565701500393973,0.3278877
Chn2,0.0001756912232222475,0.40571004
Ndufs8,0.0002570274415905863,0.12150624
Use1,0.00017774551653033805,0.12681438
Itgb4,0.00025765507991361086,0.29066
Gtf2h3,0.00017953812473469745,0.33328295
Arf1,0.00025773465557901796,0.082148895
Socs2,0.0001802567131838246,0.17868946
Cdc34,0.0002607407506814257,0.19743949
Ifitm3,0.00018266013495756012,0.25713104
Pdk4,0.00026281096086088385,1.2545775
Pan3,0.00018511658974370898,0.3304858
Chac1,0.0002652533927447195,1.532508
Grb7,0.00018589273222100025,0.23701742
Ccar1,0.0002647315688980832,0.19099736
