gene,p.value,logfc
Gm6225,0.32222340626318513,21.914654
Cemip,0.20724734041647924,24.470924
Sox21,0.32222340626318513,21.914654
Ift172,0.20657188078188013,0.7970501
Rapgef5,0.32222340626318513,21.914654
Elp3,0.20636151409026024,0.8384073
Zfp712,0.32222340626318513,21.914654
Sdcbp,0.20713771947605905,0.3768761
Nebl,0.32222340626318513,21.914654
Btbd19,0.20661372073114656,1.7153949
Bbox1,0.32222340702472263,21.891514
Spata2l,0.20781384762793417,23.57392
Myl9,0.3222234071138409,23.701612
Crebbp,0.20716693309747772,0.6327642
Trim30a,0.3222234071138409,23.701612
Ccdc138,0.20808579405679306,22.167244
Gm14443,0.3222234071138409,23.701612
A430005L14Rik,0.20755870837054352,0.5017624
A230065N10Rik,0.3222234071138409,23.701612
Ift22,0.20730674184025813,0.86790323
Iqce,0.3222234071138409,23.701612
Rnf4,0.20807956407833814,0.57323176
Adora2b,0.3222234071138409,23.701612
Tomm6,0.20791293005799746,0.66046584
Fchsd1,0.3222234072017268,25.051113
Tceanc,0.20903088756072546,22.18218
Prom2,0.3222234072017268,25.051113
Fam178a,0.20811377679843712,0.9864724
Bcl2a1d,0.3222234072017268,25.051113
Atn1-1,0.2080985638500032,0.9512665
Gm36520,0.3222234072017268,25.051113
Tnfsf12,0.20942584038707224,23.142006
Ly6a,0.3222234081232581,23.914658
Gramd1c,0.20963744334959422,24.178253
Gm15947,0.3222234081232581,23.914658
Zfp938,0.20887138108621175,1.2866397
Gm15873,0.3222234081232581,23.914658
Aqp4,0.20933126297466453,0.7407726
Dhtkd1,0.3222234081232581,23.914658
Pxmp4,0.2089751635308033,0.5692123
D930048G16Rik,0.322223408259397,22.205727
Fam134a,0.20914120838002717,0.5874382
Crnde,0.322223408259397,22.205727
H2-DMa,0.20972074097823293,2.1062722
Gpm6b,0.322223408259397,22.205727
Spr,0.20978141229632707,0.42360917
A230083G16Rik,0.322223408259397,22.205727
Tctex1d2,0.2096800128948277,1.114395
Gng13,0.322223408259397,22.205727
Card14,0.21003275028858015,1.9221443
Baiap3,0.322223408259397,22.205727
Hsp90b1,0.21088401083990013,0.30994028
Sema3f,0.322223408259397,22.205727
Atl2,0.21005075285155972,0.76718503
Panx2,0.322223408259397,22.205727
Fam174a,0.21021614025448984,0.7008007
Pdlim4,0.322223408259397,22.205727
Med21,0.21057929872048997,0.63165456
Klkb1,0.322223408259397,22.205727
Spcs2,0.21136208277278473,0.31699583
Ccdc129,0.322223408259397,22.205727
Naa50,0.21096577037303302,0.43884403
Soga3,0.322223408259397,22.205727
Wdr74,0.21092617703560784,0.53412604
Wnt10a,0.322223408259397,22.205727
Trmt10c,0.2108009077762983,0.7015125
Spink10,0.3222234083135421,20.958452
Gm10104,0.21159037410875423,0.44630098
Gm37634,0.3222234083135421,20.958452
Twsg1,0.210629438256498,1.0847738
Sdc3,0.3222234083135421,20.958452
Rufy2,0.21110220663831566,1.6769735
Gm15634,0.3222234083135421,20.958452
Inpp5f,0.2114793958485721,1.128835
Gm36186,0.3222234083135421,20.958452
Dnajb9,0.2120664907361152,0.4842772
Glipr1,0.3222234083135421,20.958452
Ints5,0.21147407359564108,0.9902637
Mtnr1a,0.3222234083135421,20.958452
Mettl1,0.2127759817333989,0.51476985
Cacnb1,0.3222234083135421,20.958452
Gstm4,0.21255325300409667,1.5300295
Pcbp3,0.3222234083135421,20.958452
Hoxb3,0.21330384182199086,2.5834293
Lims2,0.3222234083135421,20.958452
Ginm1,0.21321751252584645,0.5980265
Enah,0.3222234083135421,20.958452
Rttn,0.2137398888641067,22.8517
Fam188b,0.3222234083135421,20.958452
Stxbp1,0.2128833254790617,1.1625751
Otud1,0.3222234083135421,20.958452
Rsf1os2,0.2140966045279024,23.674517
Htra1,0.3222234083135421,20.958452
Slc2a8,0.21335804947136344,1.4233004
Rab11fip3,0.3222234083135421,20.958452
1810063I02Rik,0.21417133887982662,23.218103
Zfand4,0.3222234083135421,20.958452
Atp1b1,0.21425659978466233,0.3012894
Cpxm2,0.3222234083135421,20.958452
Anxa4,0.21367092573127547,0.29258704
Tmem116,0.3222234083135421,20.958452
Gyltl1b,0.21370246495598036,1.630129
Zcchc12,0.3222234083135421,20.958452
Arrdc1,0.2134984912108332,0.66131943
Xlr4a,0.3222234083135421,20.958452
Pqbp1,0.21425026449066006,0.7605135
Tmem74b,0.3222234083135421,20.958452
Eif2ak2,0.21400497818369327,0.86409974
Gm11437,0.3222234083135421,20.958452
Dnaaf2,0.21402846431886657,0.76064825
Gm16287,0.3222234083135421,20.958452
Mcm4,0.21412296574863302,0.775234
Scgb1b20,0.3222234083135421,20.958452
Sap30,0.21417104611087756,0.626046
Spred3,0.3222234083135421,20.958452
B4galt4,0.21423085220929236,1.0286504
Gm29562,0.3222234083135421,20.958452
Scaf4,0.21427790025610322,0.8749107
Gm13496,0.3222234083135421,20.958452
Abca7,0.21450519787969552,0.9355263
Arnt2,0.3222234083135421,20.958452
Pcbp1,0.21508541040108406,0.2774346
Arhgap27os3,0.3222234083135421,20.958452
Tmem238,0.21611623497706686,0.34377185
Nefm,0.3222234085263527,23.387259
Hist1h4n,0.21618669921298558,23.66432
Ppp1r14c,0.3222234085263527,23.387259
Matn2,0.21629990596041718,23.4111
Fank1,0.3222234092817564,23.244207
Prr13,0.21628520352629318,0.40269488
Gm11767,0.3222234092817564,23.244207
Golga7b,0.21586923789812473,2.126169
Cecr2,0.3222234092817564,23.244207
Tmbim4,0.21628226726962513,0.40027937
Gm26787,0.3222234092817564,23.244207
Pcdhgc5,0.2168853122595516,23.583862
Tubg2,0.3222234092817564,23.244207
Ep300,0.21636218038047655,0.7743509
Rnf208,0.3222234092817564,23.244207
Pcif1,0.21662473052580053,0.6239818
Lats2,0.3222234092817564,23.244207
Prmt10,0.21596241844669226,1.5857172
Ccdc148,0.3222234092817564,23.244207
Phldb2,0.21600532406728656,1.5946441
Gm10643,0.3222234092817564,23.244207
Inadl,0.21620541027887982,1.0215135
Zfp651,0.3222234092817564,23.244207
Cdx2,0.21774543900336896,0.43927947
Armcx2,0.3222234093548644,24.692722
Dnajc3,0.2172964093037421,0.34716222
Oas1c,0.3222234093548644,24.692722
4930453N24Rik,0.21698944297600176,0.76007956
Map4k1,0.3222234096735245,22.072113
Gemin4,0.2179861315732459,23.009226
Gm766,0.3222234096735245,22.072113
Fto,0.21745538419641902,0.62670404
Fxyd6,0.3222234096735245,22.072113
Sfpq,0.21762072815457373,0.40506276
4930513D17Rik,0.3222234096735245,22.072113
Tspo,0.21785469089429232,0.40787053
Ceacam20,0.3222234096735245,22.072113
Gm2415,0.21863970678706884,23.652609
Rab6b,0.3222234096735245,22.072113
Aldh4a1,0.21863970678706884,23.652609
Gm11772,0.3222234096735245,22.072113
Gtse1,0.2179938777282527,2.1842802
Rfx2,0.3222234096735245,22.072113
Ift122,0.21936229802256502,23.809782
Pilrb2,0.3222234096735245,22.072113
Slc38a9,0.2186923069373298,1.472363
Syna,0.3222234096735245,22.072113
Coq4,0.21930282884068994,0.83406013
Gsta2,0.3222234096735245,22.072113
Zfp72,0.22006143310136309,22.955437
Emp1,0.3222234096735245,22.072113
Edem2,0.21949152423456314,0.3884167
Exoc3l,0.3222234100867929,23.60997
Pla2g2c,0.22022715732928028,23.984184
Gm5218,0.32222341013813294,24.299017
Apopt1,0.21963689054024776,0.5865879
Sybu,0.32222341013813294,24.299017
Iqcg,0.2201923471452295,2.397633
Shroom1,0.32222341013813294,24.299017
Gm10263,0.21974115069353628,0.7066778
Ric3,0.32222341013813294,24.299017
Cdv3,0.2200373978548815,0.42155752
Gm37276,0.32222341016707,21.458155
Mphosph6,0.21991569812872144,0.72750926
Gm43861,0.32222341016707,21.458155
Adal,0.22075359408574274,2.5762715
6230400D17Rik,0.32222341016707,21.458155
Tmlhe,0.22115728742878485,23.979866
Mypop,0.32222341016707,21.458155
Cbx5,0.22102269103974248,0.49798742
Fgf1,0.32222341016707,21.458155
Gm21967,0.22003346540736093,0.8166348
Gm11175,0.32222341016707,21.458155
Zfp85,0.22060009886599438,1.9836737
BC001981,0.32222341016707,21.458155
Pibf1,0.2204333747499246,1.7927178
Ankrd29,0.32222341016707,21.458155
Pip4k2b,0.22066803878961444,1.9710763
Ulk4,0.32222341016707,21.458155
Ccdc163,0.22073792479109616,1.1132659
Col20a1,0.32222341016707,21.458155
Paqr7,0.22171470906910823,23.926552
Als2cr12,0.32222341016707,21.458155
Lzts2,0.22076893615014204,0.5628389
Zc2hc1c,0.32222341016707,21.458155
Dcakd,0.2208906190341251,0.71400636
Ccnyl1,0.32222341016707,21.458155
Faah,0.22109649072353627,0.6505231
Obsl1,0.32222341016707,21.458155
Gm11724,0.2220345708375129,23.329168
Gm10033,0.32222341024855605,22.486885
Bloc1s6,0.2209629380269175,0.8692417
Gm5431,0.32222341024855605,22.486885
Proser1,0.22119075319252582,0.90200675
March1,0.32222341024855605,22.486885
Mcrs1,0.22179104091326418,0.6334782
2900089D17Rik,0.32222341024855605,22.486885
Noc4l,0.22183045116470695,0.8879854
Dnah2os,0.32222341024855605,22.486885
Gm21498,0.22273568290674478,22.405947
Dzip1l,0.32222341024855605,22.486885
Pofut1,0.22187018344234596,1.1698992
Cyp2d10,0.32222341024855605,22.486885
Gm27217,0.2228221153729453,3.0116508
Tbx6,0.32222341024855605,22.486885
Cldn8,0.22216039974938703,1.83129
Gm14322,0.32222341024855605,22.486885
Rab11fip4,0.22248424553443277,2.0007854
D330045A20Rik,0.32222341024855605,22.486885
Pa2g4,0.2228919984609147,0.36805975
Lck,0.3222234104321485,25.00804
Nup62,0.22312206595093328,0.6463259
Gzmb,0.3222234104321485,25.00804
Zcchc2,0.22282404418857704,1.4401556
Sult1a1,0.3222234111070299,23.18483
Doc2b,0.22392167998548967,22.803806
Tmem47,0.32222341116329467,21.781174
Usp25,0.2228206048503441,1.0334868
Prx,0.32222341116329467,21.781174
Lsm6,0.2234106758875144,0.38233316
Oxct2b,0.32222341116329467,21.781174
Mzf1,0.2245505392039903,23.67673
Cyb561a3,0.32222341116329467,21.781174
Tmem14c,0.224199339883775,0.3716106
Ptprn,0.32222341116329467,21.781174
Ifi27,0.22437594035228414,0.5490467
Tmc8,0.32222341116329467,21.781174
Rfx3,0.22413775690808818,2.0090075
Eno1b,0.32222341116329467,21.781174
Plpp1,0.22459730159417574,0.876882
Gm9925,0.32222341116329467,21.781174
Slc22a23,0.22416298351104216,1.2001662
Dcbld2,0.32222341116329467,21.781174
Tnk1,0.2242589584396309,0.8608809
Necab2,0.32222341116329467,21.781174
Wtap,0.22504967735649822,0.63336116
Efna2,0.32222341116329467,21.781174
Arsa,0.22522093384842445,2.5760329
Gm8369,0.32222341116329467,21.781174
Cdsn,0.2258098479533954,23.908035
Kif5a,0.32222341116329467,21.781174
Plk4,0.2250069368701412,1.1026981
Ahnak2,0.32222341198961924,23.81404
Akr1c13,0.22577279153491817,0.56367314
Podxl2,0.32222341198961924,23.81404
Fbxw7,0.2252407651892839,1.1402744
B3gnt9,0.32222341198961924,23.81404
Cdc14a,0.22525781332087444,1.6353526
Cyp4f18,0.32222341198961924,23.81404
Ccdc93,0.22554939488832426,1.4430985
Hist1h3f,0.3222234128452609,23.453106
Fam187b,0.22552494063571013,1.0144101
Peg3,0.3222234128452609,23.453106
Kifap3,0.22586412143050744,1.8442013
Scgb2b11,0.32222341290557255,23.478601
Dis3,0.22627386153554763,1.3862317
Slfn4,0.32222341290557255,23.478601
Tfcp2,0.22634196074178464,1.3510424
Acot6,0.32222341290557255,23.478601
Acadl,0.22683889576224905,0.4722949
Pcdhgb2,0.32222341290557255,23.478601
Pvt1,0.22686664303515333,2.156862
Gm16191,0.32222341290557255,23.478601
Creg1,0.22764828693899467,0.32380894
Gsdma,0.32222341290557255,23.478601
Plekhg2,0.22772784624036385,2.6500552
Gm5533,0.32222341290557255,23.478601
Zfp273,0.22763737525216832,2.2473092
G6pc,0.32222341290557255,23.478601
Tsr2,0.2273304162771928,1.2253639
Fam109b,0.32222341290557255,23.478601
Drc1,0.22861527872990997,23.858976
Rbm24,0.32222341290557255,23.478601
Wdr5,0.22789567350088946,0.8012929
RP23-428N8.3,0.32222341306088764,21.671272
Pyroxd1,0.2277889212976157,1.050597
Parp8,0.32222341306088764,21.671272
Nucks1,0.22827070823228227,0.4237104
Stac3,0.32222341306088764,21.671272
Zer1,0.22809896305878177,1.1554428
Grid1,0.32222341306088764,21.671272
Srsf7,0.22889007678917184,0.36180732
4930461G14Rik,0.32222341306088764,21.671272
Tmem54,0.22872304940708518,0.41948727
Gm17484,0.32222341306088764,21.671272
Grin1os,0.2294816646742275,23.62983
Enkur,0.32222341306088764,21.671272
Ap4b1,0.22907026537968048,1.9698961
Vps37d,0.32222341306088764,21.671272
Arhgap19,0.22876967048534555,1.8855411
Fam43a,0.32222341306088764,21.671272
Ggt6,0.22903792795272482,0.8355992
Mief2,0.32222341306088764,21.671272
5031425E22Rik,0.22908596874614004,0.7922199
Arhgap22,0.32222341306088764,21.671272
Slc36a4,0.2293031993468416,1.2118365
Shc2,0.32222341306088764,21.671272
Boc,0.22932615274082477,1.4540406
Lmx1a,0.32222341306088764,21.671272
Imp4,0.2297322831761912,0.46959198
Gm8773,0.32222341306088764,21.671272
RP23-36D15.6,0.23056501610801378,23.650377
Zkscan4,0.32222341306088764,21.671272
Top1,0.23013806731536646,0.38392445
Nyap1,0.32222341306088764,21.671272
Rnf44,0.22965516857730076,0.5924646
Fam184b,0.32222341306088764,21.671272
Arhgap27,0.22965358980260137,1.1179937
Mapk15,0.32222341306088764,21.671272
Bclaf1,0.2303828774791112,0.46626255
Kif5c,0.32222341306088764,21.671272
Rap1a,0.2303790913524713,0.4000833
Gm15340,0.32222341306088764,21.671272
Nasp,0.23066513464149577,0.465802
Csl,0.32222341306088764,21.671272
Pde4a,0.23036149997308095,1.51448
Fam217a,0.32222341306088764,21.671272
Gas2l1,0.23061379833249934,1.2029127
Ina,0.32222341306088764,21.671272
Dicer1,0.2310576902308864,0.9169327
Syt14,0.32222341306088764,21.671272
Eif2s3y,0.23071180255686363,0.5596244
Eme1,0.32222341306088764,21.671272
Msh6,0.2304348970014221,0.8971085
Ap3b2,0.32222341306088764,21.671272
Tmem132a,0.2305799915593852,1.7444181
Camkk1,0.32222341306088764,21.671272
Actr1a,0.23093388363778758,0.6454926
Abcc12,0.32222341306088764,21.671272
Tceb3,0.23090132250899795,0.79200494
Nudt17,0.32222341306088764,21.671272
Sde2,0.23134487010979457,0.5896952
Cacnb2,0.32222341306088764,21.671272
C330021F23Rik,0.23157186435013302,1.5051847
Galr1,0.32222341306088764,21.671272
Man2b1,0.2316469503459824,0.6639966
Lbp,0.32222341306088764,21.671272
Nek2,0.23124417748296414,1.587257
Igsf21,0.32222341306088764,21.671272
Stat3,0.23132442437329176,0.69133466
Lrrc19,0.32222341306088764,21.671272
A530084C06Rik,0.23248281776596505,23.458384
Mfsd7c,0.32222341306088764,21.671272
Gprin3,0.23172848257987466,1.5265753
Cldn6,0.32222341306088764,21.671272
Zfp36l1,0.23213941372090968,0.41025245
Cdh24,0.32222341306088764,21.671272
Atp8a2,0.23185239720692233,1.2337667
6030408B16Rik,0.32222341306088764,21.671272
Ctnnbl1,0.23215439961767706,0.86563116
Ccdc88a,0.32222341306088764,21.671272
Ghitm,0.23259157269195768,0.36386353
Ghrhr,0.32222341306088764,21.671272
Spc24,0.23316104242397911,0.696765
Lrrtm3,0.32222341306088764,21.671272
Fsbp,0.23367040591993626,22.598799
Lrp11,0.32222341306088764,21.671272
Cr1l,0.23300491338316504,0.55179214
Tcp11,0.32222341306088764,21.671272
Zfp410,0.23318938225206376,0.82495177
Neurod2,0.32222341306088764,21.671272
Zfp182,0.23371181420718995,2.2615027
Gng4,0.32222341306088764,21.671272
Baz2a,0.23365951086189157,0.5331
H2afy2,0.32222341306088764,21.671272
Tubb2a,0.23371868145723146,0.85684144
Kirrel2,0.32222341306088764,21.671272
Ndfip1,0.23507620037320914,0.7509929
Zfp189,0.32222341306088764,21.671272
Gm20604,0.23430290021556738,0.96168935
Ift57,0.32222341306088764,21.671272
Cdo1,0.2351447081048001,0.54577684
Apln,0.32222341306088764,21.671272
Acpp,0.23478510330395377,0.9538896
Dbpht2,0.32222341306088764,21.671272
Ufsp1,0.23491929455385335,1.017983
Celf5,0.32222341306088764,21.671272
Vamp4,0.23522127951411473,0.7028946
Tepp,0.32222341306088764,21.671272
Pfkfb3,0.23620849715075729,2.430028
Thbs3,0.32222341306088764,21.671272
Cfi,0.2359565535967883,0.6887485
Avpr1b,0.32222341306088764,21.671272
Cox6a1,0.23663369177750387,0.24751025
A930003A15Rik,0.32222341306088764,21.671272
Snx21,0.23613359813596035,0.9731576
Scg3,0.32222341306088764,21.671272
Sapcd2,0.23618360952266892,1.2392424
Lca5,0.32222341306088764,21.671272
BC051142,0.23732554657751953,23.878393
Crmp1,0.32222341306088764,21.671272
Tmem175,0.23632328513560566,1.227868
Hk1os,0.3222234135176377,22.34212
Cycs,0.23746189051504393,0.30277783
Zbtb10,0.3222234135176377,22.34212
Ifrd2,0.23728023276380777,0.45871034
Vtcn1,0.3222234135176377,22.34212
Gm10645,0.2379156622057019,23.728926
Zfp248,0.3222234135176377,22.34212
Kank1,0.23687231914637386,1.0998296
Zbtb46,0.3222234135176377,22.34212
Odf3b,0.23798004016134688,23.594242
Dzank1,0.3222234135176377,22.34212
Slc25a37,0.2372181530688361,1.0008528
Gm43597,0.3222234135176377,22.34212
Tmem186,0.23720069718088527,0.8811708
Ispd,0.3222234135176377,22.34212
Ndor1,0.23746206449109378,1.0934392
Ifit1bl1,0.3222234135176377,22.34212
Ddhd2,0.23732960779934723,0.6817132
Pcdh17,0.3222234135176377,22.34212
Sdhb,0.23797785689369352,0.32259944
Gm15401,0.3222234135176377,22.34212
Gm10138,0.23782540297854177,0.8016336
Henmt1,0.3222234135176377,22.34212
Glis2,0.23925011570111432,22.704191
Gm14419,0.3222234135176377,22.34212
Isy1,0.23840832087119507,0.7290069
Erich2os,0.3222234135176377,22.34212
Wdr90,0.23844786063344553,1.6250905
Tbkbp1,0.3222234135176377,22.34212
Kdm5a,0.23869687758546798,0.66623235
Gm17518,0.3222234135176377,22.34212
Tmed2,0.23954627587039917,0.2425146
Themis3,0.3222234136055123,22.070457
Cep135,0.2388156551301886,1.6069597
Sfxn5,0.3222234136055123,22.070457
Nup98,0.23961762091659414,2.241779
Sp110,0.3222234136055123,22.070457
Grwd1,0.23945361897912545,0.74623317
Prps1l3,0.3222234136055123,22.070457
Dnttip2,0.24009755705695998,0.51833224
Taco1os,0.3222234136055123,22.070457
Slc38a7,0.23991633980760452,1.3102729
Ggt7,0.3222234136055123,22.070457
Ufsp2,0.24054306338722017,0.57728344
Clec2e,0.3222234136055123,22.070457
Slc26a11,0.24140030557005215,2.838604
Acss3,0.3222234136055123,22.070457
Iqcd,0.2420169248686099,24.075731
Pate4,0.3222234136055123,22.070457
Snrpb2,0.24134088105571616,0.49402156
Fam129c,0.3222234136055123,22.070457
Ppm1l,0.2411443058694665,1.483199
Tmem202,0.3222234136055123,22.070457
Nsmce4a,0.2418659482823572,0.46073067
1700024P16Rik,0.3222234136055123,22.070457
Pigyl,0.24168003400543386,0.39002663
Cd53,0.3222234136055123,22.070457
Supv3l1,0.24142059530046245,0.9175254
Timp1,0.3222234136055123,22.070457
Gjb3,0.2415744708165285,1.0742438
Samd13,0.3222234136055123,22.070457
Eif5a,0.24236770816086173,0.24024205
Gm44214,0.3222234136055123,22.070457
Neil1,0.24191772978016263,1.5043383
Rab37,0.3222234136055123,22.070457
Timp2,0.24264238689367773,2.0392814
Plcl1,0.3222234136055123,22.070457
Pex2,0.242919697998693,0.5359542
Ank2,0.3222234154246233,24.528976
Fbp2,0.24283519423759495,0.35142678
Phf11d,0.3222234154246233,24.528976
Dpyd,0.24294190890053685,1.0918207
Gm26797,0.3222234154246233,24.528976
Wdr43,0.24328025367935896,0.55613613
Rnf180,0.32222341626263684,24.878489
Kctd20,0.2432550233966529,0.6832526
Rhov,0.32222341626263684,24.878489
Arhgef10l,0.24365625785798245,1.8180443
Esyt3,0.3222234169698234,22.409334
Id1,0.24357278938961596,0.6235077
Trim45,0.3222234169698234,22.409334
Cks2,0.2435784024235379,0.40231192
Gm15265,0.3222234169698234,22.409334
Map3k15,0.2432748413627498,1.7071358
Pcsk2,0.3222234169698234,22.409334
Gm30074,0.24439214048747,22.806578
Smim20-1,0.3222234169698234,22.409334
Defa26,0.24374886301348514,0.27986786
Gm26778,0.3222234169698234,22.409334
Dusp5,0.24378694235244777,2.0232904
1700086P04Rik,0.3222234169698234,22.409334
Znhit1,0.24420322888897777,0.3763562
Spaca6,0.3222234169698234,22.409334
Arg1,0.24473362352868916,23.408745
Ltbp2,0.3222234169698234,22.409334
Prps1,0.2438541450686179,0.7716245
Xist,0.3222234169698234,22.409334
Ormdl2,0.24443007125688335,0.3781131
Gm13565,0.3222234179161988,21.83543
Dxo,0.2444740416617304,0.6455165
Cyp2c69,0.3222234179161988,21.83543
Ccdc3,0.2442578186017142,1.7530124
Zufsp,0.3222234179161988,21.83543
Tmem173,0.24431643215342938,1.2591494
Gm26664,0.3222234179161988,21.83543
Scarf2,0.24553647377489612,24.061886
Lipk,0.3222234179161988,21.83543
Zfpl1,0.24514456852302044,0.68947285
Plat,0.3222234179161988,21.83543
Kdelc1,0.2449671626668775,1.9213996
Itgb2,0.3222234179161988,21.83543
Vpreb1,0.24543306910488458,1.9464327
Sh2b1,0.3212338115193825,0.7687188
9830147E19Rik,0.24646122666194306,23.444641
Sec11c,0.3207104012464462,0.20307483
Cldn2,0.24610531762701315,0.5281474
Plekhf2,0.32139840057863356,0.75940865
Zfp407,0.24543599051350823,1.5738808
Ost4,0.32100296845533244,0.24576052
Polr2i,0.24597915630627787,0.38794297
Mtfr1,0.3218845183265186,0.6661514
Chid1,0.2462739966910962,0.46516222
Gm17669,0.3223166355782141,0.8631575
Lpar1,0.24596704428545138,0.89707476
Nr1d1,0.32218498058557965,0.84167755
Cenpv,0.24649891133150628,0.44053683
Hpn,0.3226058742924667,0.9559017
Plppr2,0.2471042252285443,23.768078
1700052K11Rik,0.3230994367515364,1.3246005
Trpm4,0.24631154051390267,0.7643692
Ltk,0.32477665888768326,3.1500082
Rhog,0.24623591412647183,0.92137235
Chmp5,0.32275816629442255,0.32328302
Gm10269,0.2463924610810965,0.6697545
Zmiz1,0.32401161941807244,0.80120283
Tmx1,0.24691767626813044,0.50695634
Bche,0.3242771045833823,0.87338525
Carf,0.24692706042045504,1.1731421
Vamp8,0.32363811651661123,0.2703845
Dlst,0.24728851859774514,0.6753185
Slc25a14,0.32414085700895556,1.7027934
Ube2m,0.24730072968502376,0.4944058
Lypla2,0.32379416513262893,0.5074654
mt-Nd2,0.2482035159777961,0.23290253
Ccp110,0.32503788387142174,2.1141033
Ttpal,0.24717890608896131,1.0165064
Mid1ip1,0.3237677111051248,0.4046963
Zfp2,0.24745611835069414,1.371654
Cd59b,0.3261381011316814,3.7849705
Pprc1,0.24740498795207808,0.6728472
2210016L21Rik,0.32462013696056413,0.4948554
Shcbp1,0.2474242915136651,1.2739911
Cblb,0.3245155121181629,0.7789558
Iqcc,0.24768907934722204,1.877557
E2f5,0.324738771548152,0.79261357
A630072M18Rik,0.2486992737269342,23.833473
Ncoa3,0.3257284358280411,1.6568223
Melk,0.2478208905159083,1.0207231
Cyhr1,0.3248454204007152,0.5163606
Rhot1,0.2479976390655749,0.84661216
Fut1,0.32509996613712355,0.89692175
Rc3h1,0.24814308444284494,0.6690594
Rpl12,0.3247172883502387,0.19648504
1700113A16Rik,0.24813054173139887,1.0546952
Tcirg1,0.32548612584628034,0.81163615
Phlpp1,0.24817618927178178,0.8771602
Dffa,0.32572707182119476,0.7660663
Srek1ip1,0.24881087983221142,0.45547688
Zhx1,0.325378664163137,0.85296845
Rock2,0.24853801325013364,0.5701191
Kxd1,0.32591550532954705,0.483332
Polr3a,0.2483560673042485,1.3383229
C030034I22Rik,0.32686088478968234,1.6382279
Hist1h2ag,0.2484764999622708,1.7235194
Kdm1a,0.3264312607353175,0.66591305
Banf1,0.24930438022077606,0.34193555
Ablim1,0.32696943378747434,1.2568464
Pus10,0.24879736998412127,0.9214541
Fech,0.3261082520937143,0.6134691
Cwc25,0.2489168361412969,0.9733477
Psap,0.32584319814990914,0.30033916
Dnajc28,0.24911242775137685,1.55567
Zcchc8,0.3261014822234445,0.6879419
Asun,0.24937757875009578,0.70406747
Sbf2,0.3272526017501908,0.97264075
Atp5g1,0.249661910427151,0.2392675
Rdm1,0.3275460252992549,0.9479558
C330013E15Rik,0.25011501923885804,24.281158
Rps26-ps1,0.3260580172106283,0.31393793
Abhd17c,0.24927847753967977,0.46648794
Dbr1,0.327016648648898,0.8305629
Dclre1a,0.2501817037095957,1.693443
Fktn,0.32708692864143096,0.7846518
Vwa2,0.24993913445912952,1.9142529
Fam46b,0.3283369418701605,2.325951
Rab19,0.24980213290160944,0.9626332
Zfp935,0.327972408757222,1.9452245
Serpina10,0.2510038713334691,23.90294
Hscb,0.32834739199645546,0.55651677
Phgdh,0.25061825516717695,0.5420942
Clec2h,0.32971668717761426,2.7440884
Exosc3,0.2506767735854649,0.5833139
Wdr6,0.3292698988249022,1.3858389
Aida,0.2502773489293375,0.85605377
Frmd4b,0.32821899168676616,0.55640763
Zbed4,0.2504734194075044,1.0931299
Dok1,0.3286480391209793,1.2788999
Slc25a33,0.2503870378569246,0.8996307
P2ry6,0.32871300573172124,1.4338
Gipc2,0.25101610812369235,0.5549492
Ogfod3,0.32919249603995693,0.79416656
Tonsl,0.2514271476644227,0.40929335
Arntl,0.32942699816027254,1.0080197
Arhgdig,0.2514815553771131,0.6283529
Kalrn,0.3298309240851167,1.682682
Katna1,0.25113345196540443,0.53000885
Aimp1,0.32863293961676143,0.28174537
Tmem8b,0.25225286374409056,23.810701
Borcs6,0.3291451581384395,0.84387606
Lta4h,0.2514783490660474,0.56098473
Tmem91,0.3307926718193124,2.6938853
Clca4b,0.2526587365012602,0.6556579
Tuba1c,0.3287483620289655,0.37789163
Sult1b1,0.25275431516886876,0.8204688
Ralb,0.3300747712240387,0.8325463
Rundc1,0.2524053099301286,0.8317876
Cep76,0.33172797831323586,1.7041951
Acy1,0.2528613572824591,0.54700565
2700029M09Rik,0.3308515229958876,0.5253171
Sephs1,0.2530055986336522,0.85879576
Chd8,0.3311259526911602,0.5748155
Nrarp,0.2526481436865635,0.9038686
Eaf1,0.3312776279352191,0.84946746
Scrn2,0.2534872751555915,0.84531945
Ubac1,0.3313456489266813,0.67028946
Ribc1,0.25283521176374946,1.3797094
Ankrd13a,0.33129434422689696,0.52864826
Ckap2l,0.2531437776051842,1.5647407
Ndufaf3,0.33179577665819726,0.47015092
Kctd11,0.25371828454301715,2.6967711
Enpp5,0.3322823086217058,0.96407485
Ddb1,0.253572231970513,0.37664434
Tst,0.3323989759625574,0.40521988
Mapkap1,0.2537442658016534,0.66985506
Arsb,0.33467105218091164,1.1032208
Proser2,0.2533174812815138,0.643735
Camsap1,0.3349177305254136,1.1228409
Skiv2l,0.25301890070663635,0.6860515
Rprd2,0.3340463699368721,0.62781113
Sox12,0.2531510844724298,1.2992057
Pvrl4,0.3356029878047998,1.9126215
Zfp523,0.25317840742697645,0.96943706
Cggbp1,0.33458078393925694,0.43316564
Clpp,0.25411513947145187,0.45103866
Plekha6,0.33469596762887377,0.52439564
Eid2,0.2542311848065049,2.5615656
Llgl2,0.33460994805235655,0.5269216
Ric8b,0.2536308780323646,1.3019993
Zfyve26,0.3359910033716751,1.9195015
Sri,0.25462809482591287,0.3117114
Ing4,0.33578447674068035,0.5794008
