,logFC,P.Value,adj.P.Val
Acad11,0.84438545,3.38729373193764e-05,0.0018037852348890956
Klf10,0.5221317,0.0006755736572514483,0.01917908865731777
Timm17a,0.30970106,3.315888135493589e-05,0.001776527506250879
Guca2a,0.43952262,0.0007124462331176215,0.019999708713380134
1700021F05Rik,0.4600692,3.3568284592497966e-05,0.0017929953347840934
Eif3j2,1.2422026,0.0007167599623196687,0.020028056369330683
Sod1,0.24350676,3.577818031468025e-05,0.0018994862920540061
Kif18b,2.2148678,0.0007289895590546019,0.020334180192486537
Timm13,0.17634636,3.595505300711e-05,0.0019031269472709153
Serf2,0.08672185,0.0007455894602711395,0.020633454465109818
Ces1f,1.0071001,3.739684580256902e-05,0.0019612155185469438
Eif3k,0.12786336,0.0007551505050539169,0.02080015883221001
Mrps10,0.3812663,3.668785118056077e-05,0.0019360829092972807
Ip6k1,0.59568286,0.0007705085750269542,0.02115647998273229
Hdac3,0.46535274,3.736013696222574e-05,0.0019612155185469438
Ghrl,0.72547185,0.0007807182367620559,0.021400770530892035
Ube2l3,0.24966858,3.749891391519792e-05,0.0019612155185469438
Bach1,0.5412139,0.0007818411586429572,0.021400770530892035
Ube2d3,0.20029595,3.7839665556960755e-05,0.001973164518790716
Lrrc31,0.40490893,0.0007934641209982685,0.021631093249231723
Tm4sf5,0.30937007,3.877910158683682e-05,0.002016169089306164
Grcc10,0.38137203,0.0007947683999538261,0.021631093249231723
Psma4,0.24541801,3.902000755458732e-05,0.002018929899241151
Svip,0.32863638,0.0008018209982709924,0.02176893980275524
Mrpl18,0.21858762,3.984320348634513e-05,0.0020532686652948474
Aplp2,0.32582125,0.0008096289381898975,0.021855006652551565
Srsf3,0.21563387,4.128895315487399e-05,0.002109217365670351
Rnf2,0.7444439,0.0008096156342257087,0.021855006652551565
Dmbt1,0.44966623,4.242078623345439e-05,0.002160755004291287
Sipa1l3,0.5013811,0.0008546721634770593,0.02286020384898381
Ilf2,0.3881156,4.3866487401040666e-05,0.0022279357893019874
Hopx,0.4414181,0.000877690301110002,0.023305652336300147
Cebpb,0.553904,4.439398109892693e-05,0.0022482289044710173
Atxn1,0.55264735,0.000877957198351488,0.023305652336300147
Zfp667,1.8434267,5.033909432682305e-05,0.0024988952107493265
Lrig3,0.64945936,0.0008869184410142991,0.02347261711437391
Pgd,0.31777287,4.8016445349157795e-05,0.002424692511841235
Snhg18,0.2779782,0.0008914185534183406,0.023485604556552474
Pop5,0.25224498,4.830922157041663e-05,0.0024324869646330416
Brd3,0.32833195,0.0008911263776942937,0.023485604556552474
Ffar2,0.680583,5.0186211975689636e-05,0.0024983634647274618
Retnlb,2.9010437,0.0009143581004514419,0.024017959490632564
Hist1h4i,0.71509415,5.39327266309965e-05,0.0026473737572248646
Sowahb,0.69302064,0.0009754390769737713,0.025357087129674678
Hspe1,0.13307327,5.364286308504644e-05,0.0026473737572248646
Atox1,0.17145914,0.0009839378249123884,0.02554023544635953
Ccnb1,0.64044166,5.6230760682079096e-05,0.0027372386633412074
Rpl23,0.059071947,0.0009855560996910927,0.025544509350843025
Dnajc3,0.31082383,5.6092078656162886e-05,0.0027372386633412074
Gm10020,0.2241259,0.0009994619795109137,0.025752999070301007
Slc22a1,0.500139,5.776092178874237e-05,0.002789742655734805
Olfm4,0.73486954,0.001003923802364529,0.025805459320997575
Sssca1,0.3974825,5.778559874167581e-05,0.002789742655734805
Ptbp3,0.25031102,0.001045276853739772,0.026659869594730063
Psma3,0.22577469,5.859255562648888e-05,0.002820950630203532
Rpl29,0.061568037,0.0010489141478562047,0.026713867130836354
Carhsp1,0.26874745,5.9446407911439144e-05,0.0028497611406655458
Med13,0.55211514,0.0010804426112262081,0.027437309258783463
Phf5a,0.24639511,5.9515298390955176e-05,0.0028497611406655458
Zbtb48,0.973179,0.0010839730531071307,0.027480258395071712
Lamtor1,0.2991556,6.0318468525710166e-05,0.002864801209195418
Mitd1,0.41988444,0.0010950582392360454,0.02764864718117101
Thoc7,0.22637671,6.028864674324436e-05,0.002864801209195418
Bex1,0.7417007,0.0011186861071821104,0.028123992791861556
Nhp2l1,0.22880708,6.178472240860196e-05,0.0029265308002327825
Krt18,0.18933418,0.001135792053686493,0.02840498813473242
Slmo2,0.3393094,6.498810364992761e-05,0.0030699891006456394
Rps8,0.057741307,0.0011363288373480275,0.02840498813473242
Cdk5rap1,0.87513864,6.933645720649475e-05,0.0032578865307212094
Sox9,0.335671,0.001159306669602314,0.028856226777509156
Sdf2l1,0.32835355,6.859189144319954e-05,0.0032315423815853766
Mlph,0.33122763,0.0011996874452914713,0.02960970151138627
Mrfap1,0.18925083,7.039774493736502e-05,0.0032989321914248413
Pik3r1,0.31329778,0.001203980925872631,0.029673992721402167
H2-Eb1,1.6107687,7.700868805935571e-05,0.0035706429426571452
Fam20c,23.424257,0.001277523426065077,0.031180443286446664
Lgals9,0.23542286,7.490477646929096e-05,0.003500802225784176
Gm36945,1.1879795,0.0012735408992178155,0.031126473187697738
Ubb,0.14720239,7.613448396461674e-05,0.003548836304271114
Wbp5,0.22746006,0.0012888947554893903,0.03132745164345097
Mars,0.56880885,7.729957917996399e-05,0.0035746986971829137
3830403N18Rik,24.097267,0.0013398218386822395,0.03243070133769008
Ptges3,0.2671936,7.692293914828253e-05,0.0035706429426571452
Arhgap12,0.4979259,0.0013067720011712908,0.03167943143728896
Sf3b5,0.22081299,8.091480416341628e-05,0.0037183672667344763
Sprr2a3,1.5213757,0.0013478033332437016,0.03252503522120682
Mdh2,0.20796292,8.411573102135896e-05,0.003849389951141513
Ubn2,0.31624323,0.0014750442094483315,0.034933897429427936
Cct3,0.24264596,8.761761293538517e-05,0.003978564113988434
Khk,0.35329875,0.00148912686196739,0.03517261605558191
Fastkd2,0.6030813,8.968738638141365e-05,0.00405161038786782
Fam60a,0.49193037,0.0015227543864190414,0.035813422917636596
Ssna1,0.31322345,8.967079079628617e-05,0.00405161038786782
Sst,0.8042563,0.0015244090560742145,0.035813422917636596
B3galt5,2.9740684,9.77004639965155e-05,0.004357589476677073
Nedd4,0.22996801,0.0015501097487205318,0.03623464488735763
Hist1h2ap,0.67244136,9.123568440623887e-05,0.004100472332661984
Dock6,1.9549731,0.0015669416198946134,0.036529198979056
Emc10,0.29116398,9.195469521018702e-05,0.004122244538083205
Magi3,0.5432019,0.0015978958500159944,0.036995815246813
Serpinf2,1.4045403,9.978797976789175e-05,0.004428217597124146
Slc36a1,0.8281742,0.001633927651567317,0.037681116300515044
Pbk,0.5851172,0.00010278908374221518,0.004549905714362588
Arhgap26,1.6232797,0.0016794100659031175,0.03842743891681704
E2f4,0.38452834,0.00010687029367395863,0.004706846292562594
Tle4,0.50793284,0.0016884071978633122,0.038583068515022086
Rad51,0.5922775,0.00010868562178867852,0.004773519460847397
Pdzk1ip1,0.7423652,0.0017925090376300875,0.04028102470367459
Rnaseh2c,0.2543853,0.0001089274058953967,0.004773519460847397
Rpl18a,0.06396461,0.0018089388559313691,0.04054653382051269
Psmb6,0.18676826,0.00010982955246343255,0.004801081406566916
Uba52,0.16549842,0.0018705314063226094,0.04177592297453717
2810417H13Rik,0.4254553,0.00011157111821212185,0.004865109827150414
Acly,0.3148235,0.001937145099011806,0.04281948355605263
Lbr,0.34867316,0.00011296105624251189,0.004913526339974409
Prr15,0.73406106,0.0019371472956843934,0.04281948355605263
Elovl6,0.49835023,0.00011394529871765167,0.004944100578679735
Zfp930,1.1025683,0.001953413414057488,0.043070682465787
Smlr1,0.7808133,0.00011753790569670021,0.005087422701497815
Rnase4,0.27853233,0.001964266775885686,0.043255714351678146
Mptx2,1.2127862,0.00012031748098278823,0.005194936347200338
Skap2,0.5725596,0.002005624697091169,0.04396151885115599
Sult1d1,0.36078534,0.0001225536586168817,0.005278518242339368
Ino80d,0.4102445,0.002047642399738014,0.04453368798341104
Pfkl,0.5047551,0.00012499488456529467,0.005370501482801769
Antxr2,0.95902574,0.0020819188404959314,0.04510610141008327
Slc39a5,0.37685022,0.00012535321820279292,0.0053727612279943415
Rps12,0.060141586,0.0021371969909450257,0.045969354616740433
Mrps25,0.31253192,0.00012892736488984255,0.005512507501725555
Ppp6r3,0.38733387,0.002140104366695509,0.045975616180855966
Fam136a,0.33863214,0.00013122664766044605,0.005597198736254899
Tmie,1.814535,0.002172895689331845,0.046566214571498184
Ube2a,0.2960803,0.00013227919276329273,0.005628431608787755
Lman2l,0.6150228,0.002190232851765899,0.046823554627837154
Dnajc8,0.2943912,0.00013492896415300703,0.005713510089303115
Myeov2,0.17643581,0.002266392725627076,0.04819716616369321
Map2k3,0.35282636,0.00013675689557516207,0.0057699683533926575
Dock11,0.6847123,0.002264068017393408,0.04819716616369321
Aldh9a1,0.30214846,0.00013691895540685926,0.0057699683533926575
Ppfibp2,0.44200805,0.0022681987376870364,0.04819716616369321
Etfdh,0.423781,0.00014093097104402814,0.00591069201469381
Gne,0.33587116,0.002288958122612934,0.04857954237762933
Zfp91,0.28767988,0.00014273199906805116,0.005971974808625865
Gm43254,2.9911802,0.0023891423462934418,0.05034100533742764
Fos,0.5929381,0.00015207987670183543,0.006332937614410791
Abtb1,0.5657652,0.002384378219817279,0.050300934522027656
Tipin,0.44442347,0.00015587096044746004,0.006444989148101684
Rbm39,0.14799872,0.0024082572418985372,0.05068299941542874
Mrpl51,0.22129622,0.00016250821233651557,0.006687955071169995
Tead1,0.5531426,0.002473381489091091,0.05192919104874282
Ccl6,0.70752007,0.0001636131623712121,0.006702037534613777
Acvr1c,0.6943257,0.002498375541781202,0.052328907503839166
Degs2,0.27376527,0.0001641015816177228,0.006706411845972657
Ltb,2.8251088,0.002560222673061879,0.05318060642283262
Gm26802,2.13758,0.00017443263716393416,0.00701442730636571
Asph,0.26467827,0.002556304709608618,0.053162062321836984
Dus1l,0.38718927,0.00016755383830232686,0.006800054504588429
Eif3h,0.1160102,0.0025903627676190787,0.053631094976215585
Scd1,2.044108,0.0001771789138449209,0.007092403309787688
Stard10,0.14033118,0.002601517259884174,0.053631094976215585
Snrpd3,0.2481914,0.00017033097439807127,0.006896834592390107
Smim10l1,0.2698105,0.0026067720550691877,0.05364028726432182
Rhoc,1.0061076,0.0001754706192520275,0.0070400575162463
Zfp703,0.38499838,0.002645118098875651,0.05423881021183409
Mrpl15,0.24345422,0.00017140835656135519,0.006924503562879758
Acsm3,0.6897449,0.0026938078663420744,0.05510859794555212
Dnajc10,0.33262455,0.00017211064965016253,0.00693692762913373
Atp1b1,0.14912465,0.0027897259547730296,0.056674975957487224
Mtfp1,0.47244096,0.00018194734566319917,0.007259623330413761
Ttc17,0.63755006,0.002788908356846684,0.056674975957487224
Dph3,0.24735698,0.00018218254644696233,0.007259623330413761
Prdm2,0.6002581,0.0030100280697239468,0.06052085042249304
Coa3,0.17025186,0.00018798726020962926,0.0074403155938374205
2810404F17Rik,23.145302,0.0030729576185228175,0.061504651742940175
Apoa1,0.8696163,0.00019515248190698218,0.007654943224445085
Gm14308,22.969822,0.0031039283326516794,0.06198333248828177
Dctpp1,0.24268673,0.00019369719242472603,0.0076350761567778175
Fbxl21,23.285799,0.003118599202207678,0.06213508365124208
Exosc7,0.326764,0.00019421152006371617,0.0076350761567778175
Lmtk2,0.6062807,0.00307270023200435,0.061504651742940175
Sfxn1,0.24295874,0.00019406464582605356,0.0076350761567778175
Serpinb6a,0.26958546,0.003113004287925612,0.06209401174996229
Ubc,0.23691344,0.00019618303978566443,0.007678228414595725
Rnf43,0.48622122,0.003160384100295277,0.06275415795987446
Ccnb2,0.5082034,0.00019906494064552595,0.007773707115475172
Armcx3,0.6700488,0.00318029451606276,0.06293616613825549
Pmf1,0.35490814,0.00020066993243211866,0.007819008254167674
2810474O19Rik,0.37548345,0.003274705313973247,0.064369571009454
Ppia,0.10941498,0.00020213364069697853,0.007858616079575229
Slk,0.36975032,0.0033086119397150397,0.06481854806757234
Hpdl,0.84697694,0.00021105197728136363,0.008169199111818069
Rps5,0.06555088,0.003364357658301043,0.06576402350314152
Taf10,0.22674422,0.00021192585809747832,0.00818499583372964
Bri3,0.14439286,0.0033859362044978795,0.06596569503507897
Pgam1,0.26290897,0.0002127845066587468,0.00820013626209245
Irf6,0.27966493,0.0034245154532382377,0.06664342199308478
Vps26a,0.5440184,0.00021536865031552015,0.008281560813992637
Hdac11,0.52959526,0.0034988103571939387,0.06793877835024209
Tmem33,0.3165399,0.00021794518269377673,0.008325979772777692
Camk1d,0.34237322,0.00355758363151092,0.06883606597657789
Psma7,0.16964939,0.00021702391197217378,0.008325979772777692
Ppp2r5c,0.4198729,0.0035606887823769026,0.06883606597657789
Cdk1,0.5208681,0.00021966693596187087,0.008373551118563898
Flcn,0.7186799,0.0036632622800812447,0.06997229135637795
Coq7,0.3429347,0.00022397464544545297,0.008519278018209838
Pex26,0.6019058,0.0037082727314663166,0.07064560224402797
Snrpd1,0.24490552,0.00022644178849375916,0.008575994718105237
Clic6,0.37781137,0.003726983578351521,0.07076686674946366
Cops6,0.29787052,0.0002263098006787501,0.008575994718105237
Hes1,0.32046175,0.0037412564518599406,0.07092243757123488
Mrpl35,0.27747625,0.00023273564369347003,0.008776531044260405
Tab2,0.3269809,0.003755444136214877,0.07111467651476729
Rpp40,0.8296161,0.00023644765647408037,0.008840626951529817
Msi2,0.4379836,0.0037951662220467317,0.07160958147941623
Rnps1,0.3254346,0.00023538323344150303,0.008827290194561695
Smpdl3a,0.34947518,0.0038207023755342257,0.07174161742882257
Rad54l,0.650604,0.00023868340188232278,0.008905272656641313
Prelp,0.5932604,0.00382011316338941,0.07174161742882257
Aqp11,0.437638,0.00023969115882909505,0.008923925284117982
1700011H14Rik,1.0586407,0.003905420897937082,0.07294488652568684
Psme3,0.348754,0.00024264595060592632,0.008976878505258828
Urod,0.3023934,0.003953696551946541,0.0735957491245522
Pdap1,0.21771929,0.00024225424335773334,0.008976878505258828
Spidr,0.84908944,0.003957661351089844,0.0735957491245522
Fen1,0.45824748,0.0002454430703750424,0.009061283772480295
Ccdc181,0.7750563,0.004010426329714083,0.07448174213222554
Cgref1,0.3836466,0.000248043711789671,0.00911897938761483
Mapk7,0.85488063,0.004013783064884629,0.07448174213222554
Psma6,0.24196996,0.0002479316821699535,0.00911897938761483
Ppargc1a,0.60250664,0.004033868457020108,0.0747754961974835
H2-DMb1,1.8891993,0.00026029647892373506,0.009482426847682362
Rhbdf2,0.85774356,0.004049072181061947,0.07497823544552328
Plaa,0.47980767,0.0002517363536671961,0.00921617279790341
Tmub1,0.42460465,0.004081419410554243,0.07527144791509117
Calr,0.18353468,0.00025329689301964697,0.009254025573875793
Prkcz,0.29696324,0.004130969840620838,0.07585531139940437
Enpp3,1.477997,0.0002669865027802547,0.009693706225945073
Cish,1.1322211,0.004156395775269884,0.07616302706863157
Ywhae,0.14906871,0.0002749094613275935,0.009960791678164537
Gsdmc2,0.70941114,0.004215816640975557,0.07708883865272932
Aunip,0.73490936,0.00027917541767845876,0.01009454653264106
B3gntl1,1.0931834,0.004226592679474128,0.07712763567642664
Ccna2,0.4923722,0.0002891109524033699,0.010421669353959578
B230354K17Rik,0.71080226,0.004277888926517757,0.07790190891782026
Sae1,0.33912826,0.0002894084473187432,0.010421669353959578
Fam64a,2.2803302,0.004341586236002864,0.07889834015023611
Ddx39,0.30110002,0.00029199805523805053,0.010493418864413623
Bex4,0.795951,0.004337208501987324,0.07889834015023611
Tuba1c,0.3931916,0.0002963586923526539,0.01062839040961875
Zbtb7c,2.4827416,0.004357521585874276,0.07910612275678579
Ecsit,0.4337434,0.0003024725807986496,0.010803558256859084
Morf4l1,0.18902998,0.004380002386789994,0.07922972261427488
Tsn,0.2585991,0.000307659363856607,0.010922218183943747
Gm21092,0.39580452,0.004378986448182105,0.07922972261427488
Isoc1,0.53092444,0.0003114202997739541,0.011005003215325783
Rps6,0.054259226,0.004382364444379172,0.07922972261427488
Tomm70a,0.29371166,0.0003090046728706818,0.010947861121686473
Atp1a1,0.17181537,0.004408047792302082,0.0794488449785892
Cideb,0.65759206,0.0003154165281290401,0.011107844987598441
Mrps9,0.26351836,0.004523548726340217,0.0807848798455047
Cacybp,0.2785941,0.0003118700051916144,0.011005003215325783
Tiparp,0.5865956,0.004543078898066945,0.08095838709544324
Naa50,0.29765773,0.0003193046264053071,0.011199880638364194
Stag2,0.32185188,0.004552985717117141,0.08098139474382542
Lsm3,0.26561984,0.0003284379999970159,0.011474435335879843
Pla2g16,0.2306194,0.004675761153565191,0.08299712197131423
D8Ertd738e,0.16905604,0.00032961967221915807,0.01149287003949854
Mdga1,22.991282,0.004803775396450163,0.08447565432836814
Naa15,0.35572466,0.00033868343471241873,0.011785512867725416
Rab26os,0.38999796,0.004779366499256956,0.08432510792313504
Hacd1,0.23823625,0.000347490961002128,0.011973448348412541
Lgr5,0.70521176,0.004854880404756941,0.08505963444944539
Srpk1,0.30023497,0.0003530205863419062,0.012140177619934085
Slc28a2,1.7211185,0.004863859168665881,0.085132068895384
Gcnt4,1.2800969,0.0003614743844512828,0.012286633187548147
2610507B11Rik,0.3381164,0.004923481128763173,0.08591890156480163
Tmem79,0.6338333,0.0003562046262426188,0.012161198084679005
Gast,23.103924,0.005111525484868824,0.08832741508805474
Psmd1,0.33940738,0.0003542501216174653,0.012158666771843199
Cdkn1b,0.41213527,0.00509438664806998,0.08830691966606816
Brix1,0.37226754,0.00035709202820772586,0.012161198084679005
Pan3,0.41512218,0.005095499717828095,0.08830691966606816
Serpinb1a,0.28926834,0.00036238084407386607,0.012293665198668048
Tstd1,0.21333618,0.005103244349635484,0.08832741508805474
Prss30,2.823502,0.000384023304199943,0.012820761861603816
Plagl2,0.37435764,0.005111761289737192,0.08832741508805474
Cbr1,0.33391804,0.000367008738701015,0.012402778009986416
Mier1,0.29696977,0.005131405475110115,0.08857975286258354
Fnta,0.36266923,0.00037484785697205493,0.012570995020171605
Ranbp10,0.5515241,0.005149350307697582,0.08871773467669317
Asb4,2.851453,0.00039355566186398725,0.012939121263219132
Il4i1,22.596123,0.005237671269320111,0.08962596810241527
Mrpl28,0.20988019,0.000384484237242657,0.012820761861603816
Atp9a,0.2607748,0.005185028930064513,0.08915510116244979
Cers2,0.4233292,0.0003890326127137196,0.012898697011222806
Nmt1,0.27328557,0.005204655808329661,0.08931778957009485
Tmed5,0.37281632,0.00038966757952490957,0.012898697011222806
Phlda1,0.38149795,0.005213202223866498,0.0893771733463473
Pcmt1,0.3256334,0.0003897574752722535,0.012898697011222806
Bckdha,0.38620368,0.005237914370977094,0.08962596810241527
Snf8,0.24094363,0.0003939241948342477,0.012939121263219132
Tacc1,1.1350868,0.005276889362739561,0.09020503576986606
2210016F16Rik,0.338748,0.00039619883191060594,0.012965366989134223
Gm3448,22.921309,0.00536416817026157,0.09087783958486717
Itln1,0.4994901,0.00039554062246919945,0.012965366989134223
Gkn1,22.668497,0.0053755937315948755,0.09087783958486717
Yars,0.47244248,0.0004020219039190968,0.013131470107007971
Vsig10,0.35839435,0.005311360364242304,0.09064188980306025
Fxn,0.40036884,0.0004031396800622712,0.013143550274089595
Rffl,0.674324,0.0053256969902698605,0.0907744648011758
Pdia4,0.3237258,0.00040622262110827085,0.013219537260621562
Rere,0.2867883,0.005341493100140645,0.09086743296105669
Cyc1,0.18557201,0.000408601490902219,0.013249394580384771
Zfp395,0.50289637,0.005354866899894444,0.09087783958486717
Gm3336,0.53198594,0.00041364361230718385,0.013313112086216378
5330426L24Rik,1.8931576,0.005372709693915605,0.09087783958486717
Tmed4,0.32840493,0.00041351737763864726,0.013313112086216378
D630039A03Rik,0.35332927,0.00537830496604233,0.09087783958486717
Calm1,0.11720052,0.0004231257051700799,0.013593396740317757
Fam49a,1.5418634,0.005387495119470488,0.09094567889957242
Asf1a,0.41542348,0.0004334083413821538,0.01384779051474289
3300002I08Rik,22.796202,0.0054680616060260225,0.09168916660562529
Bbip1,0.31277144,0.0004331290726365005,0.01384779051474289
Paics,0.3235443,0.005406299422512753,0.09117109177475007
Smchd1,0.4162402,0.0004370788727694332,0.013889307470483272
Myc,0.52728367,0.005438751726505701,0.0914499628517871
U2af1,0.21950656,0.00043638771346175376,0.013889307470483272
Mta1,0.43152237,0.005443388217320281,0.0914499628517871
Nup37,0.55771786,0.00044201008739213715,0.014020655714335787
Dlg1,0.47942156,0.005461492551425019,0.09166648386455764
Idh3a,0.261629,0.00046243621827747936,0.014563425920770869
