,logFC,P.Value,adj.P.Val
Celf3,-0.0036285669,0.9637392194817417,1.0
Sirt6,-0.088861026,0.6804332249050524,1.0
Sec23a,-0.011073179,0.9634920291606526,1.0
Dedd,-0.07037189,0.6802883503594076,1.0
Tcf3,-0.006651067,0.9632566911012805,1.0
Slc29a3,-0.111988895,0.6801915812311295,1.0
Unc79,-0.012798131,0.9632363177835234,1.0
Fam131c,-0.18776765,0.6799548932428104,1.0
Ahcyl2,-0.0055018673,0.9629233116038963,1.0
Tada3,-0.0719744,0.6799055459834902,1.0
Tmem51,-0.005078286,0.9627790286285551,1.0
Stx5a,-0.046670172,0.6794103779745524,1.0
Tcea2,-0.028664108,0.9626741478183704,1.0
Ube2j2,-0.042302944,0.6792560416502181,1.0
B130006D01Rik,-0.01842239,0.9626186525320977,1.0
Klf3,-0.056031976,0.6792491703394948,1.0
Osbpl7,-0.014119084,0.9625735756765013,1.0
Cmc4,-0.102150746,0.6791381116944657,1.0
Copg1,-0.0047325953,0.9623947927324527,1.0
9130011E15Rik,-0.19628064,0.6790383064897041,1.0
Zfp60,-0.0142506715,0.9623352771532039,1.0
Gmppa,-0.05220734,0.6790273382532135,1.0
Bbs7,-0.013442779,0.9621557712227582,1.0
Lyrm4,-0.072334446,0.6787289479257246,1.0
Npas1,-0.048787672,0.962151704606386,1.0
Btaf1,-0.10545003,0.6782065739598775,1.0
Tap2,-0.012441422,0.9621355055097168,1.0
Nip7,-0.059390035,0.6781324644583393,1.0
Otc,-0.010593771,0.9616326272563664,1.0
Matk,-0.22557482,0.6780799850819117,1.0
Tnfrsf4,-0.099055134,0.961355242991761,1.0
Ndufs7,-0.031033922,0.6780699456741359,1.0
Cdc123,-0.0053193774,0.9613237154233698,1.0
Magi1,-0.16942263,0.6774366059064105,1.0
Eaf2,-0.058816697,0.9612786856878601,1.0
Atp7a,-0.11671535,0.6770412020447838,1.0
Kcnj13,-0.028848965,0.9608717698299207,1.0
Tnrc6c,-0.049707767,0.67694862375498,1.0
Vps52,-0.008379119,0.9606417556709813,1.0
Kcnmb4os2,-0.54664695,0.6768720577358541,1.0
2810414N06Rik,-0.056148347,0.960006182686248,1.0
P4htm,-0.1032404,0.6767030480306018,1.0
Rabep2,-0.011365535,0.9600003373736392,1.0
Fanca,-0.5485014,0.6766639814156353,1.0
Ppie,-0.00797738,0.9596450997856429,1.0
Gm15690,-0.5537399,0.6765715087179198,1.0
Fam217b,-0.038679454,0.9593480730010171,1.0
Prdm1,-0.71559066,0.6764879656525293,1.0
Mid1,-0.0145849865,0.9591761395262799,1.0
Alg6,-0.09675971,0.6764278566653052,1.0
Mettl20,-0.018442126,0.9590806082653544,1.0
Mkrn2,-0.07914813,0.6763784865365876,1.0
2310057M21Rik,-0.014137608,0.9588239624718135,1.0
Snx18,-0.071050756,0.6761141528325942,1.0
Mecr,-0.008235999,0.9585982694649369,1.0
Macrod2,-0.06602219,0.6760837049348808,1.0
Mex3a,-0.014007981,0.9583179999747045,1.0
2700016F22Rik,-0.55636173,0.6757754519665164,1.0
Gcat,-0.008258759,0.958241340807445,1.0
Pcdhb16,-0.34655115,0.6757615827964039,1.0
Tbc1d22a,-0.013437999,0.9581267889050675,1.0
Cep112,-0.2432258,0.6752121945769036,1.0
Ehd1,-0.008028249,0.9581040913089581,1.0
Wdr12,-0.0828116,0.6750916418385104,1.0
Il18bp,-0.020637358,0.9575093334797827,1.0
Alox15,-0.24494511,0.6750576079633093,1.0
Dhtkd1,-0.07859763,0.9573640212174455,1.0
Arhgef11,-0.12536947,0.6745513343844141,1.0
Immp2l,-0.0076897983,0.9567737826273667,1.0
Gm42426,-0.9288049,0.6745617717639123,1.0
Bcl2l2,-0.012251497,0.9567172944267943,1.0
Jak1,-0.03881489,0.6743880547009502,1.0
Mmel1,-0.111212954,0.9566182285605829,1.0
Clip3,-0.34512544,0.6741412511661201,1.0
Cd99l2,-0.014863844,0.9565885565880956,1.0
Dalrd3,-0.048195936,0.6740698945631383,1.0
Etv3,-0.0126015805,0.9565769823731538,1.0
Tmem39b,-0.09777042,0.6738541891830359,1.0
Iqub,-0.072348334,0.9563016681472623,1.0
Xrcc6,-0.066705115,0.6727840426827838,1.0
Avl9,-0.008107602,0.9562779821169123,1.0
Tmem69,-0.19233167,0.6724848525402438,1.0
Gm29459,-0.11284148,0.9559858301009527,1.0
Zbtb49,-0.18995409,0.6724814380152406,1.0
2700049A03Rik,-0.013221038,0.9558739961450962,1.0
Ccdc60,-0.3208872,0.6724145618612791,1.0
Efhc2,-0.03232554,0.9557899112365471,1.0
Maff,-0.07192862,0.6722360477381276,1.0
Pcgf5,-0.010151032,0.9557690239473096,1.0
Sypl,-0.042167414,0.672186038691896,1.0
Flad1,-0.008860064,0.9555062087722249,1.0
Fkbp1b,-0.09619451,0.671910451551353,1.0
Tdrd6,-0.09867433,0.955148263583288,1.0
Adat2,-0.13531426,0.6716761462498078,1.0
Asprv1,-0.11541589,0.954986207494879,1.0
Zfp287,-0.1876391,0.6716098859934225,1.0
Pum1,-0.0062024654,0.954578841385012,1.0
Mtm1,-0.08958713,0.6715887973679577,1.0
Il15ra,-0.014107866,0.9545648919688039,1.0
Tmem229a,-0.17891546,0.6715390472937219,1.0
Zkscan1,-0.008440616,0.9544449085680748,1.0
Fam65a,-0.11285526,0.6712517465974477,1.0
Gm10110,-0.033727277,0.9544333810557335,1.0
1700010I14Rik,-0.2814901,0.6712275223518265,1.0
Trpc3,-0.064424366,0.9543865827831671,1.0
Prss12,-0.45112914,0.6712251874335207,1.0
Mtfr2,-0.116971806,0.954381696852911,1.0
Casp1,-0.065540336,0.671119662307097,1.0
Jph3,-0.06470831,0.9543584940859501,1.0
Zfp354c,-0.38219336,0.670930587233094,1.0
Fastkd5,-0.02055869,0.9541612980046245,1.0
Trpv2,-0.5563119,0.6708882793228164,1.0
Zfp263,-0.009977832,0.9541117959886007,1.0
Pou6f2,-0.3705595,0.6708455212022302,1.0
Map3k4,-0.01287256,0.9540630537232941,1.0
1700066M21Rik,-0.17556915,0.6708195398341419,1.0
Rbm14,-0.009012552,0.9540098054737175,1.0
Il6ra,-0.059757892,0.670798499522816,1.0
Rnf43,-0.022668479,0.9537171013007473,1.0
4930455G09Rik,-0.22956464,0.67070869281184,1.0
Ttpal,-0.01667053,0.9536204533206507,1.0
Zdhhc12,-0.055877194,0.6706108700519497,1.0
Nol6,-0.01883508,0.9535460620678582,1.0
Gm43598,-0.727486,0.6704189694709424,1.0
Nipal3,-0.009821333,0.9535458308030293,1.0
Aldh3b1,-0.07240224,0.6703987844170554,1.0
Phf21a,-0.008008995,0.9535274258691202,1.0
Ramp1,-0.121640414,0.670213719016926,1.0
Cd79b,-0.030440325,0.9532616097194238,1.0
Gm10116,-0.044611853,0.6698722884291533,1.0
Mast2,-0.0056294426,0.9532230780250475,1.0
Anxa5,-0.048308786,0.6697698612481358,1.0
Xlr4c,-0.12128069,0.9527129030044064,1.0
Iqsec2,-0.14230582,0.6694260933713655,1.0
RP23-378D16.5,-0.06492792,0.9524656056677894,1.0
Kbtbd4,-0.089687206,0.6692894352765328,1.0
Acot4,-0.024143485,0.9519116493893021,1.0
Gps2,-0.058802225,0.6692466768599086,1.0
Lzts1,-0.024656644,0.9516192073796642,1.0
Nfxl1,-0.089923486,0.6687269388376706,1.0
Eno1,-0.0050120074,0.9508200053008887,1.0
Zfp599,-0.17128304,0.6685654904332876,1.0
BC031181,-0.004920447,0.9506141876457617,1.0
Ypel2,-0.06794751,0.6684321455608995,1.0
Dffa,-0.013003253,0.95041800771716,1.0
Snx2,-0.046977848,0.6682067238050455,1.0
Sumf2,-0.01827303,0.9503356496000186,1.0
Ltbp4,-0.562255,0.6679174646301882,1.0
Wwox,-0.011462659,0.9503343186604223,1.0
Ccpg1os,-0.06515936,0.6678969833525628,1.0
Ppme1,-0.007938435,0.950322523000263,1.0
Gm14391,-0.45965615,0.6678364244425616,1.0
Rgs7,-0.010499524,0.9501550367511544,1.0
Sin3a,-0.08365222,0.6673258133136624,1.0
Dync2li1,-0.0100490935,0.9499233934053082,1.0
Pdcd11,-0.07740772,0.667220539063953,1.0
Fahd1,-0.009545078,0.9497493063733429,1.0
Clec14a,-0.38461795,0.6670592352079379,1.0
Prss27,-0.09147901,0.9496389144806493,1.0
Cml2,-0.3427024,0.666869165767474,1.0
Rnf144b,-0.05177698,0.9495180554229711,1.0
Snhg12,-0.07452702,0.6668283802886674,1.0
Tspyl1,-0.008286312,0.9494914410699492,1.0
1700037C18Rik,-0.09963095,0.6666167675797151,1.0
Aste1,-0.023871575,0.9493187331168922,1.0
Arhgap30,-0.74235404,0.6664671531722008,1.0
Slc35a1,-0.008156371,0.9492840734888932,1.0
Sbspon,-0.4781358,0.6663969823415417,1.0
Ccdc141,-0.06286839,0.9492477625972932,1.0
Ddx27,-0.060432505,0.6662840422980514,1.0
Tmem59,-0.004132257,0.948885876794286,1.0
Gm29107,-0.29438877,0.666262161894728,1.0
Myo7b,-0.007657779,0.9485982963753237,1.0
Fam155a,-0.33221364,0.6659920433998173,1.0
Kcnk12,-0.057220533,0.9485964010374455,1.0
1110046J04Rik,-0.26308253,0.6659905968254385,1.0
Rmdn3,-0.009818322,0.948350306674886,1.0
Tmem45b,-0.054078322,0.6658760895777386,1.0
Mapk1ip1,-0.011969325,0.9483480335839836,1.0
Dpy19l3,-0.21164827,0.6655442995938134,1.0
Batf,-0.05868258,0.9478929060218229,1.0
Tmem117,-0.14453639,0.6654954372364543,1.0
Atp8b2,-0.044152867,0.9474503269124543,1.0
Klc1,-0.0727052,0.6654317964291471,1.0
Lyz2,-0.049937937,0.9473458926694769,1.0
Dcdc2b,-0.28461355,0.6654172163356851,1.0
Nadsyn1,-0.025552742,0.9469354730624429,1.0
Cops4,-0.03876285,0.6651068378179303,1.0
Gm9767,-0.050829098,0.9468846211763249,1.0
4930532G15Rik,-0.42176995,0.6650608388807657,1.0
Gm8225,-0.09681426,0.9468057241635248,1.0
Tnfrsf9,-0.53988326,0.6648798010730095,1.0
Mrpl40,-0.007875328,0.9460415001575785,1.0
Id2,-0.05774072,0.6646681944300237,1.0
Slc4a5,-0.08239903,0.9459992788533399,1.0
Snip1,-0.090412475,0.6643809295218541,1.0
Gm28172,-0.08962359,0.9458482223133988,1.0
Cplx1,-0.08041627,0.6642823401389818,1.0
Zfp954,-0.01618179,0.945806485251896,1.0
Mta1,-0.087578,0.664267063572721,1.0
Gstm3,-0.028976558,0.9456159568129333,1.0
Zcchc2,-0.11727013,0.664189704173748,1.0
Rimbp3,-0.13978676,0.9455227758133593,1.0
Rnf138,-0.05399394,0.6639695554013849,1.0
Hus1,-0.014705812,0.9450114043461313,1.0
Dennd4a,-0.16871405,0.6637207058562288,1.0
Ppp6c,-0.008013051,0.9449470130584137,1.0
Eapp,-0.050151676,0.6636577357533731,1.0
Gcdh,-0.010960839,0.9449402220913866,1.0
Il17rd,-0.24551544,0.6636557493068553,1.0
Nfib,-0.010999329,0.9441507919151952,1.0
Commd8,-0.053238485,0.6636398824836933,1.0
Lamtor2,-0.004942772,0.9440529029186299,1.0
Cyb5r4,-0.04772382,0.6634868776937026,1.0
Get4,-0.00927341,0.9440347631678936,1.0
Ap1m1,-0.07331314,0.6634172227955664,1.0
Spaca1,-0.056963086,0.9438186777870687,1.0
Nos3,-0.35892737,0.6633140986815735,1.0
Orc1,-0.14465246,0.9436429103180006,1.0
Ormdl1,-0.08790039,0.6631565356827906,1.0
4632428C04Rik,-0.094504826,0.9434715555075697,1.0
Eml2,-0.0810593,0.6628860174420561,1.0
Bicd2,-0.026678635,0.9428581391809655,1.0
Arhgef5,-0.08553111,0.6624398220689158,1.0
Lztr1,-0.012011306,0.9425361350701695,1.0
Zbed3,-0.08773957,0.6623944840814497,1.0
Wdr4,-0.020453028,0.9425287431984953,1.0
Ccng1,-0.072266735,0.6623192527944857,1.0
Stx2,-0.030079331,0.9424382887588114,1.0
DHRSX,-0.055890456,0.6622371431617117,1.0
Lipg,-0.025387317,0.9423880917517269,1.0
Thnsl2,-0.12772945,0.6621447841163034,1.0
Pi4kb,-0.030789811,0.9423334833911459,1.0
Ubl3,-0.033794217,0.6620307644885749,1.0
Map3k12,-0.02063354,0.9421353313707129,1.0
Appl1,-0.057970002,0.6618672505816467,1.0
Gpr160,-0.019860832,0.9418848457476459,1.0
Slit2,-0.17024478,0.6618675402677909,1.0
Chrna10,-0.08662765,0.9418075838003478,1.0
Mafb,-0.28722674,0.6617499331548757,1.0
Fam20c,-0.012820109,0.9416894152280513,1.0
Hist1h2ap,-0.120877236,0.6617307228921706,1.0
Mad1l1,-0.02417611,0.9415819831921939,1.0
Rab3ip,-0.049523238,0.6613877386424308,1.0
Vps25,-0.021900672,0.9415112819335498,1.0
Rad51ap2,-0.39487067,0.6607099598904764,1.0
9030624J02Rik,-0.012008378,0.9414832043429213,1.0
Btc,-0.21228999,0.6604219158524247,1.0
Nploc4,-0.013807199,0.9412696033801322,1.0
Nek10,-0.48755568,0.6602159481123361,1.0
Klrb1b,-0.0997861,0.9411929287233561,1.0
Fbxo8,-0.06543777,0.6601977733615012,1.0
Rassf5,-0.07316219,0.9408907728967959,1.0
Ssbp3,-0.040306482,0.6600998526739692,1.0
C130013H08Rik,-0.023199307,0.9407964553868278,1.0
Zfp672,-0.08684301,0.6600934040005761,1.0
Gm26617,-0.15233745,0.9406613467894046,1.0
Cabp1,-0.17634113,0.6597560876664679,1.0
Orc3,-0.014754034,0.940586752673311,1.0
Rrm2,-0.19842145,0.6596893352563468,1.0
Pga5,-0.11479665,0.9405295733355509,1.0
Batf2,-0.27899778,0.6594871730255776,1.0
Mrpl9,-0.009664441,0.9401124325717509,1.0
Mtmr12,-0.14423536,0.659377391171329,1.0
Pik3cg,-0.05864684,0.9398207336975176,1.0
Cecr2,-0.18703695,0.6592310295242796,1.0
Srsf9,-0.008015842,0.9394816414115981,1.0
Ttll8,-0.5903644,0.6592071910270738,1.0
Med31,-0.00949496,0.9392365263242747,1.0
Aimp2,-0.06930863,0.6590077489159722,1.0
Fam185a,-0.02974681,0.9391766193890364,1.0
Trim45,-0.18037066,0.6589692222126529,1.0
Rab3gap1,-0.012015019,0.9391250702681557,1.0
Ndfip2,-0.04231274,0.6585924389662706,1.0
Hykk,-0.031378873,0.9387735756922749,1.0
Asic1,-0.6862684,0.6581753555491744,0.9997371175939789
Gm9917,-0.07607498,0.9387025200172315,1.0
Gm27019,-0.98849,0.6581925236201926,0.9997371175939789
Ubl4a,-0.009823761,0.9385231390215761,1.0
Eps8l2,-0.04301609,0.6580607124707119,0.9997371175939789
Cep89,-0.017085133,0.9385214349383304,1.0
Gm37986,-0.75997216,0.6577749258453678,0.9996046334722369
Iqcf5,-0.15890563,0.9381297766725228,1.0
Creb1,-0.06284924,0.6577466135775016,0.9996046334722369
Fmo4,-0.05250359,0.9379749984069041,1.0
Pyhin1,-0.7647569,0.6576796566265442,0.9996046334722369
Axdnd1,-0.15955988,0.9378743388449505,1.0
Pwp1,-0.10815645,0.6576660494642226,0.9996046334722369
Zbtb18,-0.018405255,0.9378150471113238,1.0
Rhobtb2,-0.11173638,0.6576320150067028,0.9996046334722369
Wdhd1,-0.041174978,0.937771170712372,1.0
Bub1b,-0.30571043,0.657517939502152,0.9996046334722369
Tmem91,-0.09274176,0.9375879750348388,1.0
Slc38a2,-0.06071082,0.6574047621334347,0.9996046334722369
Tmed6,-0.008933833,0.937583756003632,1.0
Exph5,-0.1248793,0.6573999486658074,0.9996046334722369
Oxnad1,-0.017628072,0.9374887867926722,1.0
Pdlim7,-0.07680802,0.657344747142173,0.9996046334722369
Bag6,-0.009023301,0.9373032097169018,1.0
Angptl8,-0.21081817,0.6572782782343758,0.9996046334722369
4933430M04Rik,-0.16155107,0.937096838427637,1.0
Zcchc9,-0.055111207,0.6571996880421771,0.9996046334722369
Copa,-0.0076797497,0.9369277341647215,1.0
Tmem245,-0.073700994,0.6571233751240508,0.9996046334722369
Ikzf1,-0.16301566,0.9365315599952424,1.0
Gm20517,-0.39829624,0.6570802098210031,0.9996046334722369
Surf1,-0.00997657,0.9364778742289227,1.0
Ppp1r42,-0.58399063,0.6570181905415393,0.9996046334722369
Npr2,-0.116123036,0.9364297784631146,1.0
Chrnb2,-0.15055096,0.6567110464077506,0.9996046334722369
Gm26870,-0.04311386,0.9361963420155917,1.0
Grid1,-0.3787974,0.6566443949870951,0.9996046334722369
Gab2,-0.024884373,0.9361035820947665,1.0
BC037039,-0.37589973,0.6564550743662569,0.9996046334722369
Sun1,-0.015801232,0.9358281290699879,1.0
Rplp0,-0.0150305005,0.6562070039511814,0.9996046334722369
Fmnl3,-0.16486928,0.9358193059607169,1.0
Eif2s3x,-0.0648959,0.6561395246148225,0.9996046334722369
Grin2b,-0.057950396,0.9357361161129877,1.0
Mapt,-0.13744451,0.656039519723558,0.9996046334722369
Adal,-0.027162869,0.9354108801575947,1.0
Pcyt1b,-0.077566914,0.6560255223832654,0.9996046334722369
Srcin1,-0.16605572,0.9353609872103577,1.0
Cxx1a,-0.086398,0.6559446189804192,0.9996046334722369
Sez6l2,-0.011770239,0.9353157770009242,1.0
Tmem218,-0.08324705,0.6556188222172671,0.9996046334722369
Stard4,-0.01430962,0.9352274007405343,1.0
Tceb1,-0.033811375,0.6555614816795929,0.9996046334722369
Fam159b,-0.06578462,0.9349852850961389,1.0
Crhr2,-0.59129477,0.6554438008278622,0.9996046334722369
AV064505,-0.16724002,0.9349176146132411,1.0
Sac3d1,-0.049270514,0.655368103960763,0.9996046334722369
Mr1,-0.16720055,0.9349121487072349,1.0
Lmf1,-0.08801156,0.6551629672083887,0.9994946456075193
Brk1,-0.005894193,0.9348532425934206,1.0
Acvr1,-0.1400237,0.6551506697993151,0.9994946456075193
Dus3l,-0.014285515,0.9347991018384905,1.0
Cdc23,-0.07868661,0.6549310371985912,0.9994946456075193
Plekho1,-0.053688426,0.9347333158733042,1.0
Saa3,-0.35582936,0.6548022046825701,0.9994648782147837
Sema6c,-0.09695802,0.9346570709424353,1.0
Zfp764,-0.14278826,0.6545417687767571,0.9993708377713919
Gm15706,-0.04298601,0.9344640254410441,1.0
E430024P14Rik,-0.1624854,0.6543754388484675,0.999247444115756
Med13,-0.010960573,0.9343498163278858,1.0
Dennd1b,-0.09064829,0.6543245606232613,0.999247444115756
Hoxa4,-0.06155482,0.9341303108844436,1.0
Stambpl1,-0.1462793,0.6541889250019337,0.9991586206446978
Zfp354b,-0.04138163,0.9339445335340869,1.0
Ttc39a,-0.05851454,0.6541163733305833,0.9991586206446978
Laptm4b,-0.009688575,0.9336606543182422,1.0
Tollip,-0.080900654,0.653952937278865,0.9991586206446978
Rad23b,-0.007977488,0.9335802181970125,1.0
9530077C05Rik,-0.3501966,0.6539270048715244,0.9991586206446978
Pawr,-0.021189274,0.9335631316521281,1.0
Dusp14,-0.58793277,0.6537382924405712,0.9991586206446978
Eml3,-0.023060642,0.9333176485376933,1.0
Slc5a4b,-0.23873658,0.6537229311597325,0.9991586206446978
Fgfr3,-0.016763251,0.9331446035325703,1.0
Katnal2,-0.43705028,0.6535468367328265,0.999110792684294
Erap1,-0.014161609,0.9330182977845753,1.0
Cox15,-0.19546255,0.6534506975692365,0.999110792684294
Arpp19,-0.006163386,0.9330163494968653,1.0
Atxn1l,-0.1295666,0.6534275849053905,0.999110792684294
Lrrc75a,-0.015268604,0.9327542842582537,1.0
Ccdc137,-0.11886442,0.6534113333931229,0.999110792684294
Aars,-0.0101211,0.9324419012547945,1.0
Paqr6,-0.43087527,0.6533970769942011,0.999110792684294
Zfc3h1,-0.016048405,0.9323360305071415,1.0
Sh3bgrl,-0.04519674,0.6533576790002316,0.999110792684294
Pik3r2,-0.013717066,0.9322485735818969,1.0
Abtb2,-0.37043446,0.6532943245616865,0.999110792684294
Serpina10,-0.06449968,0.9321503724831385,1.0
BC048403,-0.3111226,0.6530007671799086,0.999110792684294
Gm3604,-0.056131385,0.9317618161315486,1.0
Tm2d2,-0.04296118,0.6529785197447058,0.999110792684294
Bcar3,-0.015935086,0.9315821398899727,1.0
Tmem110,-0.12537327,0.6524819938879943,0.9989602786716958
Lrba,-0.012266427,0.9314185980558362,1.0
Plp2,-0.05252131,0.6524276023289621,0.9989602786716958
Pigyl,-0.008582662,0.9312157430462202,1.0
Ndufaf4,-0.06155818,0.6523783482182453,0.9989602786716958
AI846148,-0.020995228,0.9307344621677487,1.0
Pcsk2os2,-0.49818885,0.6522546251780224,0.9989602786716958
Med19,-0.012684006,0.9306557356865661,1.0
Ino80e,-0.06428374,0.6519934226021744,0.9986902817813013
Aftph,-0.012190698,0.9305232891220794,1.0
Golt1b,-0.09091241,0.6516450311131952,0.9984108346480144
Usp3,-0.010594164,0.9304978548383525,1.0
Gareml,-0.7767555,0.6514485352064907,0.9983655428430644
Zc3h12d,-0.0772229,0.9302840153819036,1.0
Rbm17,-0.05035612,0.6513484823164454,0.9983655428430644
Slc35f6,-0.02532816,0.9302235783949071,1.0
Nek9,-0.09607483,0.6513198904066178,0.9983655428430644
Sec14l4,-0.05961592,0.9301693638603088,1.0
Porcn,-0.31290376,0.6512966049519219,0.9983655428430644
Tnfrsf8,-0.17995463,0.9299932203557143,1.0
Slco5a1,-0.59394467,0.6511949881554433,0.9983655428430644
Hist1h4a,-0.12839797,0.929968289598291,1.0
Ppp2r5b,-0.058861498,0.6510342136174612,0.9983655428430644
Lasp1,-0.007689824,0.9298959453166962,1.0
1500026H17Rik,-0.17298512,0.6508001892943356,0.9983655428430644
Tmem135,-0.013953457,0.9297408791585986,1.0
Nfkbia,-0.055654038,0.6505607985387591,0.9981930422353632
Pik3r4,-0.020712756,0.9295744994481887,1.0
Tceal1,-0.074939094,0.6501887800307073,0.9978836184698359
Gfod2,-0.013098761,0.9294856474096713,1.0
Loxl3,-1.0188233,0.650001404167899,0.9978836184698359
Gm10306,-0.12889348,0.9294827267530491,1.0
Gm9978,-1.0192219,0.6498721409239903,0.9978836184698359
Cnbd2,-0.056832153,0.929479179305537,1.0
Gm17546,-1.0201218,0.6496905062913969,0.99781605200653
C030034I22Rik,-0.030219117,0.9294054319850396,1.0
Mmp7,-0.07742861,0.6494521219245811,0.997711525358918
Map7,-0.011942058,0.9292170514971836,1.0
Jam3,-0.13746746,0.6494264650050334,0.997711525358918
Gm26734,-0.05202384,0.9291950996060581,1.0
Asun,-0.0880086,0.6490810179995825,0.9974902255624543
Atxn3,-0.021467904,0.9289580234732144,1.0
Zfp810,-0.12645988,0.6489401679263629,0.997360990989153
Gsdmc2,-0.08351262,0.9288875221776403,1.0
4933430I17Rik,-0.5543848,0.6489372062966867,0.997360990989153
2810030D12Rik,-0.035384174,0.9288518166190032,1.0
Clic5,-0.22311746,0.6485591829094155,0.997124280075867
RP23-36D15.8,-0.1836049,0.9285877250905129,1.0
Arap1,-0.08546516,0.6484412997817645,0.997124280075867
Trim80,-0.067048006,0.9284615970541443,1.0
Spag1,-0.08714997,0.6483550411605137,0.997124280075867
Nsmf,-0.015187552,0.9283383732775262,1.0
Nap1l3,-0.19617686,0.6481791539754671,0.9970962826477108
H2-Q7,-0.067590944,0.9283233588146644,1.0
Gm13499,-0.7821433,0.6479230511409375,0.9969312475001921
Chd6,-0.010866295,0.9282920196800379,1.0
Ccdc171,-0.37483236,0.6474266859383546,0.9966806829086161
Dlg3,-0.023338657,0.9282728565602743,1.0
Ralgapa2,-0.065497026,0.64729376461421,0.9966806829086161
Psph,-0.016842598,0.9279470261437331,1.0
Purg,-0.23154408,0.6472570914309788,0.9966806829086161
Nsun4,-0.022213511,0.9278010551187251,1.0
Ppp1r21,-0.094758585,0.6471244154590468,0.9966806829086161
Nanos3,-0.07746489,0.9277581113232177,1.0
Naglu,-0.09831889,0.6470981645038558,0.9966806829086161
Gp1bb,-0.028024739,0.9275505237344132,1.0
Atp5sl,-0.090409696,0.646816095166864,0.9964494819292804
Txndc11,-0.014118802,0.9273173591410779,1.0
Rfc5,-0.10006504,0.6467660157062416,0.9964494819292804
Ift122,-0.018785123,0.927304036631513,1.0
Xab2,-0.08445139,0.6467251686439157,0.9964494819292804
Foxa3,-0.009958133,0.9271846629535432,1.0
Chrna1os,-0.2048941,0.6466238300520615,0.9964297267627148
Tmem198b,-0.044962008,0.926860561580082,1.0
Mnt,-0.10375246,0.6465335621383728,0.9964297267627148
Gstt1,-0.013220962,0.9267519729600191,1.0
Parp1,-0.045371287,0.6465126947656346,0.9964297267627148
Ctnnbl1,-0.012802887,0.9266967276802026,1.0
Elof1,-0.03294548,0.6461605761370527,0.9962256364674879
Dhx9,-0.012256758,0.9266555870054614,1.0
Zfp85os,-0.41078648,0.6459850365424874,0.9960966316862657
Pmpcb,-0.010659569,0.9266350666246276,1.0
Cntn5,-0.25379878,0.6459360920920787,0.9960966316862657
Stxbp1,-0.011750743,0.9263920648122339,1.0
Rdh14,-0.06077857,0.6457950087478403,0.9960966316862657
Ncs1,-0.05829714,0.9263766572797154,1.0
Nfkbil1,-0.07444818,0.6457628452137782,0.9960966316862657
RP23-182F18.2,-0.18979447,0.9262014662951448,1.0
Yars,-0.07077752,0.6456576453536842,0.9960966316862657
Dhx16,-0.018053561,0.926114047053749,1.0
Habp4,-0.09250286,0.645518116750571,0.9960966316862657
Bcar1,-0.017673794,0.926068047719243,1.0
H2-DMa,-0.26123425,0.6454251818664,0.9960966316862657
Mdh1b,-0.12221008,0.9258462880087854,1.0
Kremen1,-0.13326421,0.6453533473950769,0.9960966316862657
Rtp4,-0.022355681,0.9257634495704848,1.0
Atl3,-0.16088349,0.6452419223102532,0.9960966316862657
Akirin1,-0.010859199,0.9252470655970528,1.0
Wrn,-0.114981346,0.6451395965933033,0.9960966316862657
Zfp873,-0.05679565,0.9250994943415694,1.0
Atr,-0.12899151,0.6449631532484963,0.9960966316862657
Sytl5,-0.04405928,0.9250407102745617,1.0
2410080I02Rik,-0.34826973,0.6449610305677841,0.9960966316862657
Lrrc28,-0.027309636,0.9241945003263974,1.0
Klf10,-0.067982174,0.6449058920427818,0.9960966316862657
Tmem209,-0.03181989,0.9241656097831826,1.0
Ube2j1,-0.06305192,0.6446793975664153,0.9960393048562174
D230025D16Rik,-0.019827789,0.924109630235731,1.0
Hps3,-0.13978706,0.6443652356472358,0.9958101854633661
Edc3,-0.019178556,0.9237877178130275,1.0
Tulp3,-0.11451235,0.6437102848496544,0.9951767941014319
Tspan5,-0.02580182,0.9236531066479119,1.0
Tmem242,-0.05903643,0.6437039011352237,0.9951767941014319
Saraf,-0.007997844,0.9236056206138584,1.0
Gcnt2,-0.14524621,0.6436942436337516,0.9951767941014319
Wfdc2,-0.025844447,0.9235959405492191,1.0
Nek8,-0.1345733,0.643679239437329,0.9951767941014319
AI597479,-0.02680417,0.9235536419711535,1.0
Mff,-0.0403383,0.6436679422431846,0.9951767941014319
D3Ertd254e,-0.029363753,0.9233617389913785,1.0
Tfe3,-0.08863455,0.6436370605930413,0.9951767941014319
Rnf157,-0.045315087,0.9233498372182082,1.0
Dazap1,-0.048019096,0.6436089803099391,0.9951767941014319
Minpp1,-0.015730873,0.9232028041767797,1.0
Gm38037,-0.80000526,0.6435771624547023,0.9951767941014319
Rc3h2,-0.012605977,0.9230743584054419,1.0
Nfe2l1,-0.0672821,0.6435070724598442,0.9951767941014319
Agap2,-0.16853084,0.9229072089886351,1.0
Gm16035,-0.52230275,0.642969739641682,0.9951477219238399
Gm26518,-0.041435648,0.9227611610091291,1.0
Cebpa,-0.09523494,0.642844326593109,0.9950412535207174
Slc4a8,-0.033029232,0.922664531258959,1.0
Slc19a1,-0.087423176,0.6428384237988904,0.9950412535207174
Vps13b,-0.020296672,0.9221599659539921,1.0
Tulp2,-0.21447897,0.642663348337265,0.9950240546546925
