,logFC,AveExpr,t,P.Value,adj.P.Val,B,abs.log2FC
Dbn1,-0.09064123,,,0.7163860137483612,0.9983709230950443,,-0.09064123
N4bp3,-0.07064013,,,0.7158404142459103,0.9983709230950443,,-0.07064013
Tpr,-0.05538694,,,0.7156845553094215,0.9983709230950443,,-0.05538694
Fam222b,-0.05853218,,,0.7156066302841326,0.9983709230950443,,-0.05853218
Reg4,-0.661351,,,0.7154507891231461,0.9983709230950443,,-0.661351
Usp24,-0.11611558,,,0.7154507891231461,0.9983709230950443,,-0.11611558
Zfp617,-0.16577803,,,0.7153728729889204,0.9983709230950443,,-0.16577803
Hint3,-0.050221622,,,0.7153339160336964,0.9983709230950443,,-0.050221622
Tab1,-0.05543061,,,0.7152949598198544,0.9983709230950443,,-0.05543061
Stau1,-0.04361453,,,0.7151780956275389,0.9983709230950443,,-0.04361453
Pomgnt1,-0.11588765,,,0.7150612381109709,0.9983709230950443,,-0.11588765
Nek9,-0.09607483,,,0.7149054384776661,0.9983709230950443,,-0.09607483
Mrrf,-0.05406419,,,0.714866490425093,0.9983709230950443,,-0.05406419
Sin3a,-0.08365222,,,0.7147107056405707,0.9983709230950443,,-0.08365222
Nfu1,-0.051670246,,,0.7144381108710198,0.9983709230950443,,-0.051670246
Arhgap12,-0.041638207,,,0.7140876854176883,0.9983709230950443,,-0.041638207
Tmem30b,-0.073987156,,,0.7138930306572647,0.9983709230950443,,-0.073987156
Lppos,-0.06662397,,,0.7137762467376456,0.9983709230950443,,-0.06662397
Whsc1,-0.0805039,,,0.7135816217739568,0.9983709230950443,,-0.0805039
1110001J03Rik,-0.06061139,,,0.7135037770064415,0.9983709230950443,,-0.06061139
R3hdm2,-0.04542434,,,0.7131145979254152,0.9983709230950443,,-0.04542434
Paip2b,-0.10557364,,,0.7126865871738052,0.9983709230950443,,-0.10557364
Yod1,-0.052711114,,,0.7126087767526674,0.9983709230950443,,-0.052711114
Ilvbl,-0.056664705,,,0.7124920667297309,0.9983709230950443,,-0.056664705
Tmem126b,-0.095363505,,,0.7115197452681852,0.9983709230950443,,-0.095363505
Dido1,-0.070747666,,,0.7114030981800497,0.9983709230950443,,-0.070747666
Rpl14,-0.0025268379,,,0.7112087013805309,0.9983709230950443,,-0.0025268379
Sdc2,-0.08962138,,,0.7109365774098764,0.9983709230950443,,-0.08962138
Ric8,-0.09726016,,,0.7108977055631442,0.9983709230950443,,-0.09726016
Ppp1r13b,-0.081322454,,,0.710819964125257,0.9983709230950443,,-0.081322454
Sidt2,-0.13155602,,,0.7107810945342846,0.9983709230950443,,-0.13155602
Pecr,-0.13973665,,,0.7107033576087385,0.9983709230950443,,-0.13973665
Mrps17,-0.050710246,,,0.7107033576087385,0.9983709230950443,,-0.050710246
Kat2a,-0.07684011,,,0.7100815705947365,0.9983709230950443,,-0.07684011
Slc7a8,-0.07862929,,,0.7096930516740774,0.9983709230950443,,-0.07862929
Ppp6r1,-0.14284505,,,0.7096153569429038,0.9983709230950443,,-0.14284505
Mrpl14,-0.044961616,,,0.7094211333262375,0.9983709230950443,,-0.044961616
Pafah1b1,-0.044062566,,,0.709343449165991,0.9983709230950443,,-0.044062566
Tm2d2,-0.04296118,,,0.7093046082190363,0.9983709230950443,,-0.04296118
Dynlt1f,-0.05055129,,,0.7089550737078933,0.9983709230950443,,-0.05055129
Zkscan14,-0.07678977,,,0.7089162403207074,0.9983709230950443,,-0.07678977
Pon3,-0.10141213,,,0.7083338303411724,0.9983709230950443,,-0.10141213
Pbrm1,-0.04508076,,,0.7081785497986188,0.9983709230950443,,-0.04508076
Ormdl1,-0.08790039,,,0.708023281387354,0.9983709230950443,,-0.08790039
Megf9,-0.11211503,,,0.7078292129417589,0.9983709230950443,,-0.11211503
Dbp,-0.07422865,,,0.7077904015293466,0.9983709230950443,,-0.07422865
Entpd8,-0.16555898,,,0.7075963558558145,0.9983709230950443,,-0.16555898
Atp6v0a1,-0.039399207,,,0.7075575489994497,0.9983709230950443,,-0.039399207
Hat1,-0.011843197,,,0.7074799375657882,0.9983709230950443,,-0.011843197
Sgpp2,-0.09818662,,,0.7074023291714895,0.9983709230950443,,-0.09818662
Nob1,-0.09458027,,,0.7071695222320316,0.9983709230950443,,-0.09458027
Tarbp2,-0.079959795,,,0.7067815715212878,0.9983709230950443,,-0.079959795
Spire2,-0.09372717,,,0.706432480985048,0.9983709230950443,,-0.09372717
Scrn2,-0.05336763,,,0.7060446750318424,0.9983709230950443,,-0.05336763
Ehd4,-0.15656139,,,0.7059671229966518,0.9983709230950443,,-0.15656139
Ndufs6,-0.012416772,,,0.7058120280875171,0.9983709230950443,,-0.012416772
Zmym2,-0.05354603,,,0.7056957149246093,0.9983709230950443,,-0.05354603
Thtpa,-0.0845712,,,0.704687955806248,0.9983709230950443,,-0.0845712
Slc37a1,-0.062880285,,,0.7043779802289815,0.9983709230950443,,-0.062880285
Nr2c2,-0.08247929,,,0.7043779802289815,0.9983709230950443,,-0.08247929
Tbc1d8,-0.056264415,,,0.7036807147483584,0.9983709230950443,,-0.056264415
Casp1,-0.065540336,,,0.7035645280350529,0.9983709230950443,,-0.065540336
Cdc27,-0.122037806,,,0.7031385693162326,0.9983709230950443,,-0.122037806
Rer1,-0.032743406,,,0.7030998504143668,0.9983709230950443,,-0.032743406
Vti1b,-0.06223491,,,0.7030224149209101,0.9983709230950443,,-0.06223491
Elof1,-0.03294548,,,0.7029062674577645,0.9983709230950443,,-0.03294548
Gmppa,-0.05220734,,,0.7024417469755984,0.9983709230950443,,-0.05220734
Klf10,-0.067982174,,,0.7024030419486252,0.9983709230950443,,-0.067982174
Bcdin3d,-0.109319076,,,0.7016291035822182,0.9983709230950443,,-0.109319076
Vps11,-0.14534847,,,0.7014743530130408,0.9983709230950443,,-0.14534847
Atp5k,-0.018264705,,,0.7014743530130408,0.9983709230950443,,-0.018264705
Spats2,-0.11589767,,,0.7014743530130408,0.9983709230950443,,-0.11589767
Hps4,-0.09481272,,,0.7005847776946162,0.9983709230950443,,-0.09481272
Lars,-0.05856757,,,0.7005074427010551,0.9983709230950443,,-0.05856757
Nbr1,-0.07956231,,,0.7004301108118378,0.9983709230950443,,-0.07956231
Zfp422,-0.049520157,,,0.700236794675007,0.9983709230950443,,-0.049520157
Shroom3,-0.07102302,,,0.6999661847079314,0.9983709230950443,,-0.07102302
Dedd,-0.07037189,,,0.6997342636227253,0.9983709230950443,,-0.07037189
Zcchc9,-0.055111207,,,0.6995410174425696,0.9983709230950443,,-0.055111207
Ltv1,-0.018837655,,,0.6993864345077905,0.9983709230950443,,-0.018837655
Ythdc1,-0.06895676,,,0.6987682274155659,0.9983709230950443,,-0.06895676
Cobll1,-0.084271185,,,0.698420573665846,0.9983709230950443,,-0.084271185
Mllt10,-0.044591565,,,0.6980729831707697,0.9983709230950443,,-0.044591565
Bcat2,-0.13117535,,,0.6979185188272901,0.9983709230950443,,-0.13117535
Exosc8,-0.063521676,,,0.6975710198150262,0.9983709230950443,,-0.063521676
Prkaa2,-0.10891009,,,0.6965289035212359,0.9983709230950443,,-0.10891009
Tmem230,-0.09773326,,,0.6962588186021414,0.9983709230950443,,-0.09773326
2700097O09Rik,-0.105793394,,,0.6962588186021414,0.9983709230950443,,-0.105793394
Slc37a4,-0.11931581,,,0.6960273478925476,0.9983709230950443,,-0.11931581
Ccdc6,-0.10137276,,,0.6958344772611613,0.9983709230950443,,-0.10137276
Atf2,-0.079126075,,,0.6955644914293757,0.9983709230950443,,-0.079126075
Dedd2,-0.13068125,,,0.6951403059555907,0.9983709230950443,,-0.13068125
Hif1an,-0.11038141,,,0.6949860803410959,0.9983709230950443,,-0.11038141
Acp1,-0.06388233,,,0.6949860803410959,0.9983709230950443,,-0.06388233
Iscu,-0.054011386,,,0.6948704194128686,0.9983709230950443,,-0.054011386
Tpm3,-0.06569037,,,0.694639118865034,0.9983709230950443,,-0.06569037
Fadd,-0.08969873,,,0.694600571536993,0.9983709230950443,,-0.08969873
Rsrc1,-0.047747016,,,0.6942922213507952,0.9983709230950443,,-0.047747016
Cast,-0.1252298,,,0.6940995281711955,0.9983709230950443,,-0.1252298
Btbd9,-0.0771525,,,0.6939839217534614,0.9983709230950443,,-0.0771525
Itga6,-0.075563364,,,0.6937527302817263,0.9983709230950443,,-0.075563364
Senp3,-0.10500135,,,0.6937142011401778,0.9983709230950443,,-0.10500135
Mesdc2,-0.0872072,,,0.6936756727904108,0.9983709230950443,,-0.0872072
Elac2,-0.1274932,,,0.6933674745070373,0.9983709230950443,,-0.1274932
Trmt13,-0.14108808,,,0.6931363590803387,0.9983709230950443,,-0.14108808
Zdhhc12,-0.055877194,,,0.69305932694871,0.9983709230950443,,-0.055877194
Sirt3,-0.16278969,,,0.6929822979902311,0.9983709230950443,,-0.16278969
Tfe3,-0.08863455,,,0.6928282495955543,0.9983709230950443,,-0.08863455
Ptpn23,-0.12262967,,,0.6921351890773182,0.9983709230950443,,-0.12262967
Ceacam20,-0.097180024,,,0.6921351890773182,0.9983709230950443,,-0.097180024
Tmem45b,-0.054078322,,,0.6917117789290118,0.9983709230950443,,-0.054078322
Timm22,-0.07502508,,,0.6914808685470204,0.9983709230950443,,-0.07502508
Exoc3,-0.07333477,,,0.691442386272033,0.9983709230950443,,-0.07333477
Aldh18a1,-0.08960229,,,0.6906344427403197,0.9983709230950443,,-0.08960229
Api5,-0.03938974,,,0.6906344427403197,0.9983709230950443,,-0.03938974
Pkp3,-0.05791018,,,0.6905959780197262,0.9983709230950443,,-0.05791018
Nicn1,-0.092759304,,,0.6904805886519452,0.9983709230950443,,-0.092759304
Lmf1,-0.08801156,,,0.6899806512061502,0.9983709230950443,,-0.08801156
Odf2,-0.10972762,,,0.6898268515026917,0.9983709230950443,,-0.10972762
Cops4,-0.03876285,,,0.6897499564548273,0.9983709230950443,,-0.03876285
Trip4,-0.02309959,,,0.6897115101321694,0.9983709230950443,,-0.02309959
Gapdh,-0.031283326,,,0.6895192905351416,0.9983709230950443,,-0.031283326
Eri1,-0.08396919,,,0.6895192905351416,0.9983709230950443,,-0.08396919
Adipor1,-0.06513376,,,0.6893270909732826,0.9983709230950443,,-0.06513376
Snf8,-0.060491,,,0.6882127291714868,0.9983709230950443,,-0.060491
Alg6,-0.09675971,,,0.687598198311919,0.9983709230950443,,-0.09675971
A130010J15Rik,-0.07534678,,,0.6873294059063785,0.9983709230950443,,-0.07534678
Zfp609,-0.08933139,,,0.6872910102162441,0.9983709230950443,,-0.08933139
Ranbp2,-0.11862131,,,0.6869070976867739,0.9983709230950443,,-0.11862131
Tra2a,-0.06875305,,,0.685564040215055,0.9983709230950443,,-0.06875305
Dnajc18,-0.09654029,,,0.6850654429526446,0.9983709230950443,,-0.09654029
Ddx19a,-0.12096874,,,0.6849887478502458,0.9983709230950443,,-0.12096874
Tmem98,-0.07001215,,,0.6847970243012935,0.9983709230950443,,-0.07001215
Ogdh,-0.05716382,,,0.6847586820276941,0.9983709230950443,,-0.05716382
Dync1li2,-0.06660567,,,0.6845286454467603,0.9983709230950443,,-0.06660567
Fip1l1,-0.057893105,,,0.684413638127785,0.9983709230950443,,-0.057893105
Zbtb7b,-0.17550555,,,0.6840303332594411,0.9983709230950443,,-0.17550555
Zfp260,-0.061924174,,,0.6838387113419299,0.9983709230950443,,-0.061924174
Sypl,-0.042167414,,,0.6837620682748227,0.9983709230950443,,-0.042167414
Gusb,-0.11635558,,,0.6834555285946424,0.9983709230950443,,-0.11635558
Dennd1b,-0.09064829,,,0.6824596351954961,0.9983709230950443,,-0.09064829
Slc4a1ap,-0.069417305,,,0.6815408394385811,0.9983709230950443,,-0.069417305
Gm9803,-0.07206813,,,0.6814260231369513,0.9983709230950443,,-0.07206813
Coq9,-0.06997708,,,0.6813112142137869,0.9983709230950443,,-0.06997708
F11r,-0.070388846,,,0.680660769799762,0.9979691920566282,,-0.070388846
Aldh3b1,-0.07240224,,,0.6805460101261243,0.9979691920566282,,-0.07240224
Dctn1,-0.07234863,,,0.6803930087338347,0.9979623674120011,,-0.07234863
Cdk5r2,-0.024382794,,,0.6803930087338347,0.9979623674120011,,-0.024382794
Cplx1,-0.08041627,,,0.6795899673716632,0.9979422168953614,,-0.08041627
Fam60a,-0.055694982,,,0.6789401523776839,0.9973741277957223,,-0.055694982
Serpina1c,-0.19998561,,,0.6788255038948245,0.9973741277957223,,-0.19998561
Rgl2,-0.09816681,,,0.67855801967192,0.997367440731231,,-0.09816681
Uso1,-0.060065597,,,0.67855801967192,0.997367440731231,,-0.060065597
Oraov1,-0.10999435,,,0.677144847811295,0.9962802202281777,,-0.10999435
Vps9d1,-0.122939676,,,0.676839446298082,0.9960240620014065,,-0.122939676
Fam20a,-0.10950396,,,0.6763432821784439,0.9956802131972977,,-0.10950396
Kbtbd4,-0.089687206,,,0.6756183720009785,0.9948622560360708,,-0.089687206
Apba3,-0.12359965,,,0.675313236585247,0.9948622560360708,,-0.12359965
Zfhx3,-0.083961815,,,0.6752750984086355,0.9948622560360708,,-0.083961815
Fdx1l,-0.08041688,,,0.6749318923458008,0.994760702416018,,-0.08041688
Wdyhv1,-0.19364996,,,0.6745887538748732,0.9946976655322597,,-0.19364996
E2f2,-0.16048503,,,0.6744362696002726,0.9946976655322597,,-0.16048503
Zfpl1,-0.067784496,,,0.6743600324761092,0.9946976655322597,,-0.067784496
C87436,-0.1426891,,,0.6743219151676112,0.9946976655322597,,-0.1426891
Snrpf,-0.045028433,,,0.6742837986949493,0.9946976655322597,,-0.045028433
Tmem245,-0.073700994,,,0.6735216448988903,0.9945335254537767,,-0.073700994
Acat1,-0.05650024,,,0.6733692543240459,0.9945335254537767,,-0.05650024
Cops2,-0.072380126,,,0.6732549701913078,0.9945335254537767,,-0.072380126
Cecr5,-0.1262612,,,0.673178784960474,0.9945335254537767,,-0.1262612
Wdr12,-0.0828116,,,0.6729502493922352,0.9945335254537767,,-0.0828116
Pxk,-0.08775638,,,0.6726836627342647,0.9945335254537767,,-0.08775638
Pex26,-0.03468811,,,0.6725694239002951,0.9945335254537767,,-0.03468811
Optn,-0.1599213,,,0.6725313459683798,0.9945335254537767,,-0.1599213
Mthfd2l,-0.04358521,,,0.6720744763177313,0.9945335254537767,,-0.04358521
Nedd4l,-0.09449461,,,0.6720744763177313,0.9945335254537767,,-0.09449461
Ap1m1,-0.07331314,,,0.6720364093104537,0.9945335254537767,,-0.07331314
Acad9,-0.17518553,,,0.6718841496917194,0.9945335254537767,,-0.17518553
Cux1,-0.08017944,,,0.6715416147734835,0.9945335254537767,,-0.08017944
Sh3glb1,-0.029366381,,,0.6713132960501076,0.9945335254537767,,-0.029366381
Exog,-0.060343135,,,0.6710469625442907,0.9945335254537767,,-0.060343135
Urod,-0.06293976,,,0.6706285219479928,0.9945335254537767,,-0.06293976
C2cd3,-0.170484,,,0.6700580857556012,0.9943389355520327,,-0.170484
Tmem203,-0.042631008,,,0.6695638615688235,0.9939944136714471,,-0.042631008
Kif3a,-0.108072534,,,0.6691457835987438,0.9937627083751117,,-0.108072534
Zfp949,-0.17341647,,,0.6688037960659299,0.9934493042796443,,-0.17341647
Rpia,-0.07705635,,,0.6687658016908489,0.9934493042796443,,-0.07705635
Tmem216,-0.08887957,,,0.6686898154855065,0.9934493042796443,,-0.08887957
Fbxw11,-0.04926152,,,0.6684998648208782,0.9934493042796443,,-0.04926152
Pdzd11,-0.05757312,,,0.6684998648208782,0.9934493042796443,,-0.05757312
Zbed3,-0.08773957,,,0.6682719520358619,0.9934493042796443,,-0.08773957
Rufy2,-0.13283874,,,0.6677782459198882,0.9934493042796443,,-0.13283874
Hnrnpc,0.008135277,,,0.6677402744770726,0.9934493042796443,,0.008135277
Slc38a2,-0.06071082,,,0.6673226447592908,0.9934493042796443,,-0.06071082
Mgat1,-0.05662533,,,0.667018978759408,0.9934493042796443,,-0.05662533
Hmgn2,-0.062081963,,,0.6669430707790142,0.9934493042796443,,-0.062081963
Arhgef5,-0.08553111,,,0.6667533157446586,0.9934493042796443,,-0.08553111
Smg7,-0.049377065,,,0.6666774196993357,0.9934493042796443,,-0.049377065
Marveld2,-0.12413127,,,0.6660703742085696,0.9934493042796443,,-0.12413127
Abcb8,-0.06602726,,,0.6659945088912937,0.9934493042796443,,-0.06602726
Arpc4,-0.054366887,,,0.6654635474005477,0.9934493042796443,,-0.054366887
Arl6ip5,-0.060472183,,,0.6654256279938534,0.9934493042796443,,-0.060472183
Pck2,-0.06947819,,,0.6651981295254357,0.9934493042796443,,-0.06947819
Tmem218,-0.08324705,,,0.6650843918482696,0.9934493042796443,,-0.08324705
Lin37,-0.07388854,,,0.6649706618788191,0.9934493042796443,,-0.07388854
4930481A15Rik,-0.18384466,,,0.6647432250721232,0.9934493042796443,,-0.18384466
Gm8797,-0.07076236,,,0.6647432250721232,0.9934493042796443,,-0.07076236
Mpst,-0.09342397,,,0.6645916176765592,0.9934493042796443,,-0.09342397
Nop56,-0.06946911,,,0.664250551208623,0.9934493042796443,,-0.06946911
Cmc2,-0.09723069,,,0.6641368778315839,0.9934493042796443,,-0.09723069
Gatsl2,-0.050477743,,,0.6641368778315839,0.9934493042796443,,-0.050477743
Cirbp,-0.049637973,,,0.6641368778315839,0.9934493042796443,,-0.049637973
Isoc2b,-0.058499537,,,0.6640610998726247,0.9934493042796443,,-0.058499537
Zfp788,-0.10789078,,,0.6634549999064387,0.9934493042796443,,-0.10789078
Nfkbia,-0.055654038,,,0.6634549999064387,0.9934493042796443,,-0.055654038
Rsbn1l,-0.07365015,,,0.663303509302066,0.9934493042796443,,-0.07365015
Rnf8,-0.07357572,,,0.6630005693953829,0.9934493042796443,,-0.07357572
Hyal2,-0.10037424,,,0.6623948549399544,0.9934493042796443,,-0.10037424
Zfp943,-0.11497765,,,0.6607680921860855,0.9931814438921427,,-0.11497765
Ppp1r8,-0.053624034,,,0.6606168467143145,0.9931508916319441,,-0.053624034
Ssbp3,-0.040306482,,,0.6602009931498467,0.9931508916319441,,-0.040306482
Fuom,-0.063720815,,,0.6597096651349859,0.9931508916319441,,-0.063720815
Tax1bp1,-0.04164433,,,0.6595585167965765,0.9931508916319441,,-0.04164433
Ept1,-0.11458557,,,0.659445164662674,0.9931508916319441,,-0.11458557
Plekhf2,-0.030274723,,,0.6589540624703882,0.9931508916319441,,-0.030274723
Hyou1,-0.10259634,,,0.6589540624703882,0.9931508916319441,,-0.10259634
Tnnc1,-0.16152297,,,0.658765216148091,0.9931508916319441,,-0.16152297
Gas2l1,-0.18465877,,,0.6585008678530473,0.9931508916319441,,-0.18465877
Smad4,-0.085530944,,,0.6584631072938731,0.9931508916319441,,-0.085530944
Gabpb1,-0.102540456,,,0.6584631072938731,0.9931508916319441,,-0.102540456
Acp2,-0.15139666,,,0.6580477986466211,0.9931508916319441,,-0.15139666
Ankrd17,-0.07575575,,,0.6579345509572191,0.9931508916319441,,-0.07575575
Ist1,-0.09019796,,,0.6578213111171625,0.9931508916319441,,-0.09019796
Cyp51,-0.1104092,,,0.657783566248495,0.9931508916319441,,-0.1104092
Tomm6,-0.09279744,,,0.6572174979623291,0.9931508916319441,,-0.09279744
Gpa33,-0.062656246,,,0.6571043078865788,0.9931508916319441,,-0.062656246
Usf1,-0.08191082,,,0.6570665796091506,0.9931508916319441,,-0.08191082
Mrps30,-0.09259379,,,0.6566516262627751,0.9931508916319441,,-0.09259379
Mbd6,-0.12387282,,,0.6563499085012012,0.9931508916319441,,-0.12387282
Tada3,-0.0719744,,,0.6560859514281352,0.9931508916319441,,-0.0719744
Ppan,-0.10674682,,,0.6559351380893388,0.9931508916319441,,-0.10674682
Tet2,-0.11603233,,,0.655822037288412,0.9931508916319441,,-0.11603233
Pcyt1b,-0.077566914,,,0.6554450916209654,0.9931508916319441,,-0.077566914
Ncald,-0.059084423,,,0.6549175151398885,0.9931508916319441,,-0.059084423
Clcn3,-0.07793277,,,0.6547668106271893,0.9931508916319441,,-0.07793277
Gpx1,-0.07424205,,,0.6547291366964779,0.9931508916319441,,-0.07424205
Pofut2,-0.09387987,,,0.6544277769070618,0.9931508916319441,,-0.09387987
Pdik1l,-0.096767426,,,0.6542771181250688,0.9931508916319441,,-0.096767426
Trmt10b,-0.14799258,,,0.6542394556297002,0.9931508916319441,,-0.14799258
Tmub2,-0.10094758,,,0.6541641332796924,0.9931508916319441,,-0.10094758
Sacm1l,-0.074954666,,,0.6541264734252172,0.9931508916319441,,-0.074954666
Rnf130,-0.07392082,,,0.6540888144512038,0.9931508916319441,,-0.07392082
Lyar,-0.100372694,,,0.654051156357734,0.9931508916319441,,-0.100372694
Unc13a,-0.061118502,,,0.6535993279483299,0.9931508916319441,,-0.061118502
Bola3,-0.07638462,,,0.6534863906766437,0.9931508916319441,,-0.07638462
Sh3rf1,-0.22220567,,,0.6532981795286734,0.9931508916319441,,-0.22220567
Prpf40a,-0.07226564,,,0.6526960521257772,0.9931508916319441,,-0.07226564
Mrgbp,-0.11983663,,,0.652507933684138,0.9931508916319441,,-0.11983663
1810030O07Rik,-0.14056587,,,0.6523574548419739,0.9931508916319441,,-0.14056587
Rhou,-0.077263035,,,0.652206990148714,0.9931508916319441,,-0.077263035
Cuedc2,-0.064445354,,,0.6519437109970228,0.9931508916319441,,-0.064445354
Cstf1,-0.19321163,,,0.6517180776746185,0.9931508916319441,,-0.19321163
Dcbld1,-0.06015657,,,0.6517180776746185,0.9931508916319441,,-0.06015657
Ogfod2,-0.08739627,,,0.6515300742617719,0.9931508916319441,,-0.08739627
Meaf6,-0.09002029,,,0.6514924762371798,0.9931508916319441,,-0.09002029
Mms19,-0.13163935,,,0.6510789564726402,0.9931508916319441,,-0.13163935
Aen,-0.10276846,,,0.651003782589751,0.9931508916319441,,-0.10276846
Stt3b,-0.07261592,,,0.650778282237481,0.9931508916319441,,-0.07261592
Mapk8ip3,-0.14050087,,,0.6506279664228093,0.9931508916319441,,-0.14050087
Cebpa,-0.09523494,,,0.6501395381821651,0.9931508916319441,,-0.09523494
Cnp,-0.09512506,,,0.650101973000546,0.9931508916319441,,-0.09512506
Abhd11os,-0.17135008,,,0.6499141604319717,0.9931508916319441,,-0.17135008
Siva1,-0.12152428,,,0.6497263701033772,0.9931508916319441,,-0.12152428
Arap1,-0.08546516,,,0.648825286426729,0.9931508916319441,,-0.08546516
Ano6,-0.14559561,,,0.6486000957394191,0.9931508916319441,,-0.14559561
Scamp3,-0.07148788,,,0.6486000957394191,0.9931508916319441,,-0.07148788
Ubp1,-0.10259202,,,0.6485625670812591,0.9931508916319441,,-0.10259202
Ifi35,-0.049256608,,,0.6482998914691824,0.9931508916319441,,-0.049256608
Baiap2,-0.11539167,,,0.6482248493308529,0.9931508916319441,,-0.11539167
Acadm,-0.09216882,,,0.6481122928229106,0.9931508916319441,,-0.09216882
Cdk14,-0.17166728,,,0.6476246409060803,0.9931508916319441,,-0.17166728
Napa,-0.07467805,,,0.6475121273108497,0.9931508916319441,,-0.07467805
Abcb1a,-0.05128032,,,0.6473246225488596,0.9931508916319441,,-0.05128032
Arfgef1,-0.07920635,,,0.6470621534821586,0.9931508916319441,,-0.07920635
Mtmr2,-0.10542115,,,0.6464998676022558,0.9931508916319441,,-0.10542115
Nfkbil1,-0.07444818,,,0.6464623890496066,0.9931508916319441,,-0.07444818
Sgsm1,-0.0760877,,,0.6461251224523001,0.9931508916319441,,-0.0760877
Kctd3,-0.14372121,,,0.6460876528736913,0.9931508916319441,,-0.14372121
Osbpl3,-0.05290989,,,0.6460876528736913,0.9931508916319441,,-0.05290989
Gga3,-0.16101438,,,0.6460127164100951,0.9931508916319441,,-0.16101438
Stag1,-0.09872795,,,0.6459003184499617,0.9931508916319441,,-0.09872795
Ppfibp1,-0.11083451,,,0.6459003184499617,0.9931508916319441,,-0.11083451
Ube2l6,-0.09738329,,,0.6456006300851497,0.9931508916319441,,-0.09738329
Gtpbp4,-0.07767766,,,0.6456006300851497,0.9931508916319441,,-0.07767766
Pcf11,-0.13389723,,,0.6452261005343329,0.9931508916319441,,-0.13389723
Leng9,-0.13190383,,,0.6447019103302685,0.9931508916319441,,-0.13190383
Rap1gap,-0.09606429,,,0.6441778966871586,0.9931508916319441,,-0.09606429
Mtpn,-0.053980555,,,0.6441404739031983,0.9931508916319441,,-0.053980555
Snx7,-0.20259427,,,0.6439907917884029,0.9931508916319441,,-0.20259427
Fam171a1,-0.13075131,,,0.6437662956881629,0.9931508916319441,,-0.13075131
Lad1,-0.10856182,,,0.6437288828308789,0.9931508916319441,,-0.10856182
Arf6,-0.07150912,,,0.6424947655495289,0.9931508916319441,,-0.07150912
Spg7,-0.06624196,,,0.6420836121224145,0.9931508916319441,,-0.06624196
Rell1,-0.17438304,,,0.6419341289723798,0.9931508916319441,,-0.17438304
Habp4,-0.09250286,,,0.64129898749982,0.9931508916319441,,-0.09250286
Ttc39a,-0.05851454,,,0.6411122311121515,0.9931508916319441,,-0.05851454
Thoc2,-0.049927093,,,0.640776126856204,0.9931508916319441,,-0.049927093
Klf3,-0.056031976,,,0.6405147633477515,0.9931508916319441,,-0.056031976
Parp1,-0.045371287,,,0.6404400962463375,0.9931508916319441,,-0.045371287
Snx18,-0.071050756,,,0.6401414642440988,0.9931508916319441,,-0.071050756
Zbtb41,-0.08950554,,,0.6401414642440988,0.9931508916319441,,-0.08950554
Map4,-0.10910994,,,0.639805572901604,0.9931508916319441,,-0.10910994
Flii,-0.058117095,,,0.6394324468726214,0.9931508916319441,,-0.058117095
Rhno1,-0.050518755,,,0.6392832219945441,0.9931508916319441,,-0.050518755
Ddx52,-0.08181038,,,0.6380526742301208,0.9931508916319441,,-0.08181038
Bcl7a,-0.045543008,,,0.6379035845786882,0.9931508916319441,,-0.045543008
Atp5sl,-0.090409696,,,0.6369721062593199,0.9931508916319441,,-0.090409696
Sft2d3,-0.13086998,,,0.6367486367240054,0.9931508916319441,,-0.13086998
Sdcbp,-0.018694691,,,0.6363390283988566,0.9931508916319441,,-0.018694691
Akt1s1,-0.07420761,,,0.6362645660970049,0.9931508916319441,,-0.07420761
Scaf1,-0.11661978,,,0.6360412012448015,0.9931508916319441,,-0.11661978
Ifi27l2b,-0.08126588,,,0.6357062160216398,0.9931508916319441,,-0.08126588
Zfp639,-0.1450784,,,0.6353713053155994,0.9931508916319441,,-0.1450784
Shoc2,-0.0799443,,,0.6353713053155994,0.9931508916319441,,-0.0799443
Rhobtb3,-0.09865931,,,0.635334097617239,0.9931508916319441,,-0.09865931
Rngtt,-0.13036712,,,0.635334097617239,0.9931508916319441,,-0.13036712
Fbxo32,-0.18629572,,,0.635073669514117,0.9931508916319441,,-0.18629572
Fam58b,-0.044443157,,,0.6347760926758124,0.9931508916319441,,-0.044443157
Dio1,-0.045503464,,,0.6344413892621554,0.9931508916319441,,-0.045503464
Dip2b,-0.14133082,,,0.6340324088074842,0.9931508916319441,,-0.14133082
4931406C07Rik,-0.121241,,,0.6338837163415003,0.9931508916319441,,-0.121241
Trak1,-0.08659515,,,0.6338465455343274,0.9931508916319441,,-0.08659515
Pptc7,-0.260807,,,0.6335863757572999,0.9931508916319441,,-0.260807
Sfn,-0.116263926,,,0.6335863757572999,0.9931508916319441,,-0.116263926
1110059E24Rik,-0.07901804,,,0.6334748882892239,0.9931508916319441,,-0.07901804
Lpin1,-0.11831897,,,0.632954723507787,0.9931508916319441,,-0.11831897
E030030I06Rik,-0.21736477,,,0.6328061383168557,0.9931508916319441,,-0.21736477
Cep70,-0.09146896,,,0.6324718758202004,0.9931508916319441,,-0.09146896
Muc13,0.0026244738,,,0.6320634347198346,0.9931508916319441,,0.0026244738
Psat1,-0.31652147,,,0.6318406959677858,0.9931508916319441,,-0.31652147
Cdip1,-0.10748307,,,0.6317293391200751,0.9931508916319441,,-0.10748307
