"X","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"Mettl17",85.0379735605457,-0.018350951726355,0.225495667370091,-0.0813805069533189,0.935139350883368,0.99968310042788
"Ndrg2",150.494366100912,-0.280516952397132,0.169188535839834,-1.65801394878605,0.0973146509624304,0.99968310042788
"Zfp219",88.3473371691544,-0.243108633480626,0.220791131209155,-1.10107970437603,0.270861969335842,0.99968310042788
"Hnrnpc",1161.08624336611,-0.0336717927335661,0.0724661382635891,-0.464655541752315,0.642178150692736,0.99968310042788
"Rpgrip1",103.226072255686,-0.515488014170621,0.254102615892938,-2.02866079264533,0.0424928519351854,0.99968310042788
"Supt16",237.343984289203,-0.018712252707386,0.170682813615525,-0.109631733336296,0.91270144277897,0.99968310042788
"Chd8",231.291884085444,-0.0124222688416872,0.140644576226811,-0.0883238385364707,0.929619292582392,0.99968310042788
"Tox4",243.223381530884,-0.0441088817556914,0.146565837689209,-0.300949269291687,0.763453179340113,0.99968310042788
"Mettl3",105.987120923843,0.114305463418234,0.20248053769231,0.564525680941904,0.572396427788718,0.99968310042788
"Dad1",2303.83041402964,0.0549133001361087,0.0586837234368794,0.935750101050998,0.349401868423698,0.99968310042788
"Abhd4",71.1744090195489,-0.413704646006227,0.241571911529638,-1.71255276901458,0.0867948487523367,0.99968310042788
"Oxa1l",321.67048693171,-0.151530553508051,0.119919191262949,-1.26360553229372,0.206371646922983,0.99968310042788
"Slc7a7",323.569063091697,-0.0245339184442561,0.133840189054468,-0.183307559691743,0.854556703124149,0.99968310042788
"Mrpl52",1517.76918347892,-0.0662845900289282,0.06646055288825,-0.997352371419214,0.318593501272392,0.99968310042788
"Mmp14",243.674917110882,-0.0242220072081133,0.144510057913368,-0.167614680651738,0.866886421113232,0.99968310042788
"Lrp10",445.153487324262,-0.0136631488946916,0.101321129529576,-0.134849946483308,0.892730514874943,0.99968310042788
"Prmt5",199.513787006675,0.213025424245274,0.147697866414096,1.44230535902273,0.149216249046435,0.99968310042788
"Haus4",88.0401869493448,0.139266065846721,0.229594038375726,0.606575270124457,0.544132816089142,0.99968310042788
"Psmb5",1357.54351480305,0.0998198245532222,0.0687197788839812,1.45256323833269,0.146345059134235,0.99968310042788
"Acin1",591.626098488749,0.0130068570776976,0.0884425174348871,0.147065658632721,0.883080195540665,0.99968310042788
"X1700123O20Rik",450.278200378726,0.0035042061154179,0.104120964583109,0.0336551445662111,0.973152148141841,0.99968310042788
